,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 1,97 B","R$ 345,54 M","R$ 54,97",6.286.293,0,0,6.286.293,0,0,0,0,6.286.293,0,6.286.293
1,31/03/2024,"R$ 1,82 B","R$ 339,52 M","R$ 54,01",6.286.293,0,0,6.286.293,0,0,0,0,6.286.293,0,6.286.293
2,31/12/2023,"R$ 1,79 B","- R$ 414,19 M","- R$ 100,86",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
3,30/09/2023,"R$ 1,73 B","- R$ 439,86 M","- R$ 107,11",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
4,30/06/2023,"R$ 1,72 B","- R$ 416,79 M","- R$ 101,49",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
5,31/03/2023,"R$ 1,75 B","- R$ 427,89 M","- R$ 104,19",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
6,31/12/2022,"R$ 1,67 B","- R$ 407,21 M","- R$ 99,15",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
7,30/09/2022,"R$ 1,86 B","- R$ 330,59 M","- R$ 80,50",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
8,30/06/2022,"R$ 1,90 B","- R$ 302,04 M","- R$ 73,55",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
9,31/03/2022,"R$ 1,83 B","- R$ 223,04 M","- R$ 54,31",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
10,31/12/2021,"R$ 1,97 B","- R$ 183,59 M","- R$ 44,70",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
11,30/09/2021,"R$ 1,79 B","- R$ 112,66 M","- R$ 27,43",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
12,30/06/2021,"R$ 1,85 B","- R$ 93,82 M","- R$ 22,84",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
13,31/03/2021,"R$ 2,05 B","- R$ 62,52 M","- R$ 15,22",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
14,31/12/2020,"R$ 1,72 B","- R$ 66,49 M","- R$ 16,19",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
15,30/09/2020,"R$ 1,70 B","- R$ 74,38 M","- R$ 18,11",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
16,30/06/2020,"R$ 1,79 B","- R$ 31,17 M","- R$ 7,59",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
17,31/03/2020,"R$ 1,81 B","- R$ 20,20 M","- R$ 4,92",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
18,31/12/2019,"R$ 1,63 B","R$ 56,76 M","R$ 13,82",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
19,30/09/2019,"R$ 1,53 B","R$ 49,65 M","R$ 12,09",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
20,30/06/2019,"R$ 1,55 B","R$ 43,66 M","R$ 10,63",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
21,31/03/2019,"R$ 1,45 B","R$ 43,53 M","R$ 10,60",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
22,31/12/2018,"R$ 1,39 B","R$ 37,76 M","R$ 9,19",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
23,30/09/2018,"R$ 1,34 B","R$ 29,13 M","R$ 7,09",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
24,30/06/2018,"R$ 1,39 B","R$ 30,34 M","R$ 7,39",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
25,31/03/2018,"R$ 1,33 B","R$ 45,81 M","R$ 11,15",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
26,31/12/2017,"R$ 1,28 B","R$ 57,48 M","R$ 14,00",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
27,30/09/2017,"R$ 1,21 B","R$ 86,37 M","R$ 21,03",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
28,30/06/2017,"R$ 1,30 B","R$ 75,84 M","R$ 18,47",4.106.754,0,0,4.106.754,0,0,0,0,4.106.754,0,4.106.754
29,31/03/2017,"R$ 1,19 B","R$ 99,21 M","R$ 1,61",61.601.000,0,0,61.601.000,0,0,0,0,61.601.000,0,61.601.000
30,31/12/2016,"R$ 1,10 B","R$ 83,26 M","R$ 1,35",61.601.000,0,0,61.601.000,0,0,0,0,61.601.000,0,61.601.000
31,30/09/2016,"R$ 1,06 B","R$ 107,79 M","R$ 1,75",61.601.000,0,0,61.601.000,0,0,0,0,61.601.000,0,61.601.000
32,30/06/2016,"R$ 1,11 B","R$ 1,44 M","R$ 0,11",13.601.000,0,0,13.601.000,0,0,0,0,13.601.000,0,13.601.000
33,31/03/2016,"R$ 1,19 B","R$ 5,07 M","R$ 0,37",13.601.000,0,0,13.601.000,0,0,0,0,13.601.000,0,13.601.000
34,31/12/2015,"R$ 1,21 B","- R$ 1,56 M","- R$ 0,11",13.601.000,0,0,13.601.000,0,0,0,0,13.601.000,0,13.601.000
35,30/09/2015,"R$ 1,24 B","R$ 7,45 M","R$ 0,18",40.804.000,0,0,40.804.000,0,0,0,0,40.804.000,0,40.804.000
36,30/06/2015,"R$ 1,20 B","R$ 133,96 M","R$ 3,28",40.804.000,0,0,40.804.000,0,0,0,0,40.804.000,0,40.804.000
37,31/03/2015,"R$ 1,21 B","R$ 124,79 M","R$ 3,01",41.439.000,0,0,41.439.000,635.000,0,0,635.000,40.804.000,0,40.804.000
38,31/12/2014,"R$ 1,14 B","R$ 155,76 M","R$ 3,76",41.439.000,0,0,41.439.000,635.000,0,0,635.000,40.804.000,0,40.804.000
39,30/09/2014,"R$ 1,08 B","R$ 194,08 M","R$ 4,68",41.439.000,0,0,41.439.000,635.000,0,0,635.000,40.804.000,0,40.804.000
40,30/06/2014,"R$ 1,10 B","R$ 233,46 M","R$ 5,63",41.439.000,0,0,41.439.000,635.000,0,0,635.000,40.804.000,0,40.804.000
41,31/03/2014,"R$ 1,15 B","R$ 227,92 M","R$ 5,50",41.439.000,0,0,41.439.000,635.000,0,0,635.000,40.804.000,0,40.804.000
42,31/12/2013,"R$ 1,21 B","R$ 248,40 M","R$ 5,99",41.439.000,0,0,41.439.000,635.000,0,0,635.000,40.804.000,0,40.804.000
43,30/09/2013,"R$ 1,15 B","R$ 253,97 M","R$ 6,13",41.439.000,0,0,41.439.000,635.000,0,0,635.000,40.804.000,0,40.804.000
