,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,EMAE,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Produção de Energia Elétrica,"R$ 611,21 mil",Utilidade Pública,Energia Elétrica,Energia Elétrica,-
