,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 119,36 M","- R$ 30,32 M","- R$ 118,76 M","- R$ 22,15 M","- R$ 96,61 M","- R$ 670,76 M","- R$ 10,64",236
1,31/03/2024,"R$ 76,99 M","- R$ 40,19 M","- R$ 89,33 M","- R$ 22,79 M","- R$ 66,54 M","- R$ 323,17 M","- R$ 5,71",236
2,31/12/2023,"R$ 73,68 M","- R$ 156,13 M","- R$ 122,76 M","- R$ 23,25 M","- R$ 99,51 M","- R$ 215,53 M","- R$ 4,97",236
3,30/09/2023,"R$ 193,67 M","- R$ 103,98 M","- R$ 137,23 M","- R$ 24,22 M","- R$ 113,00 M","- R$ 382,25 M","- R$ 8,81",236
4,30/06/2023,"R$ 263,55 M","- R$ 37,45 M","- R$ 392,91 M","- R$ 26,23 M","- R$ 366,68 M","- R$ 613,26 M","- R$ 1,41",236
5,31/03/2023,"R$ 441,92 M","- R$ 60,33 M","- R$ 104,39 M","- R$ 24,49 M","- R$ 79,90 M","- R$ 178,89 M","- R$ 4,12",236
6,31/12/2022,"R$ 166,73 M","- R$ 407,95 M","- R$ 958,22 M","- R$ 25,51 M","- R$ 932,71 M","- R$ 1,99 B","- R$ 45,88",236
7,30/09/2022,"R$ 474,51 M","- R$ 9,53 M","- R$ 133,36 M","- R$ 25,56 M","- R$ 107,79 M","- R$ 317,01 M","- R$ 7,30",236
8,30/06/2022,"R$ 552,02 M","- R$ 80,30 M","- R$ 216,54 M","- R$ 24,71 M","- R$ 191,83 M","- R$ 562,34 M","- R$ 12,96",236
9,31/03/2022,"R$ 812,73 M","- R$ 388,00 mil","- R$ 105,57 M","- R$ 27,23 M","- R$ 78,35 M","R$ 169,69 M","R$ 3,91",236
10,31/12/2021,"R$ 1,04 B","R$ 38,27 M","- R$ 56,46 M","- R$ 31,24 M","- R$ 25,22 M","- R$ 188,14 M","- R$ 4,33",236
11,30/09/2021,"R$ 1,21 B","- R$ 12,56 M","- R$ 107,82 M","- R$ 33,90 M","- R$ 73,92 M","- R$ 419,58 M","- R$ 9,67",236
12,30/06/2021,"R$ 1,16 B","R$ 11,98 M","- R$ 37,69 M","- R$ 36,32 M","- R$ 1,37 M","R$ 208,91 M","R$ 4,81",236
13,31/03/2021,"R$ 1,31 B","- R$ 44,06 M","- R$ 125,85 M","- R$ 39,74 M","- R$ 86,11 M","- R$ 402,31 M","- R$ 9,27",236
14,31/12/2020,"R$ 1,46 B","R$ 70,61 M","R$ 14,49 M","- R$ 35,13 M","R$ 49,62 M","R$ 150,86 M","R$ 3,48",236
15,30/09/2020,"R$ 838,25 M","R$ 75,93 M","- R$ 37,84 M","- R$ 38,72 M","R$ 880,00 mil","- R$ 166,21 M","- R$ 3,83",236
16,30/06/2020,"R$ 1,09 B","- R$ 35,74 M","- R$ 140,52 M","- R$ 42,70 M","- R$ 97,82 M","- R$ 276,47 M","- R$ 6,37",236
17,31/03/2020,"R$ 909,75 M","R$ 17,68 M","- R$ 65,96 M","- R$ 38,35 M","- R$ 27,62 M","- R$ 569,79 M","- R$ 13,13",236
18,31/12/2019,"R$ 1,16 B","- R$ 40,60 M","- R$ 63,23 M","- R$ 38,38 M","- R$ 24,86 M","- R$ 229,09 M","- R$ 5,28",236
19,30/09/2019,"R$ 1,33 B","- R$ 26,75 M","R$ 135,25 M","- R$ 27,14 M","R$ 162,39 M","R$ 140,13 M","R$ 3,23",236
20,30/06/2019,"R$ 1,40 B","R$ 61,17 M","R$ 73,91 M","- R$ 43,07 M","R$ 116,98 M","R$ 102,83 M","R$ 2,49",236
21,31/03/2019,"R$ 1,34 B","R$ 69,39 M","- R$ 23,58 M","- R$ 43,74 M","R$ 20,16 M","- R$ 38,94 M","- R$ 0,06",236
22,31/12/2018,"R$ 1,32 B","R$ 108,67 M","R$ 40,71 M","- R$ 39,35 M","R$ 80,05 M","R$ 32,67 M","R$ 0,05",236
23,30/09/2018,"R$ 1,48 B","R$ 132,48 M","R$ 62,08 M","- R$ 38,09 M","R$ 100,16 M","- R$ 18,84 M","- R$ 0,03",236
24,30/06/2018,"R$ 951,76 M","R$ 5,87 M","- R$ 87,07 M","- R$ 33,73 M","- R$ 53,33 M","- R$ 288,04 M","- R$ 0,42",236
25,31/03/2018,"R$ 1,02 B","R$ 23,59 M","- R$ 81,21 M","- R$ 37,03 M","- R$ 44,18 M","- R$ 49,16 M","- R$ 0,07",236
26,31/12/2017,"R$ 1,13 B","R$ 49,88 M","- R$ 12,01 M","- R$ 32,11 M","R$ 20,10 M","- R$ 117,34 M","- R$ 0,17",236
