,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 7,43 M","- R$ 2,09 M","R$ 11,37 M","R$ 1,86 M",236
1,31/03/2024,"- R$ 44,84 M","- R$ 2,68 M","R$ 48,69 M","R$ 1,17 M",236
2,31/12/2023,"R$ 6,30 M","- R$ 7,03 M","R$ 394,00 mil","- R$ 334,00 mil",236
3,30/09/2023,"R$ 90,86 M","- R$ 1,34 M","- R$ 92,62 M","- R$ 3,10 M",236
4,30/06/2023,"- R$ 75,02 M","- R$ 10,94 M","R$ 88,90 M","R$ 2,94 M",236
5,31/03/2023,"- R$ 146,56 M","- R$ 3,16 M","R$ 147,80 M","- R$ 1,91 M",236
6,31/12/2022,"- R$ 36,90 M","- R$ 7,41 M","R$ 21,30 M","- R$ 23,01 M",236
7,30/09/2022,"R$ 91,11 M","- R$ 9,40 M","- R$ 67,79 M","R$ 13,92 M",236
8,30/06/2022,"R$ 5,57 M","- R$ 56,35 M","R$ 33,29 M","- R$ 17,49 M",236
9,31/03/2022,"R$ 157,97 M","- R$ 16,91 M","- R$ 152,11 M","- R$ 11,05 M",236
10,31/12/2021,"R$ 14,58 M","- R$ 45,55 M","- R$ 58,65 M","- R$ 89,62 M",236
11,30/09/2021,"R$ 8,87 M","- R$ 10,04 M","R$ 18,35 M","R$ 17,18 M",236
12,30/06/2021,"- R$ 4,11 M","R$ 7,72 M","- R$ 27,64 M","- R$ 24,03 M",236
13,31/03/2021,"R$ 13,16 M","- R$ 21,05 M","R$ 5,71 M","- R$ 2,18 M",236
14,31/12/2020,"R$ 5,12 M","- R$ 32,39 M","- R$ 56,92 M","- R$ 84,18 M",236
15,30/09/2020,"- R$ 75,78 M","- R$ 16,98 M","R$ 78,29 M","- R$ 14,48 M",236
16,30/06/2020,"R$ 156,33 M","- R$ 26,66 M","- R$ 3,73 M","R$ 125,95 M",236
17,31/03/2020,"R$ 47,79 M","- R$ 6,98 M","- R$ 47,37 M","- R$ 6,57 M",236
18,31/12/2019,"- R$ 34,78 M","- R$ 83,39 M","- R$ 18,27 M","- R$ 136,44 M",236
19,30/09/2019,"R$ 230,78 M","- R$ 46,68 M","- R$ 77,62 M","R$ 106,49 M",236
20,30/06/2019,"R$ 28,00 M","- R$ 24,35 M","R$ 796,00 mil","R$ 4,45 M",236
21,31/03/2019,"R$ 5,70 M","R$ 5,85 M","- R$ 84,67 M","- R$ 73,12 M",236
22,31/12/2018,"- R$ 84,54 M","R$ 5,51 M","- R$ 48,51 M","- R$ 127,53 M",236
23,30/09/2018,"R$ 343,03 M","- R$ 51,71 M","- R$ 114,01 M","R$ 177,32 M",236
24,30/06/2018,"R$ 30,96 M","- R$ 92,22 M","- R$ 29,44 M","- R$ 90,70 M",236
25,31/03/2018,"- R$ 27,63 M","- R$ 51,99 M","- R$ 8,36 M","- R$ 87,97 M",236
26,31/12/2017,"R$ 178,77 M","- R$ 64,22 M","- R$ 27,71 M","R$ 86,85 M",236
27,30/09/2017,"- R$ 177,78 M","R$ 98,82 M","R$ 234,04 M","R$ 155,08 M",236
28,30/06/2017,"- R$ 40,77 M","- R$ 115,30 M","- R$ 22,85 M","- R$ 178,91 M",236
29,31/03/2017,"R$ 153,42 M","R$ 38,51 M","- R$ 52,21 M","R$ 139,71 M",236
30,31/12/2016,"- R$ 294,07 M","R$ 166,74 M","R$ 108,71 M","- R$ 18,61 M",236
