,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
25,30/06/2018,"-2,56","1,61","0,23","211,07","0,22","R$ 913,93 M","0,00%",236
26,31/03/2018,"-6,35","1,06","0,24","-13,35","0,23","R$ 900,08 M","0,00%",236
27,31/12/2017,"-7,97","1,22","0,31","9,52","0,26","R$ 1,08 B","0,00%",236
28,30/09/2017,"-15,20","0,85","0,26","-2,35","0,21","R$ 844,82 M","0,00%",236
29,30/06/2017,"-2,25","3,33","0,14","-1,56","0,14","R$ 475,57 M","0,00%",236
30,31/03/2017,"-1,03","1,78","0,11","-0,62","0,13","R$ 430,89 M","0,00%",236
31,31/12/2016,"-1,15","1,68","0,09","-0,92","0,12","R$ 430,89 M","6,41%",236
32,30/09/2016,"-1,57","1,54","0,11","-1,91","0,15","R$ 555,37 M","4,97%",236
33,30/06/2016,"-5,27","1,26","0,10","-1,91","0,14","R$ 574,52 M","4,81%",236
34,31/03/2016,"9,33","0,94","0,11","-2,23","0,12","R$ 590,48 M","0,00%",236
35,31/12/2015,"4,07","1,59","0,10","-1,22","0,10","R$ 548,98 M","0,00%",236
36,30/09/2015,"3,73","3,58","0,17","-3,87","0,15","R$ 864,97 M","0,00%",236
37,30/06/2015,"6,25","1,06","0,22","3,31","0,21","R$ 1,10 B","0,00%",236
38,31/03/2015,"5,78","1,51","0,25","1,60","0,24","R$ 1,23 B","0,00%",236
39,31/12/2014,"5,62","0,58","0,15","1,03","0,14","R$ 695,81 M","0,00%",236
40,30/09/2014,"18,79","0,56","0,14","1,76","0,15","R$ 721,34 M","0,00%",236
41,30/06/2014,"-6,63","0,56","0,16","-3,13","0,19","R$ 845,82 M","0,00%",236
42,31/03/2014,"-16,43","0,74","0,21","-4,05","0,25","R$ 1,11 B","0,00%",236
43,31/12/2013,"188,10","0,81","0,20","-3,07","0,25","R$ 1,11 B","0,00%",236
44,30/09/2013,"29,07","1,06","0,30","-12,92","0,32","R$ 1,53 B","0,00%",236
45,30/06/2013,"-16,21","0,99","0,31","10,94","0,35","R$ 1,45 B","0,00%",236
46,31/03/2013,"-13,01","1,23","0,43","21,17","0,43","R$ 1,87 B","0,00%",236
47,31/12/2012,"-8,12","1,15","0,42","20,11","0,40","R$ 1,68 B","0,00%",236
48,30/09/2012,"-3,97","0,86","0,33","2,38","0,31","R$ 1,23 B","0,00%",236
49,30/06/2012,"-6,04","0,47","0,19","2,15","0,20","R$ 756,45 M","0,00%",236
50,31/03/2012,"-10,44","0,52","0,21","1,06","0,22","R$ 855,39 M","0,00%",236
51,31/12/2011,"-22,28","0,64","0,26","2,18","0,28","R$ 1,06 B","6,61%",236
52,30/09/2011,"56,75","0,68","0,29","-12,40","0,31","R$ 1,18 B","5,95%",236
53,30/06/2011,"-74,18","0,78","0,35","-7,49","0,37","R$ 1,35 B","5,21%",236
54,31/03/2011,"28,64","0,84","0,44","-3,94","0,40","R$ 1,51 B","4,64%",236
55,31/12/2010,"35,79","0,96","0,53","-9,35","0,46","R$ 1,70 B","0,00%",236
56,30/09/2010,"4,64","0,92","0,55","15,30","0,49","R$ 1,64 B","0,00%",236
57,30/06/2010,"5,83","1,11","0,72","18,55","0,63","R$ 2,00 B","0,00%",236
58,31/03/2010,"5,56","0,94","0,60","16,34","0,51","R$ 1,65 B","0,00%",236
59,31/12/2009,"12,61","1,74","0,97","20,23","0,86","R$ 2,45 B","0,00%",236
60,30/09/2009,"17,33","2,03","0,96","2,48","0,71","R$ 2,20 B","0,00%",236
61,30/06/2009,"31,47","1,37","0,60","3,37","0,55","R$ 1,55 B","0,00%",236
62,31/03/2009,"7,36","0,98","0,37","2,17","0,40","R$ 1,10 B","0,00%",236
63,31/12/2008,"5,66","0,63","0,22","1,95","0,23","R$ 753,17 M","0,00%",236
64,30/09/2008,"-3,79","0,94","0,17",,"0,19","R$ 670,90 M","0,00%",236
65,30/06/2008,"-29,42","3,99","0,16",,"0,17","R$ 634,17 M","0,00%",236
66,31/03/2008,"-6,75","-7,22","0,22",,"0,24","R$ 904,13 M","0,00%",236
67,31/12/2007,"-10,70","-20,81","0,29",,"0,31","R$ 1,17 B","0,00%",236
68,30/09/2007,"22,28","301,70","0,54",,"0,56","R$ 2,26 B","0,00%",236
69,30/06/2007,"20,38","-151,82","0,63",,"0,70","R$ 2,67 B","0,00%",236
70,31/03/2007,"10,78","581,56","0,66",,"0,74","R$ 2,80 B","0,00%",236
71,31/12/2006,"9,75","62,41","0,74",,"0,85","R$ 3,06 B","0,00%",236
72,30/09/2006,"11,91","-24,66","0,46",,"0,53","R$ 1,73 B","0,00%",236
73,30/06/2006,"13,02","-8,98","0,34",,"0,34","R$ 1,11 B","0,00%",236
74,31/03/2006,"280,26","-4,59","0,37",,"0,37","R$ 1,04 B","0,00%",236
75,31/12/2005,"-55,74","-4,77","0,42",,"0,40","R$ 1,13 B","0,00%",236
76,30/09/2005,"5,88","-4,18","0,34",,"0,37","R$ 898,83 M","0,00%",236
77,30/06/2005,"3,05","-2,91","0,23",,"0,25","R$ 611,20 M","0,00%",236
78,31/03/2005,"5,39","-3,11","0,28",,"0,29","R$ 719,06 M","0,00%",236
79,31/12/2004,"8,20","-4,65","0,41",,"0,41","R$ 1,01 B","0,00%",236
80,30/09/2004,"-4,14","-1,27","0,20",,"0,19","R$ 467,39 M","0,00%",236
81,30/06/2004,"-2,16","-1,09","0,21",,"0,19","R$ 445,82 M","0,00%",236
82,31/03/2004,"-2,37","-1,08","0,22",,"0,18","R$ 395,48 M","0,00%",236
83,31/12/2003,"-2,45","-6,68","0,25",,"0,21","R$ 431,44 M","0,00%",236
84,30/09/2003,"2,76","72,58","0,29",,"0,24","R$ 490,47 M","0,00%",236
85,30/06/2003,"7,16","5,63","0,19",,"0,16","R$ 323,21 M","0,00%",236
86,31/03/2003,"18,26","5,16","0,19",,"0,16","R$ 323,21 M","0,00%",236
87,31/12/2002,"33,48","5,76","0,36",,"0,27","R$ 562,10 M","0,00%",236
88,30/09/2002,"-1,61","-3,28","0,39",,"0,27","R$ 562,10 M","0,00%",236
89,30/06/2002,"-1,71","15,90","0,14",,"0,11","R$ 210,79 M","0,00%",236
90,31/03/2002,"-1,75","4,59","0,14",,"0,11","R$ 210,79 M","0,00%",236
91,31/12/2001,"-1,33","2,87","0,13",,"0,10","R$ 210,79 M","0,00%",236
92,30/06/2001,"-2,30","3,28","0,25",,"0,19","R$ 421,57 M","0,00%",236
93,31/03/2001,"-2,88","2,66","0,26",,"0,20","R$ 421,57 M","0,00%",236
94,31/12/2000,"-6,32","1,82","0,27",,"0,20","R$ 421,57 M","0,00%",236
95,30/09/2000,"-4,20","1,51","0,29",,"0,21","R$ 420,90 M","0,00%",236
96,30/06/2000,"-3,43","1,36","0,31",,"0,21","R$ 422,30 M","0,00%",236
97,31/03/2000,"-2,11","1,39","0,32",,"0,22","R$ 422,30 M","0,00%",236
