,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 44,89 M","- R$ 19,62 M","- R$ 25,68 M","- R$ 412,00 mil",236
1,31/03/2024,"- R$ 22,70 M","- R$ 21,99 M","R$ 45,36 M","R$ 665,00 mil",236
2,31/12/2023,"- R$ 124,42 M","- R$ 22,47 M","R$ 144,47 M","- R$ 2,42 M",236
3,30/09/2023,"- R$ 167,61 M","- R$ 22,85 M","R$ 165,37 M","- R$ 25,09 M",236
4,30/06/2023,"- R$ 167,36 M","- R$ 30,91 M","R$ 190,21 M","- R$ 8,06 M",236
5,31/03/2023,"- R$ 86,77 M","- R$ 76,31 M","R$ 134,60 M","- R$ 28,48 M",236
6,31/12/2022,"R$ 217,76 M","- R$ 90,06 M","- R$ 165,31 M","- R$ 37,62 M",236
7,30/09/2022,"R$ 269,23 M","- R$ 128,20 M","- R$ 245,26 M","- R$ 104,23 M",236
8,30/06/2022,"R$ 186,99 M","- R$ 128,85 M","- R$ 159,12 M","- R$ 100,97 M",236
9,31/03/2022,"R$ 177,31 M","- R$ 64,78 M","- R$ 220,05 M","- R$ 107,51 M",236
10,31/12/2021,"R$ 32,50 M","- R$ 68,92 M","- R$ 62,23 M","- R$ 98,65 M",236
11,30/09/2021,"R$ 23,04 M","- R$ 55,75 M","- R$ 60,50 M","- R$ 93,21 M",236
12,30/06/2021,"- R$ 61,61 M","- R$ 62,69 M","- R$ 563,00 mil","- R$ 124,87 M",236
13,31/03/2021,"R$ 98,83 M","- R$ 97,07 M","R$ 23,35 M","R$ 25,11 M",236
14,31/12/2020,"R$ 133,46 M","- R$ 83,01 M","- R$ 29,73 M","R$ 20,73 M",236
15,30/09/2020,"R$ 93,56 M","- R$ 134,01 M","R$ 8,91 M","- R$ 31,54 M",236
16,30/06/2020,"R$ 400,12 M","- R$ 163,71 M","- R$ 146,99 M","R$ 89,43 M",236
17,31/03/2020,"R$ 271,79 M","- R$ 161,41 M","- R$ 142,47 M","- R$ 32,08 M",236
18,31/12/2019,"R$ 229,70 M","- R$ 148,57 M","- R$ 179,76 M","- R$ 98,63 M",236
19,30/09/2019,"R$ 179,94 M","- R$ 59,67 M","- R$ 210,00 M","- R$ 89,72 M",236
20,30/06/2019,"R$ 292,19 M","- R$ 64,70 M","- R$ 246,39 M","- R$ 18,89 M",236
21,31/03/2019,"R$ 295,16 M","- R$ 132,57 M","- R$ 276,62 M","- R$ 114,03 M",236
22,31/12/2018,"R$ 261,83 M","- R$ 190,40 M","- R$ 200,31 M","- R$ 128,88 M",236
23,30/09/2018,"R$ 525,14 M","- R$ 260,14 M","- R$ 179,51 M","R$ 85,50 M",236
24,30/06/2018,"R$ 4,33 M","- R$ 109,61 M","R$ 168,54 M","R$ 63,26 M",236
25,31/03/2018,"- R$ 67,40 M","- R$ 132,69 M","R$ 175,13 M","- R$ 24,96 M",236
26,31/12/2017,"R$ 113,65 M","- R$ 42,19 M","R$ 131,28 M","R$ 202,73 M",236
27,30/09/2017,"- R$ 359,20 M","R$ 188,77 M","R$ 267,69 M","R$ 97,27 M",236
28,30/06/2017,"- R$ 305,42 M","R$ 59,46 M","R$ 114,79 M","- R$ 131,17 M",236
29,31/03/2017,"- R$ 693,15 M","R$ 158,44 M","R$ 154,21 M","- R$ 380,50 M",236
30,31/12/2016,"- R$ 469,83 M","R$ 177,19 M","R$ 181,75 M","- R$ 110,89 M",236
31,30/09/2016,"- R$ 290,97 M","R$ 117,80 M","- R$ 353,21 M","- R$ 526,38 M",236
32,30/06/2016,"- R$ 300,05 M","R$ 147,10 M","- R$ 50,76 M","- R$ 203,72 M",236
33,31/03/2016,"- R$ 265,00 M","R$ 351,98 M","R$ 429,97 M","R$ 516,95 M",236
34,31/12/2015,"- R$ 449,88 M","R$ 108,90 M","R$ 317,82 M","- R$ 23,16 M",236
35,30/09/2015,"- R$ 223,65 M","R$ 15,69 M","R$ 718,80 M","R$ 510,84 M",236
36,30/06/2015,"R$ 333,25 M","- R$ 219,26 M","R$ 260,95 M","R$ 374,94 M",236
37,31/03/2015,"R$ 768,65 M","- R$ 554,17 M","- R$ 103,99 M","R$ 110,49 M",236
38,31/12/2014,"R$ 673,14 M","- R$ 464,51 M","- R$ 11,28 M","R$ 197,36 M",236
39,30/09/2014,"R$ 409,78 M","- R$ 503,55 M","R$ 232,82 M","R$ 139,04 M",236
40,30/06/2014,"- R$ 270,33 M","- R$ 174,22 M","R$ 417,11 M","- R$ 27,44 M",236
41,31/03/2014,"- R$ 274,36 M","R$ 30,98 M","R$ 183,47 M","- R$ 59,90 M",236
42,31/12/2013,"- R$ 361,45 M","- R$ 54,41 M","R$ 299,85 M","- R$ 116,01 M",236
43,30/09/2013,"- R$ 118,29 M","- R$ 63,93 M","R$ 148,88 M","- R$ 33,34 M",236
44,30/06/2013,"R$ 132,44 M","- R$ 184,71 M","R$ 90,55 M","R$ 38,29 M",236
45,31/03/2013,"R$ 88,50 M","- R$ 183,57 M","R$ 128,24 M","R$ 33,18 M",236
46,31/12/2012,"R$ 83,33 M","- R$ 117,05 M","R$ 124,93 M","R$ 91,21 M",236
47,30/09/2012,"R$ 515,13 M","- R$ 553,76 M","R$ 31,86 M","- R$ 6,77 M",236
48,30/06/2012,"R$ 351,26 M","- R$ 360,24 M","R$ 14,30 M","R$ 5,31 M",236
49,31/03/2012,"R$ 809,58 M","- R$ 584,51 M","- R$ 195,31 M","R$ 29,76 M",236
50,31/12/2011,"R$ 488,28 M","- R$ 361,13 M","- R$ 149,66 M","- R$ 22,51 M",236
51,30/09/2011,"- R$ 95,23 M","- R$ 125,09 M","R$ 98,35 M","- R$ 121,97 M",236
52,30/06/2011,"- R$ 179,74 M","- R$ 97,61 M","R$ 301,52 M","R$ 24,17 M",236
53,31/03/2011,"- R$ 383,50 M","- R$ 74,14 M","R$ 368,04 M","- R$ 89,60 M",236
