,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/09/2023,"R$ 52,52 M","R$ 4,34 M","- R$ 6,52 M","- R$ 2,68 M","- R$ 3,84 M","- R$ 22,75 M","- R$ 0,82",245
1,30/06/2023,"R$ 1,66 M","- R$ 15,39 M","- R$ 24,01 M","- R$ 2,69 M","- R$ 21,32 M","- R$ 27,71 M","- R$ 1,00",245
2,31/03/2023,"R$ 2,82 M","- R$ 16,46 M","- R$ 23,88 M","- R$ 2,74 M","- R$ 21,14 M","- R$ 30,40 M","- R$ 1,09",245
3,31/12/2022,"R$ 50,76 M","R$ 3,37 M","R$ 37,65 M","- R$ 2,84 M","R$ 40,49 M","R$ 31,61 M","R$ 1,14",245
4,30/09/2022,"R$ 111,54 M","R$ 7,98 M","- R$ 7,80 M","- R$ 2,82 M","- R$ 4,98 M","- R$ 9,62 M","- R$ 0,09",245
5,30/06/2022,"R$ 98,72 M","R$ 6,16 M","- R$ 8,38 M","- R$ 2,78 M","- R$ 5,60 M","- R$ 12,26 M","- R$ 0,11",245
6,31/03/2022,"R$ 148,90 M","R$ 18,28 M","R$ 2,95 M","- R$ 2,59 M","R$ 5,55 M","- R$ 3,55 M","- R$ 0,03",245
7,31/12/2021,"R$ 125,50 M","R$ 16,75 M","- R$ 4,93 M","- R$ 2,79 M","- R$ 2,15 M","- R$ 9,07 M","- R$ 0,08",245
8,30/09/2021,"R$ 168,04 M","R$ 32,06 M","R$ 14,64 M","- R$ 2,93 M","R$ 17,57 M","R$ 18,71 M","R$ 0,17",245
9,30/06/2021,"R$ 159,18 M","R$ 21,99 M","R$ 27,36 M","- R$ 3,13 M","R$ 30,49 M","R$ 14,80 M","R$ 0,13",245
10,31/03/2021,"R$ 148,06 M","R$ 24,09 M","R$ 12,90 M","- R$ 3,17 M","R$ 16,08 M","R$ 2,65 M","R$ 0,02",245
11,31/12/2020,"R$ 130,16 M","R$ 13,55 M","R$ 2,32 M","- R$ 3,16 M","R$ 5,47 M","- R$ 2,18 M","- R$ 0,02",245
12,30/09/2020,"R$ 133,63 M","R$ 21,67 M","R$ 5,73 M","- R$ 3,17 M","R$ 8,90 M","R$ 1,94 M","R$ 0,02",245
13,30/06/2020,"R$ 86,07 M","R$ 12,56 M","- R$ 2,98 M","- R$ 3,05 M","R$ 73,00 mil","- R$ 6,51 M","- R$ 0,06",245
14,31/03/2020,"R$ 123,41 M","R$ 25,83 M","R$ 8,47 M","- R$ 3,04 M","R$ 11,51 M","R$ 3,00 M","R$ 0,08",245
15,31/12/2019,"R$ 107,15 M","R$ 21,62 M","R$ 8,69 M","R$ 9,24 M","- R$ 554,00 mil","R$ 1,56 M","R$ 0,04",245
16,30/09/2019,"R$ 120,41 M","R$ 27,48 M","R$ 10,95 M","- R$ 3,11 M","R$ 14,06 M","R$ 4,45 M","R$ 0,11",245
17,30/06/2019,"R$ 119,15 M","R$ 26,76 M","R$ 11,07 M","- R$ 3,08 M","R$ 14,15 M","R$ 5,90 M","R$ 0,15",245
18,31/03/2019,"R$ 114,81 M","R$ 20,71 M","R$ 3,96 M","- R$ 3,05 M","R$ 7,01 M","- R$ 1,30 M","- R$ 0,03",245
19,31/12/2018,"R$ 110,00 M","R$ 20,94 M","R$ 85,16 M","- R$ 2,85 M","R$ 88,01 M","R$ 52,33 M","R$ 1,33",245
20,30/09/2018,"R$ 121,74 M","R$ 28,86 M","R$ 13,04 M","- R$ 2,85 M","R$ 15,89 M","R$ 5,49 M","R$ 0,14",245
21,30/06/2018,"R$ 103,58 M","R$ 25,17 M","R$ 10,19 M","- R$ 2,84 M","R$ 13,03 M","R$ 6,13 M","R$ 0,16",245
22,31/03/2018,"R$ 102,10 M","R$ 26,49 M","R$ 11,85 M","- R$ 2,81 M","R$ 14,66 M","R$ 7,83 M","R$ 0,20",245
23,31/12/2017,"R$ 99,12 M","R$ 24,31 M","R$ 8,92 M","- R$ 2,86 M","R$ 11,78 M","R$ 6,92 M","R$ 0,18",245
24,30/09/2017,"R$ 115,96 M","R$ 27,95 M","R$ 14,12 M","- R$ 2,84 M","R$ 16,97 M","R$ 9,56 M","R$ 0,24",245
25,30/06/2017,"R$ 110,06 M","R$ 22,67 M","R$ 8,71 M","- R$ 2,87 M","R$ 11,58 M","R$ 2,38 M","R$ 0,06",245
26,31/03/2017,"R$ 93,40 M","R$ 17,27 M","R$ 4,61 M","- R$ 2,87 M","R$ 7,48 M","R$ 1,09 M","R$ 0,03",245
27,31/12/2016,"R$ 99,20 M","R$ 22,77 M","R$ 6,21 M","- R$ 2,93 M","R$ 9,14 M","R$ 2,01 M","R$ 0,05",245
28,30/09/2016,"R$ 99,18 M","R$ 16,08 M","R$ 1,46 M","- R$ 2,96 M","R$ 4,42 M","- R$ 1,44 M","- R$ 0,04",245
29,30/06/2016,"R$ 90,47 M","R$ 11,68 M","- R$ 1,66 M","- R$ 2,81 M","R$ 1,15 M","- R$ 2,83 M","- R$ 0,07",245
30,31/03/2016,"R$ 87,76 M","R$ 11,01 M","- R$ 1,05 M","- R$ 2,84 M","R$ 1,78 M","- R$ 907,00 mil","- R$ 0,02",245
31,31/12/2015,"R$ 70,01 M","R$ 9,02 M","- R$ 9,37 M","- R$ 3,01 M","- R$ 6,36 M","- R$ 9,42 M","- R$ 0,24",245
32,30/09/2015,"R$ 80,62 M","R$ 7,60 M","- R$ 6,98 M","- R$ 2,66 M","- R$ 4,32 M","- R$ 7,71 M","- R$ 0,20",245
33,30/06/2015,"R$ 92,39 M","R$ 13,14 M","- R$ 2,32 M","- R$ 2,61 M","R$ 297,00 mil","- R$ 3,37 M","- R$ 0,09",245
34,31/03/2015,"R$ 96,56 M","R$ 16,81 M","R$ 2,28 M","- R$ 2,61 M","R$ 4,88 M","- R$ 543,00 mil","- R$ 0,01",245
35,31/12/2014,"R$ 98,56 M","R$ 11,71 M","- R$ 259,00 mil","- R$ 2,99 M","R$ 2,73 M","- R$ 1,83 M","- R$ 0,05",245
36,30/09/2014,"R$ 107,44 M","R$ 19,74 M","R$ 3,96 M","- R$ 3,41 M","R$ 7,37 M","R$ 489,00 mil","R$ 0,01",245
37,30/06/2014,"R$ 102,87 M","R$ 16,04 M","R$ 1,71 M","- R$ 3,77 M","R$ 5,48 M","R$ 207,00 mil","R$ 0,01",245
38,31/03/2014,"R$ 97,56 M","R$ 19,50 M","R$ 5,46 M","- R$ 3,90 M","R$ 9,36 M","R$ 2,10 M","R$ 0,05",245
39,31/12/2013,"R$ 87,18 M","R$ 19,30 M","R$ 5,41 M","- R$ 3,96 M","R$ 9,38 M","R$ 3,41 M","R$ 0,09",245
40,30/09/2013,"R$ 101,50 M","R$ 21,48 M","R$ 7,55 M","- R$ 3,29 M","R$ 10,84 M","R$ 4,84 M","R$ 0,12",245
41,30/06/2013,"R$ 102,71 M","R$ 25,19 M","R$ 22,29 M","- R$ 2,64 M","R$ 24,93 M","R$ 18,59 M","R$ 0,47",245
42,31/03/2013,"R$ 93,76 M","R$ 24,50 M","R$ 13,09 M","- R$ 2,61 M","R$ 15,70 M","R$ 8,55 M","R$ 0,22",245
43,31/12/2012,"R$ 83,76 M","R$ 22,14 M","R$ 8,98 M","- R$ 2,69 M","R$ 11,68 M","R$ 5,27 M","R$ 0,13",245
44,30/09/2012,"R$ 99,77 M","R$ 27,94 M","R$ 14,97 M","- R$ 2,69 M","R$ 17,65 M","R$ 9,05 M","R$ 0,23",245
45,30/06/2012,"R$ 94,80 M","R$ 24,88 M","R$ 11,72 M","- R$ 2,71 M","R$ 14,43 M","R$ 7,94 M","R$ 0,20",245
46,31/03/2012,"R$ 93,30 M","R$ 22,45 M","R$ 16,60 M","- R$ 2,68 M","R$ 19,28 M","R$ 9,76 M","R$ 0,25",245
47,31/12/2011,"R$ 86,35 M","R$ 19,17 M","R$ 4,45 M","- R$ 2,43 M","R$ 6,88 M","R$ 4,37 M","R$ 0,11",245
48,30/09/2011,"R$ 93,46 M","R$ 21,32 M","R$ 8,84 M","- R$ 2,44 M","R$ 11,28 M","R$ 7,62 M","R$ 0,19",245
49,30/06/2011,"R$ 94,05 M","R$ 16,93 M","R$ 5,57 M","- R$ 2,47 M","R$ 8,04 M","R$ 1,88 M","R$ 0,05",245
50,31/03/2011,"R$ 96,52 M","R$ 27,50 M","R$ 15,73 M","- R$ 2,38 M","R$ 18,11 M","R$ 10,51 M","R$ 0,27",245
51,31/12/2010,"R$ 86,94 M","R$ 26,83 M","R$ 14,20 M",,,"R$ 10,31 M","R$ 0,26",245
52,30/09/2010,"R$ 83,13 M","R$ 18,66 M","R$ 7,15 M",,,"R$ 3,88 M","R$ 0,10",245
53,30/06/2010,"R$ 75,92 M","R$ 17,82 M","R$ 7,02 M",,,"R$ 3,79 M","R$ 0,10",245
54,31/03/2010,"R$ 70,35 M","R$ 18,16 M","R$ 8,16 M",,,"R$ 4,74 M","R$ 0,12",245
55,31/12/2009,"R$ 68,60 M","R$ 19,42 M","R$ 8,28 M",,,"R$ 4,45 M","R$ 0,11",245
