,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 13,17 M","- R$ 848,00 mil","R$ 1,08 M","R$ 13,40 M",324
1,31/03/2024,"- R$ 2,80 M","- R$ 461,00 mil","R$ 707,00 mil","- R$ 2,55 M",324
2,31/12/2023,"R$ 3,13 M","- R$ 328,00 mil","- R$ 1,85 M","R$ 956,00 mil",324
3,30/09/2023,"- R$ 216,00 mil","- R$ 390,00 mil","R$ 561,00 mil","- R$ 45,00 mil",324
4,30/06/2023,"R$ 3,24 M","- R$ 718,00 mil","- R$ 2,86 M","- R$ 341,00 mil",324
5,31/03/2023,"R$ 1,82 M","- R$ 894,00 mil","R$ 1,25 M","R$ 2,17 M",324
6,31/12/2022,"R$ 4,63 M","- R$ 1,18 M","- R$ 4,43 M","- R$ 984,00 mil",324
7,30/09/2022,"- R$ 3,21 M","- R$ 330,00 mil","R$ 4,88 M","R$ 1,34 M",324
8,30/06/2022,"- R$ 3,18 M","- R$ 658,00 mil","R$ 1,11 M","- R$ 2,73 M",324
9,31/03/2022,"R$ 5,94 M","- R$ 608,00 mil","- R$ 3,02 M","R$ 2,31 M",324
10,31/12/2021,"- R$ 468,00 mil","- R$ 545,00 mil","R$ 1,36 M","R$ 350,00 mil",324
11,30/09/2021,"- R$ 3,27 M","- R$ 160,00 mil","R$ 2,69 M","- R$ 743,00 mil",324
12,30/06/2021,"R$ 1,50 M","- R$ 249,00 mil","- R$ 649,00 mil","R$ 605,00 mil",324
13,31/03/2021,"- R$ 943,00 mil","- R$ 115,00 mil","- R$ 385,00 mil","- R$ 1,44 M",324
14,31/12/2020,"R$ 593,00 mil","- R$ 245,00 mil","- R$ 265,00 mil","R$ 83,00 mil",324
15,30/09/2020,"R$ 869,00 mil","- R$ 71,00 mil","R$ 325,00 mil","R$ 1,12 M",324
16,30/06/2020,"R$ 173,00 mil","- R$ 87,00 mil","R$ 122,00 mil","R$ 208,00 mil",324
17,31/03/2020,"R$ 3,32 M","- R$ 126,00 mil","- R$ 3,28 M","- R$ 79,00 mil",324
18,31/12/2019,"R$ 1,63 M","- R$ 64,00 mil","- R$ 1,35 M","R$ 214,00 mil",324
19,30/09/2019,"- R$ 2,81 M","- R$ 93,00 mil","R$ 1,88 M","- R$ 1,02 M",324
20,30/06/2019,"R$ 462,00 mil","- R$ 41,00 mil","- R$ 258,00 mil","R$ 163,00 mil",324
21,31/03/2019,"- R$ 986,00 mil","- R$ 32,00 mil","- R$ 523,00 mil","- R$ 1,54 M",324
22,31/12/2018,"R$ 1,96 M","- R$ 31,00 mil","- R$ 390,00 mil","R$ 1,54 M",324
23,30/09/2018,"- R$ 86,00 mil","- R$ 126,00 mil","- R$ 169,00 mil","- R$ 381,00 mil",324
24,30/06/2018,"- R$ 3,00 mil","- R$ 23,00 mil","R$ 42,00 mil","R$ 16,00 mil",324
25,31/03/2018,"- R$ 1,50 M","- R$ 18,00 mil","- R$ 272,00 mil","- R$ 1,79 M",324
26,31/12/2017,"R$ 878,00 mil","- R$ 78,00 mil","R$ 715,00 mil","R$ 1,52 M",324
27,30/09/2017,"R$ 118,00 mil","- R$ 34,00 mil","- R$ 187,00 mil","- R$ 103,00 mil",324
28,30/06/2017,"R$ 1,85 M","- R$ 13,00 mil","- R$ 1,17 M","R$ 664,00 mil",324
29,31/03/2017,"R$ 1,40 M","- R$ 20,00 mil","- R$ 166,00 mil","R$ 1,21 M",324
30,31/12/2016,"- R$ 291,00 mil","- R$ 16,00 mil","- R$ 915,00 mil","- R$ 1,22 M",324
31,30/09/2016,"- R$ 941,00 mil","- R$ 16,00 mil","R$ 106,00 mil","- R$ 851,00 mil",324
32,30/06/2016,"R$ 1,96 M","- R$ 6,00 mil","- R$ 1,21 M","R$ 751,00 mil",324
33,31/03/2016,"R$ 1,20 M","- R$ 24,00 mil","- R$ 1,29 M","- R$ 116,00 mil",324
34,31/12/2015,"R$ 3,11 M","- R$ 43,00 mil","- R$ 9,05 M","- R$ 5,98 M",324
35,30/09/2015,"R$ 1,66 M","- R$ 405,00 mil","R$ 2,38 M","R$ 3,63 M",324
36,30/06/2015,"R$ 3,39 M","- R$ 25,00 mil","- R$ 3,19 M","R$ 171,00 mil",324
37,31/03/2015,"R$ 2,47 M","- R$ 57,00 mil","- R$ 4,40 M","- R$ 1,98 M",324
38,31/12/2014,"R$ 4,56 M","- R$ 860,00 mil","- R$ 3,56 M","R$ 144,00 mil",324
39,30/09/2014,"- R$ 1,46 M","- R$ 3,00 mil","R$ 1,18 M","- R$ 287,00 mil",324
40,30/06/2014,"R$ 5,60 M","- R$ 353,00 mil","- R$ 5,31 M","- R$ 64,00 mil",324
41,31/03/2014,"R$ 1,06 M","- R$ 92,00 mil","- R$ 144,00 mil","R$ 828,00 mil",324
42,31/12/2013,"- R$ 1,01 M","R$ 64,00 mil","R$ 1,62 M","R$ 683,00 mil",324
43,30/09/2013,"- R$ 13,00 mil","- R$ 161,00 mil","- R$ 549,00 mil","- R$ 723,00 mil",324
44,30/06/2013,"R$ 2,40 M","- R$ 73,00 mil","- R$ 2,33 M","- R$ 3,00 mil",324
45,31/03/2013,"R$ 1,07 M","- R$ 148,00 mil","- R$ 959,00 mil","- R$ 37,00 mil",324
46,31/12/2012,"R$ 12,33 M","R$ 3,72 M","- R$ 16,99 M","- R$ 949,00 mil",324
47,30/09/2012,"- R$ 1,68 M","- R$ 132,00 mil","R$ 1,18 M","- R$ 634,00 mil",324
48,30/06/2012,"R$ 3,49 M","- R$ 4,15 M","R$ 7,32 M","R$ 6,66 M",324
49,31/03/2012,"R$ 1,65 M","- R$ 27,00 mil","- R$ 1,61 M","R$ 16,00 mil",324
50,31/12/2011,"- R$ 1,42 M","R$ 13,00 mil","R$ 85,00 mil","- R$ 1,32 M",324
51,30/09/2011,"R$ 1,08 M","- R$ 33,00 mil","R$ 196,00 mil","R$ 1,24 M",324
52,30/06/2011,"R$ 338,00 mil","- R$ 218,00 mil","R$ 16,00 mil","R$ 136,00 mil",324
53,31/03/2011,"- R$ 1,03 M","- R$ 34,00 mil","R$ 1,08 M","R$ 15,00 mil",324
