,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 114,34 M","R$ 37,58 M","R$ 2,84",13.244.400,0,0,13.244.400,11.0,0,0,11.0,13.233.400,0,13.233.400,324
1,31/03/2024,"R$ 112,87 M","R$ 37,07 M","R$ 2,80",13.244.400,0,0,13.244.400,11.0,0,0,11.0,13.233.400,0,13.233.400,324
2,31/12/2023,"R$ 103,28 M","R$ 34,88 M","R$ 2,63",13.244.400,0,0,13.244.400,11.0,0,0,11.0,13.233.400,0,13.233.400,324
3,30/09/2023,"R$ 105,37 M","R$ 32,90 M","R$ 2,48",13.244.400,0,0,13.244.400,11.0,0,0,11.0,13.233.400,0,13.233.400,324
4,30/06/2023,"R$ 96,51 M","R$ 31,57 M","R$ 2,38",13.244.400,0,0,13.244.400,11.0,0,0,11.0,13.233.400,0,13.233.400,324
5,31/03/2023,"R$ 96,47 M","R$ 31,59 M","R$ 238,51",132.444,0,0,132.444,110.0,0,0,110.0,132.334,0,132.334,324
6,31/12/2022,"R$ 96,65 M","R$ 31,34 M","R$ 236,61",132.444,0,0,132.444,110.0,0,0,110.0,132.334,0,132.334,324
7,30/09/2022,"R$ 103,37 M","R$ 29,04 M","R$ 219,23",132.444,0,0,132.444,110.0,0,0,110.0,132.334,0,132.334,324
8,30/06/2022,"R$ 92,24 M","R$ 28,01 M","R$ 211,46",132.444,0,0,132.444,110.0,0,0,110.0,132.334,0,132.334,324
9,31/03/2022,"R$ 84,48 M","R$ 24,69 M","R$ 192,96",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
10,31/12/2021,"R$ 81,37 M","R$ 22,95 M","R$ 179,41",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
11,30/09/2021,"R$ 80,71 M","R$ 20,43 M","R$ 159,65",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
12,30/06/2021,"R$ 72,38 M","R$ 18,68 M","R$ 145,97",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
13,31/03/2021,"R$ 69,99 M","R$ 16,69 M","R$ 130,45",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
14,31/12/2020,"R$ 66,95 M","R$ 16,26 M","R$ 127,11",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
15,30/09/2020,"R$ 69,68 M","R$ 16,17 M","R$ 126,37",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
16,30/06/2020,"R$ 62,46 M","R$ 14,88 M","R$ 116,33",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
17,31/03/2020,"R$ 59,81 M","R$ 13,63 M","R$ 106,53",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
18,31/12/2019,"R$ 58,41 M","R$ 12,83 M","R$ 100,29",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
19,30/09/2019,"R$ 75,75 M","- R$ 25,24 M","- R$ 197,26",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
20,30/06/2019,"R$ 74,53 M","- R$ 23,00 M","- R$ 179,74",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
21,31/03/2019,"R$ 72,50 M","- R$ 23,02 M","- R$ 179,95",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
22,31/12/2018,"R$ 71,39 M","- R$ 21,63 M","- R$ 169,03",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
23,30/09/2018,"R$ 72,05 M","- R$ 22,25 M","- R$ 173,93",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
24,30/06/2018,"R$ 71,07 M","- R$ 23,30 M","- R$ 182,10",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
25,31/03/2018,"R$ 70,32 M","- R$ 20,77 M","- R$ 162,32",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
26,31/12/2017,"R$ 69,66 M","- R$ 20,73 M","- R$ 162,06",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
27,30/09/2017,"R$ 68,82 M","- R$ 19,98 M","- R$ 156,12",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
28,30/06/2017,"R$ 69,35 M","- R$ 13,60 M","- R$ 106,33",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
29,31/03/2017,"R$ 71,15 M","- R$ 11,38 M","- R$ 88,96",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
30,31/12/2016,"R$ 73,13 M","- R$ 11,25 M","- R$ 87,91",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
31,30/09/2016,"R$ 82,81 M","R$ 1,13 M","R$ 8,86",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
32,30/06/2016,"R$ 83,91 M","R$ 2,27 M","R$ 17,77",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
33,31/03/2016,"R$ 79,43 M","R$ 2,77 M","R$ 21,62",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
34,31/12/2015,"R$ 79,92 M","R$ 3,47 M","R$ 27,11",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
35,30/09/2015,"R$ 90,90 M","R$ 8,57 M","R$ 66,94",127.944,0,0,127.944,110.0,0,0,110.0,127.834,0,127.834,324
36,30/06/2015,"R$ 90,29 M","R$ 18,56 M","R$ 1,45",12.794.413,0,0,12.794.413,11.0,0,0,11.0,12.783.413,0,12.783.413,324
37,31/03/2015,"R$ 92,14 M","R$ 18,75 M","R$ 1,47",12.794.413,0,0,12.794.413,11.0,0,0,11.0,12.783.413,0,12.783.413,324
38,31/12/2014,"R$ 95,78 M","R$ 25,97 M","R$ 2,03",12.794.413,0,0,12.794.413,11.0,0,0,11.0,12.783.413,0,12.783.413,324
39,30/09/2014,"R$ 95,16 M","R$ 27,94 M","R$ 2,25",12.414.678,0,0,12.414.678,11.0,0,0,11.0,12.403.678,0,12.403.678,324
40,30/06/2014,"R$ 95,58 M","R$ 29,68 M","R$ 2,39",12.414.678,0,0,12.414.678,11.0,0,0,11.0,12.403.678,0,12.403.678,324
41,31/03/2014,"R$ 101,06 M","R$ 29,91 M","R$ 2,41",12.414.678,0,0,12.414.678,11.0,0,0,11.0,12.403.678,0,12.403.678,324
42,31/12/2013,"R$ 100,17 M","R$ 30,86 M","R$ 2,49",12.414.678,0,0,12.414.678,11.0,0,0,11.0,12.403.678,0,12.403.678,324
43,30/09/2013,"R$ 101,32 M","R$ 30,42 M","R$ 2,45",12.414.678,0,0,12.414.678,11.0,0,0,11.0,12.403.678,0,12.403.678,324
44,30/06/2013,"R$ 98,98 M","R$ 29,01 M","R$ 2,34",12.414.678,0,0,12.414.678,11.0,0,0,11.0,12.403.678,0,12.403.678,324
45,31/03/2013,"R$ 100,44 M","R$ 31,24 M","R$ 2,52",12.414.678,0,0,12.414.678,11.0,0,0,11.0,12.403.678,0,12.403.678,324
46,31/12/2012,"R$ 102,71 M","R$ 32,62 M","R$ 2,63",12.414.678,0,0,12.414.678,11.0,0,0,11.0,12.403.678,0,12.403.678,324
47,30/09/2012,"R$ 102,97 M","R$ 35,78 M","R$ 2,88",12.403.678,0,0,12.403.678,11.0,0,0,11.0,12.392.678,0,12.392.678,324
48,30/06/2012,"R$ 103,40 M","R$ 31,63 M","R$ 2,55",12.409.678,0,0,12.409.678,5.0,0,0,5.0,12.404.678,0,12.404.678,324
49,31/03/2012,"R$ 45,11 M","- R$ 912,00 mil","- R$ 0,17",5.212.268,0,0,5.212.268,5.0,0,0,5.0,5.207.268,0,5.207.268,324
50,31/12/2011,"R$ 46,11 M","R$ 1,99 M","R$ 0,38",5.212.268,0,0,5.212.268,5.0,0,0,5.0,5.207.268,0,5.207.268,324
51,30/09/2011,"R$ 48,70 M","R$ 4,80 M","R$ 0,92",5.212.268,0,0,5.212.268,5.0,0,0,5.0,5.207.268,0,5.207.268,324
52,30/06/2011,"R$ 49,55 M","R$ 7,31 M","R$ 1,40",5.212.268,0,0,5.212.268,5.0,0,0,5.0,5.207.268,0,5.207.268,324
53,31/03/2011,"R$ 48,27 M","R$ 9,68 M","R$ 1,86",5.212.268,0,0,5.212.268,5.0,0,0,5.0,5.207.268,0,5.207.268,324
54,31/12/2010,"R$ 49,42 M","R$ 12,02 M","R$ 2,31",5.212.268,0,0,5.212.268,5.0,0,0,5.0,5.207.268,0,5.207.268,324
55,30/09/2010,"R$ 48,29 M","R$ 10,52 M","R$ 2,02",5.217.268,0,0,5.217.268,5.0,0,0,5.0,5.212.268,0,5.212.268,324
56,30/06/2010,"R$ 45,12 M","R$ 12,38 M","R$ 2,37",5.217.268,0,0,5.217.268,5.0,0,0,5.0,5.212.268,0,5.212.268,324
57,31/03/2010,"R$ 50,28 M","R$ 15,77 M","R$ 3,02",5.217.268,0,0,5.217.268,0.0,0,0,0.0,5.217.268,0,5.217.268,324
58,31/12/2009,"R$ 49,62 M","R$ 17,81 M","R$ 3,41",5.217.268,0,0,5.217.268,0.0,0,0,0.0,5.217.268,0,5.217.268,324
59,30/09/2009,"R$ 49,43 M","R$ 18,68 M","R$ 3,58",5.217.268,0,0,5.217.268,0.0,0,0,0.0,5.217.268,0,5.217.268,324
60,30/06/2009,"R$ 50,11 M","R$ 19,56 M","R$ 3,75",5.217.268,0,0,5.217.268,0.0,0,0,0.0,5.217.268,0,5.217.268,324
