,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"15,41%","23,38%","23,35%","35,42%","19,02%","6,22%","17,30%","3,15%","6,86%","7,31%","1,98","3,04","2,04","-0,42"
1,31/03/2024,"13,36%","20,02%","20,24%","30,34%","17,35%","5,68%","15,87%","2,70%","5,92%","6,34%","2,10","3,04","2,04","0,50"
2,31/12/2023,"10,79%","16,13%","16,34%","24,44%","11,19%","3,63%","16,41%","1,96%","5,49%","5,94%","1,85","2,96","1,96","0,30"
3,30/09/2023,"11,44%","16,48%","17,34%","24,96%","13,17%","3,70%","16,12%","2,33%","6,42%","6,88%","1,59","3,20","2,20","0,53"
4,30/06/2023,"12,28%","18,46%","18,61%","27,97%","12,58%","3,82%","16,31%","2,26%","6,77%","7,21%","1,69","3,06","2,06","0,48"
5,31/03/2023,"20,03%","32,26%","30,35%","48,87%","27,56%","8,05%","16,43%","4,04%","8,86%","9,22%","1,99","3,05","2,05","0,51"
6,31/12/2022,"21,28%","32,41%","32,24%","49,10%","36,24%","10,22%","16,63%","4,76%","9,58%","9,92%","2,15","3,08","2,08","0,51"
7,30/09/2022,"21,77%","35,04%","32,99%","53,09%","41,84%","10,59%","16,08%","4,95%","9,40%","9,72%","2,14","3,56","2,56","0,79"
8,30/06/2022,"25,03%","43,04%","37,93%","65,21%","49,67%","12,82%","17,16%","5,72%","10,22%","10,54%","2,24","3,29","2,29","0,57"
9,31/03/2022,"22,07%","38,14%","33,44%","57,79%","47,93%","11,43%","17,57%","5,82%","10,37%","10,74%","1,96","3,42","2,42","0,40"
10,31/12/2021,"19,14%","33,87%","29,00%","51,31%","41,15%","10,00%","15,98%","5,21%","9,26%","9,65%","1,92","3,54","2,54","0,90"
11,30/09/2021,"13,21%","22,39%","20,02%","33,93%","26,34%","6,11%","15,63%","3,65%","6,81%","7,24%","1,67","3,95","2,95","1,20"
12,30/06/2021,"14,20%","20,04%","21,52%","30,37%","25,48%","6,07%","15,72%","3,76%","6,91%","7,40%","1,61","3,88","2,88","0,90"
13,31/03/2021,"12,15%","17,45%","18,41%","26,45%","22,46%","5,12%","17,63%","3,59%","6,76%","7,35%","1,42","4,19","3,19","1,27"
14,31/12/2020,"11,69%","14,73%","17,72%","22,32%","26,75%","5,88%","19,50%","4,56%","7,18%","7,84%","1,29","4,12","3,12","1,17"
15,30/09/2020,"4,77%","-17,09%","7,22%","-25,90%","-164,07%","54,66%","21,89%","59,67%","4,60%","5,32%","0,92","4,31","3,31","1,97"
16,30/06/2020,"3,10%","-10,21%","4,69%","-15,47%","-164,72%","50,83%","20,59%","56,48%","3,00%","3,74%","0,90","4,20","3,20","3,21"
17,31/03/2020,"1,62%","-5,48%","2,46%","-8,30%","-159,20%","50,55%","17,61%","53,40%","1,52%","2,25%","0,95","4,39","3,39","5,28"
18,31/12/2019,"1,38%","-4,74%","2,09%","-7,19%","-159,33%","48,27%","17,42%","54,33%","1,38%","2,18%","0,89","4,55","3,55","8,19"
19,30/09/2019,"13,88%","-24,23%","21,03%","-36,72%","13,61%","-4,20%","16,49%","-5,20%","6,88%","7,78%","0,81","-3,00","-4,00","2,85"
20,30/06/2019,"13,73%","-21,15%","20,81%","-32,05%","3,46%","-1,14%","17,38%","-1,50%","7,23%","8,25%","0,76","-3,24","-4,24","2,25"
21,31/03/2019,"9,65%","-20,55%","14,61%","-31,14%","16,19%","-4,78%","18,14%","-6,58%","5,89%","7,02%","0,73","-3,15","-4,15","2,91"
22,31/12/2018,"10,16%","-17,41%","15,39%","-26,38%","13,11%","-3,90%","18,20%","-5,33%","5,76%","6,94%","0,73","-3,30","-4,30","2,66"
23,30/09/2018,"6,24%","-15,86%","9,45%","-24,04%","20,34%","-5,90%","18,91%","-8,25%","4,68%","5,94%","0,72","-3,24","-4,24","3,88"
24,30/06/2018,"9,76%","-44,19%","14,78%","-66,95%","76,54%","-15,02%","20,34%","-22,89%","4,61%","6,01%","0,66","-3,05","-4,05","4,07"
