,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 61,29 M","R$ 51,80 M","R$ 13,24 M","- R$ 5,76 M","R$ 18,99 M","R$ 21,55 M","R$ 1,14"
1,31/03/2024,"R$ 54,91 M","R$ 43,91 M","R$ 6,00 M","- R$ 5,26 M","R$ 11,26 M","R$ 19,53 M","R$ 1,03"
2,31/12/2023,"R$ 49,56 M","R$ 38,61 M","R$ 1,18 M","- R$ 4,73 M","R$ 5,91 M","R$ 12,14 M","R$ 0,94"
3,30/09/2023,"R$ 49,88 M","R$ 40,70 M","R$ 18,43 M","- R$ 4,82 M","R$ 23,25 M","R$ 22,57 M","R$ 1,76"
4,30/06/2023,"R$ 49,28 M","R$ 38,79 M","R$ 16,57 M","- R$ 4,90 M","R$ 21,47 M","R$ 22,81 M","R$ 1,77"
5,31/03/2023,"R$ 45,49 M","R$ 35,32 M","R$ 17,22 M","- R$ 4,65 M","R$ 21,86 M","R$ 14,38 M","R$ 1,12"
6,31/12/2022,"R$ 42,66 M","R$ 33,12 M","R$ 42,86 M","- R$ 4,22 M","R$ 47,08 M","R$ 40,58 M","R$ 3,16"
7,30/09/2022,"R$ 37,43 M","R$ 23,47 M","- R$ 933,00 mil","- R$ 3,40 M","R$ 2,47 M","R$ 17,51 M","R$ 1,36"
8,30/06/2022,"R$ 33,42 M","R$ 20,83 M","R$ 173,62 M","- R$ 3,50 M","R$ 177,12 M","R$ 126,84 M","R$ 9,87"
9,31/03/2022,"R$ 31,61 M","R$ 19,06 M","R$ 190,39 M","- R$ 3,11 M","R$ 193,50 M","R$ 156,02 M","R$ 12,14"
10,31/12/2021,"R$ 29,99 M","R$ 18,52 M","R$ 168,78 M","- R$ 3,31 M","R$ 172,09 M","R$ 135,15 M","R$ 10,52"
11,30/09/2021,"R$ 183,89 M","R$ 55,63 M","R$ 365,21 M","- R$ 4,45 M","R$ 369,67 M","R$ 264,80 M","R$ 20,61"
12,30/06/2021,"R$ 182,68 M","R$ 55,89 M","R$ 733,53 M","- R$ 4,49 M","R$ 738,01 M","R$ 514,91 M","R$ 40,07"
13,31/03/2021,"R$ 182,01 M","R$ 56,35 M","R$ 714,45 M","- R$ 7,59 M","R$ 722,04 M","R$ 477,16 M","R$ 37,13"
14,31/12/2020,"R$ 180,88 M","R$ 55,46 M","R$ 709,77 M","- R$ 7,47 M","R$ 717,23 M","R$ 464,60 M","R$ 36,15"
15,30/09/2020,"R$ 270,73 M","R$ 75,76 M","R$ 723,89 M","- R$ 8,34 M","R$ 732,23 M","R$ 473,49 M","R$ 36,85"
16,30/06/2020,"R$ 371,81 M","R$ 103,01 M","R$ 8,33 M","- R$ 9,07 M","R$ 17,40 M","R$ 402,00 mil","R$ 0,03"
17,31/03/2020,"R$ 403,81 M","R$ 121,93 M","R$ 35,39 M","- R$ 8,63 M","R$ 44,02 M","R$ 25,17 M","R$ 1,96"
18,31/12/2019,"R$ 406,45 M","R$ 124,94 M","R$ 48,89 M","- R$ 8,32 M","R$ 57,20 M","R$ 45,61 M","R$ 3,55"
19,30/09/2019,"R$ 404,57 M","R$ 128,56 M","R$ 44,33 M","- R$ 224,00 mil","R$ 44,55 M","R$ 49,32 M","R$ 3,84"
20,30/06/2019,"R$ 392,19 M","R$ 124,13 M","R$ 40,14 M","- R$ 209,00 mil","R$ 40,34 M","R$ 45,04 M","R$ 3,50"
21,31/03/2019,"R$ 380,06 M","R$ 120,24 M","R$ 38,35 M","- R$ 191,00 mil","R$ 38,54 M","R$ 41,28 M","R$ 3,21"
22,31/12/2018,"R$ 374,87 M","R$ 120,28 M","R$ 35,30 M","R$ 0,00","R$ 35,30 M","R$ 35,31 M","R$ 2,75"
23,30/09/2018,"R$ 367,66 M","R$ 119,45 M","R$ 35,37 M","- R$ 7,66 M","R$ 43,03 M","R$ 30,50 M","R$ 2,37"
24,30/06/2018,"R$ 366,88 M","R$ 121,69 M","R$ 42,50 M","- R$ 7,41 M","R$ 49,91 M","R$ 35,66 M","R$ 2,78"
25,31/03/2018,"R$ 365,53 M","R$ 121,73 M","R$ 43,79 M","- R$ 7,18 M","R$ 50,97 M","R$ 38,03 M","R$ 2,96"
26,31/12/2017,"R$ 353,78 M","R$ 115,84 M","R$ 38,56 M","- R$ 7,11 M","R$ 45,67 M","R$ 36,98 M","R$ 2,88"
27,30/09/2017,"R$ 349,19 M","R$ 114,53 M","R$ 43,99 M","- R$ 7,04 M","R$ 51,03 M","R$ 67,35 M","R$ 5,24"
28,30/06/2017,"R$ 336,18 M","R$ 107,98 M","R$ 42,76 M","- R$ 6,96 M","R$ 49,71 M","R$ 70,42 M","R$ 5,48"
29,31/03/2017,"R$ 320,42 M","R$ 95,60 M","R$ 37,17 M","- R$ 6,90 M","R$ 44,07 M","R$ 68,02 M","R$ 5,29"
30,31/12/2016,"R$ 313,93 M","R$ 92,60 M","R$ 36,64 M","- R$ 6,88 M","R$ 43,52 M","R$ 67,21 M","R$ 5,23"
31,30/09/2016,"R$ 303,54 M","R$ 86,16 M","R$ 36,69 M","- R$ 7,11 M","R$ 43,80 M","R$ 42,37 M","R$ 3,30"
32,30/06/2016,"R$ 295,68 M","R$ 79,09 M","R$ 25,49 M","- R$ 6,99 M","R$ 32,48 M","R$ 33,98 M","R$ 2,64"
33,31/03/2016,"R$ 289,00 M","R$ 73,61 M","R$ 17,69 M","- R$ 6,97 M","R$ 24,66 M","R$ 27,16 M","R$ 2,11"
34,31/12/2015,"R$ 287,21 M","R$ 70,46 M","R$ 15,55 M","- R$ 6,98 M","R$ 22,53 M","R$ 25,80 M","R$ 2,01"
35,30/09/2015,"R$ 274,34 M","R$ 60,56 M","R$ 7,85 M","- R$ 6,81 M","R$ 14,67 M","R$ 18,57 M","R$ 1,45"
36,30/06/2015,"R$ 269,54 M","R$ 56,59 M","R$ 10,67 M","- R$ 7,06 M","R$ 17,73 M","R$ 19,98 M","R$ 1,56"
37,31/03/2015,"R$ 266,45 M","R$ 56,81 M","R$ 12,31 M","- R$ 7,23 M","R$ 19,54 M","R$ 20,59 M","R$ 1,60"
38,31/12/2014,"R$ 258,83 M","R$ 51,89 M","R$ 8,79 M","- R$ 7,36 M","R$ 16,15 M","R$ 17,47 M","R$ 1,36"
39,30/09/2014,"R$ 251,16 M","R$ 47,60 M","- R$ 7,91 M","- R$ 7,43 M","- R$ 476,00 mil","R$ 772,00 mil","R$ 0,06"
40,30/06/2014,"R$ 244,91 M","R$ 44,75 M","- R$ 13,65 M","- R$ 7,47 M","- R$ 6,18 M","- R$ 3,91 M","- R$ 0,30"
41,31/03/2014,"R$ 238,34 M","R$ 41,41 M","- R$ 20,74 M","- R$ 7,48 M","- R$ 13,26 M","- R$ 10,27 M","- R$ 0,80"
42,31/12/2013,"R$ 232,05 M","R$ 39,70 M","- R$ 21,11 M","- R$ 7,21 M","- R$ 13,89 M","- R$ 11,17 M","- R$ 0,87"
43,30/09/2013,"R$ 226,21 M","R$ 39,30 M","R$ 13,03 M","- R$ 7,06 M","R$ 20,09 M","R$ 20,66 M","R$ 1,61"
44,30/06/2013,"R$ 219,23 M","R$ 40,80 M","R$ 6,66 M","- R$ 6,83 M","R$ 13,48 M","R$ 13,15 M","R$ 1,02"
