,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 228,41 M","- R$ 348,23 M","R$ 451,70 M","R$ 331,88 M"
1,31/03/2024,"R$ 117,06 M","- R$ 134,80 M","- R$ 205,97 M","- R$ 223,71 M"
2,31/12/2023,"R$ 269,83 M","- R$ 346,90 M","R$ 40,36 M","- R$ 36,71 M"
3,30/09/2023,"R$ 114,52 M","- R$ 76,63 M","R$ 10,37 M","R$ 48,26 M"
4,30/06/2023,"R$ 144,03 M","- R$ 96,76 M","R$ 154,05 M","R$ 201,33 M"
5,31/03/2023,"- R$ 13,49 M","R$ 40,23 M","- R$ 28,40 M","- R$ 1,66 M"
6,31/12/2022,"R$ 210,93 M","- R$ 559,03 M","R$ 291,35 M","- R$ 56,75 M"
7,30/09/2022,"R$ 202,93 M","R$ 282,64 M","- R$ 528,17 M","- R$ 42,61 M"
8,30/06/2022,"R$ 450,41 M","- R$ 500,05 M","R$ 158,14 M","R$ 108,50 M"
9,31/03/2022,"R$ 182,06 M","- R$ 140,61 M","- R$ 27,24 M","R$ 14,22 M"
10,31/12/2021,"R$ 153,90 M","- R$ 187,32 M","- R$ 286,24 M","- R$ 319,66 M"
11,30/09/2021,"R$ 171,49 M","- R$ 124,15 M","- R$ 189,95 M","- R$ 142,61 M"
12,30/06/2021,"R$ 264,30 M","R$ 258,12 M","- R$ 239,30 M","R$ 283,12 M"
13,31/03/2021,"R$ 41,17 M","R$ 305,45 M","- R$ 382,92 M","- R$ 36,31 M"
14,31/12/2020,"R$ 392,45 M","- R$ 208,78 M","- R$ 483,40 M","- R$ 299,74 M"
15,30/09/2020,"R$ 559,16 M","- R$ 259,45 M","R$ 141,53 M","R$ 441,24 M"
16,30/06/2020,"R$ 265,00 M","- R$ 559,31 M","- R$ 197,18 M","- R$ 491,49 M"
17,31/03/2020,"R$ 189,40 M","R$ 155,63 M","- R$ 50,30 M","R$ 294,72 M"
18,31/12/2019,"R$ 218,48 M","- R$ 914,65 M","- R$ 465,00 M","- R$ 1,16 B"
19,30/09/2019,"R$ 343,25 M","- R$ 59,43 M","- R$ 49,77 M","R$ 234,05 M"
20,30/06/2019,"R$ 217,27 M","- R$ 100,69 M","- R$ 353,47 M","- R$ 236,89 M"
21,31/03/2019,"R$ 272,33 M","- R$ 79,81 M","R$ 101,27 M","R$ 293,79 M"
22,31/12/2018,"R$ 287,70 M","- R$ 68,02 M","- R$ 351,14 M","- R$ 131,46 M"
23,30/09/2018,"R$ 184,27 M","- R$ 42,50 M","- R$ 46,53 M","R$ 95,24 M"
24,30/06/2018,"R$ 86,92 M","- R$ 93,67 M","- R$ 514,93 M","- R$ 521,68 M"
25,31/03/2018,"R$ 128,74 M","- R$ 58,75 M","- R$ 33,67 M","R$ 36,31 M"
26,31/12/2017,"R$ 135,70 M","R$ 614,71 M","R$ 472,41 M","R$ 1,22 B"
27,30/09/2017,"R$ 194,01 M","- R$ 216,60 M","R$ 8,14 M","- R$ 14,46 M"
28,30/06/2017,"- R$ 7,21 M","R$ 50,84 M","- R$ 65,90 M","- R$ 22,27 M"
29,31/03/2017,"R$ 117,45 M","- R$ 43,86 M","- R$ 82,09 M","- R$ 8,50 M"
30,31/12/2016,"R$ 93,75 M","- R$ 50,33 M","R$ 180,74 M","R$ 224,16 M"
31,30/09/2016,"R$ 115,22 M","- R$ 86,87 M","- R$ 9,00 M","R$ 19,35 M"
32,30/06/2016,"R$ 97,71 M","- R$ 28,05 M","- R$ 54,90 M","R$ 14,75 M"
33,31/03/2016,"R$ 40,15 M","R$ 12,36 M","- R$ 56,73 M","- R$ 4,22 M"
34,31/12/2015,"R$ 256,18 M","- R$ 126,83 M","- R$ 97,10 M","R$ 32,25 M"
35,30/09/2015,"R$ 208,33 M","- R$ 145,63 M","- R$ 7,85 M","R$ 54,86 M"
36,30/06/2015,"R$ 72,35 M","- R$ 71,01 M","R$ 57,67 M","R$ 59,01 M"
37,31/03/2015,"R$ 111,73 M","- R$ 40,82 M","- R$ 67,47 M","R$ 3,44 M"
38,31/12/2014,"R$ 36,23 M","- R$ 518,21 M","R$ 453,01 M","- R$ 28,97 M"
39,30/09/2014,"R$ 126,09 M","- R$ 180,22 M","- R$ 40,17 M","- R$ 94,31 M"
40,30/06/2014,"R$ 32,53 M","R$ 27,50 M","- R$ 9,28 M","R$ 50,76 M"
41,31/03/2014,"R$ 39,86 M","R$ 26,32 M","- R$ 37,03 M","R$ 29,15 M"
42,31/12/2013,"R$ 91,88 M","- R$ 13,43 M","R$ 33,51 M","R$ 111,96 M"
43,30/09/2013,"R$ 218,97 M","- R$ 167,50 M","- R$ 13,38 M","R$ 38,08 M"
44,30/06/2013,"R$ 96,26 M","- R$ 272,25 M","R$ 193,27 M","R$ 17,28 M"
45,31/03/2013,"- R$ 38,91 M","R$ 252,13 M","- R$ 234,92 M","- R$ 21,70 M"
46,31/12/2012,"- R$ 14,21 M","- R$ 262,99 M","R$ 48,62 M","- R$ 228,58 M"
47,30/09/2012,"R$ 30,33 M","- R$ 13,10 M","- R$ 57,77 M","- R$ 40,53 M"
48,30/06/2012,"R$ 116,82 M","- R$ 105,91 M","R$ 251,24 M","R$ 262,14 M"
49,31/03/2012,"R$ 42,99 M","- R$ 105,89 M","- R$ 105,19 M","- R$ 168,09 M"
50,31/12/2011,"R$ 46,92 M","- R$ 256,99 M","R$ 254,73 M","R$ 44,66 M"
51,30/09/2011,"R$ 153,60 M","- R$ 130,01 M","- R$ 107,49 M","- R$ 83,90 M"
52,30/06/2011,"R$ 113,78 M","- R$ 48,95 M","- R$ 209,70 M","- R$ 144,87 M"
53,31/03/2011,"R$ 46,50 M","- R$ 32,66 M","- R$ 52,43 M","- R$ 38,59 M"
