,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 5,95 B","R$ 1,80 B","R$ 1,02 B","- R$ 275,39 M","R$ 1,29 B","R$ 752,27 M","R$ 4,58"
1,31/03/2024,"R$ 5,78 B","R$ 1,75 B","R$ 1,01 B","- R$ 260,99 M","R$ 1,27 B","R$ 770,95 M","R$ 4,70"
2,31/12/2023,"R$ 5,67 B","R$ 1,71 B","R$ 956,26 M","- R$ 251,92 M","R$ 1,21 B","R$ 777,39 M","R$ 4,73"
3,30/09/2023,"R$ 5,49 B","R$ 1,69 B","R$ 1,17 B","- R$ 242,26 M","R$ 1,42 B","R$ 925,62 M","R$ 5,64"
4,30/06/2023,"R$ 5,22 B","R$ 1,57 B","R$ 1,08 B","- R$ 236,58 M","R$ 1,32 B","R$ 815,94 M","R$ 4,97"
5,31/03/2023,"R$ 5,04 B","R$ 1,48 B","R$ 968,53 M","- R$ 235,11 M","R$ 1,20 B","R$ 676,71 M","R$ 4,12"
6,31/12/2022,"R$ 4,84 B","R$ 1,46 B","R$ 949,41 M","- R$ 230,32 M","R$ 1,18 B","R$ 648,15 M","R$ 3,95"
7,30/09/2022,"R$ 5,08 B","R$ 1,55 B","R$ 908,94 M","- R$ 231,02 M","R$ 1,14 B","R$ 593,95 M","R$ 3,62"
8,30/06/2022,"R$ 5,46 B","R$ 1,66 B","R$ 1,04 B","- R$ 227,90 M","R$ 1,27 B","R$ 716,20 M","R$ 4,36"
9,31/03/2022,"R$ 5,33 B","R$ 1,73 B","R$ 1,15 B","- R$ 225,06 M","R$ 1,37 B","R$ 882,88 M","R$ 5,38"
10,31/12/2021,"R$ 5,39 B","R$ 1,75 B","R$ 1,24 B","- R$ 222,56 M","R$ 1,47 B","R$ 943,42 M","R$ 5,75"
11,30/09/2021,"R$ 5,04 B","R$ 1,60 B","R$ 1,13 B","- R$ 208,88 M","R$ 1,34 B","R$ 844,37 M","R$ 5,16"
12,30/06/2021,"R$ 4,47 B","R$ 1,51 B","R$ 1,08 B","- R$ 203,19 M","R$ 1,28 B","R$ 822,23 M","R$ 5,01"
13,31/03/2021,"R$ 4,31 B","R$ 1,42 B","R$ 985,80 M","- R$ 196,52 M","R$ 1,18 B","R$ 754,94 M","R$ 4,60"
14,31/12/2020,"R$ 4,11 B","R$ 1,34 B","R$ 895,48 M","- R$ 190,47 M","R$ 1,09 B","R$ 700,27 M","R$ 4,27"
15,30/09/2020,"R$ 3,83 B","R$ 1,27 B","R$ 806,65 M","- R$ 189,58 M","R$ 996,23 M","R$ 657,82 M","R$ 4,01"
16,30/06/2020,"R$ 3,75 B","R$ 1,27 B","R$ 748,87 M","- R$ 187,06 M","R$ 935,92 M","R$ 618,49 M","R$ 3,77"
17,31/03/2020,"R$ 3,83 B","R$ 1,33 B","R$ 817,96 M","- R$ 186,07 M","R$ 1,00 B","R$ 659,46 M","R$ 4,02"
18,31/12/2019,"R$ 3,79 B","R$ 1,32 B","R$ 799,45 M","- R$ 183,79 M","R$ 983,24 M","R$ 647,08 M","R$ 3,94"
19,30/09/2019,"R$ 3,74 B","R$ 1,37 B","R$ 871,17 M","- R$ 180,48 M","R$ 1,05 B","R$ 769,01 M","R$ 4,68"
20,30/06/2019,"R$ 3,80 B","R$ 1,35 B","R$ 891,40 M","- R$ 178,73 M","R$ 1,07 B","R$ 773,11 M","R$ 4,71"
21,31/03/2019,"R$ 3,76 B","R$ 1,28 B","R$ 828,24 M","- R$ 173,60 M","R$ 1,00 B","R$ 713,87 M","R$ 4,35"
22,31/12/2018,"R$ 3,80 B","R$ 1,23 B","R$ 782,46 M","- R$ 171,69 M","R$ 954,15 M","R$ 672,36 M","R$ 4,10"
23,30/09/2018,"R$ 3,74 B","R$ 1,12 B","R$ 656,85 M","- R$ 169,78 M","R$ 826,63 M","R$ 509,00 M","R$ 3,10"
24,30/06/2018,"R$ 3,65 B","R$ 1,19 B","R$ 679,51 M","- R$ 168,46 M","R$ 847,97 M","R$ 534,97 M","R$ 3,26"
25,31/03/2018,"R$ 3,60 B","R$ 1,16 B","R$ 680,82 M","- R$ 170,76 M","R$ 851,58 M","R$ 538,13 M","R$ 3,28"
26,31/12/2017,"R$ 3,37 B","R$ 1,10 B","R$ 616,53 M","- R$ 168,56 M","R$ 785,09 M","R$ 489,62 M","R$ 2,98"
27,30/09/2017,"R$ 3,20 B","R$ 991,24 M","R$ 483,49 M","- R$ 164,40 M","R$ 647,89 M","R$ 421,17 M","R$ 2,57"
28,30/06/2017,"R$ 3,17 B","R$ 932,91 M","R$ 461,60 M","- R$ 158,82 M","R$ 620,42 M","R$ 363,50 M","R$ 2,21"
29,31/03/2017,"R$ 3,04 B","R$ 912,43 M","R$ 430,30 M","- R$ 150,73 M","R$ 581,03 M","R$ 360,39 M","R$ 2,20"
30,31/12/2016,"R$ 3,06 B","R$ 915,74 M","R$ 452,59 M","- R$ 143,63 M","R$ 596,22 M","R$ 399,79 M","R$ 2,44"
31,30/09/2016,"R$ 2,99 B","R$ 884,27 M","R$ 446,68 M","- R$ 138,14 M","R$ 584,82 M","R$ 436,79 M","R$ 2,66"
32,30/06/2016,"R$ 2,87 B","R$ 854,05 M","R$ 435,18 M","- R$ 133,39 M","R$ 568,57 M","R$ 409,30 M","R$ 2,49"
33,31/03/2016,"R$ 2,79 B","R$ 799,34 M","R$ 401,02 M","- R$ 129,80 M","R$ 530,82 M","R$ 380,86 M","R$ 2,32"
34,31/12/2015,"R$ 2,74 B","R$ 808,68 M","R$ 422,93 M","- R$ 127,05 M","R$ 549,98 M","R$ 363,80 M","R$ 2,22"
35,30/09/2015,"R$ 2,90 B","R$ 1,01 B","R$ 648,02 M","- R$ 124,58 M","R$ 772,59 M","R$ 464,04 M","R$ 2,83"
36,30/06/2015,"R$ 2,77 B","R$ 1,00 B","R$ 653,26 M","- R$ 123,44 M","R$ 776,70 M","R$ 467,43 M","R$ 2,85"
37,31/03/2015,"R$ 2,65 B","R$ 891,49 M","R$ 547,38 M","- R$ 122,85 M","R$ 670,23 M","R$ 363,93 M","R$ 2,22"
38,31/12/2014,"R$ 2,48 B","R$ 826,65 M","R$ 494,01 M","- R$ 121,77 M","R$ 615,78 M","R$ 334,68 M","R$ 2,04"
39,30/09/2014,"R$ 2,08 B","R$ 572,27 M","R$ 239,36 M","- R$ 120,55 M","R$ 359,91 M","R$ 148,47 M","R$ 0,90"
40,30/06/2014,"R$ 2,01 B","R$ 590,13 M","R$ 239,45 M","- R$ 121,42 M","R$ 360,87 M","R$ 103,28 M","R$ 0,63"
41,31/03/2014,"R$ 1,97 B","R$ 697,39 M","R$ 345,81 M","- R$ 116,96 M","R$ 462,77 M","R$ 203,54 M","R$ 1,24"
42,31/12/2013,"R$ 1,97 B","R$ 722,80 M","R$ 349,39 M","- R$ 109,71 M","R$ 459,11 M","R$ 192,25 M","R$ 1,17"
43,30/09/2013,"R$ 2,11 B","R$ 768,67 M","R$ 389,71 M","- R$ 98,97 M","R$ 488,68 M","R$ 304,57 M","R$ 1,86"
44,30/06/2013,"R$ 2,24 B","R$ 719,13 M","R$ 363,70 M","- R$ 90,12 M","R$ 453,81 M","R$ 337,85 M","R$ 2,06"
45,31/03/2013,"R$ 2,31 B","R$ 730,43 M","R$ 372,86 M","- R$ 82,26 M","R$ 455,12 M","R$ 324,51 M","R$ 1,98"
46,31/12/2012,"R$ 2,35 B","R$ 771,84 M","R$ 434,57 M","- R$ 79,94 M","R$ 514,51 M","R$ 384,95 M","R$ 2,34"
47,30/09/2012,"R$ 2,24 B","R$ 728,78 M","R$ 396,26 M","- R$ 81,79 M","R$ 478,05 M","R$ 283,49 M","R$ 1,73"
48,30/06/2012,"R$ 2,12 B","R$ 709,34 M","R$ 380,25 M","- R$ 83,53 M","R$ 463,78 M","R$ 271,46 M","R$ 1,65"
49,31/03/2012,"R$ 2,03 B","R$ 690,33 M","R$ 376,79 M","- R$ 85,01 M","R$ 461,80 M","R$ 273,60 M","R$ 1,67"
50,31/12/2011,"R$ 1,91 B","R$ 661,44 M","R$ 349,11 M","- R$ 90,44 M","R$ 439,55 M","R$ 247,50 M","R$ 1,51"
51,30/09/2011,"R$ 1,44 B","R$ 655,08 M","R$ 361,11 M","- R$ 96,02 M","R$ 457,13 M","R$ 245,97 M","R$ 1,50"
52,30/06/2011,"R$ 1,42 B","R$ 669,02 M","R$ 366,67 M","- R$ 95,08 M","R$ 461,76 M","R$ 242,56 M","R$ 1,48"
53,31/03/2011,"R$ 1,39 B","R$ 674,41 M","R$ 383,80 M","- R$ 97,47 M","R$ 481,27 M","R$ 262,24 M","R$ 1,60"
54,31/12/2010,"R$ 1,35 B","R$ 663,38 M","R$ 394,28 M","- R$ 94,05 M","R$ 488,33 M","R$ 278,62 M","R$ 1,70"
55,30/09/2010,"R$ 1,27 B","R$ 629,05 M","R$ 415,44 M",NA,NA,"R$ 193,34 M","R$ 1,18"
56,30/06/2010,"R$ 1,19 B","R$ 605,28 M","R$ 414,26 M",NA,NA,"R$ 207,85 M","R$ 1,27"
57,31/03/2010,"R$ 1,15 B","R$ 533,40 M","R$ 348,65 M",NA,NA,"R$ 187,58 M","R$ 1,14"
58,31/12/2009,"R$ 1,15 B","R$ 539,95 M","R$ 357,79 M",NA,NA,"R$ 198,26 M","R$ 1,21"
59,30/09/2009,"R$ 1,11 B","R$ 507,16 M","R$ 328,57 M",NA,NA,"R$ 285,41 M","R$ 1,74"
60,30/06/2009,"R$ 1,06 B","R$ 484,84 M","R$ 316,48 M",NA,NA,"R$ 266,36 M","R$ 1,62"
61,31/03/2009,"R$ 1,03 B","R$ 481,91 M","R$ 324,95 M",NA,NA,"R$ 232,32 M","R$ 1,42"
62,31/12/2008,"R$ 999,37 M","R$ 473,03 M","R$ 324,46 M",NA,NA,"R$ 227,80 M","R$ 1,39"
63,30/09/2008,"R$ 957,47 M","R$ 459,67 M","R$ 326,57 M",NA,NA,"R$ 181,74 M","R$ 1,11"
64,30/06/2008,"R$ 935,49 M","R$ 454,70 M","R$ 318,03 M",NA,NA,"R$ 180,81 M","R$ 1,10"
65,31/03/2008,"R$ 915,40 M","R$ 449,39 M","R$ 321,46 M",NA,NA,"R$ 186,36 M","R$ 0,00"
66,31/12/2007,"R$ 878,97 M","R$ 436,28 M","R$ 316,43 M",NA,NA,"R$ 180,08 M","R$ 0,00"
67,30/09/2007,"R$ 887,47 M","R$ 411,97 M","R$ 315,07 M",NA,NA,"R$ 187,93 M","R$ 0,00"
68,30/06/2007,"R$ 902,02 M","R$ 437,74 M","R$ 319,98 M",NA,NA,"R$ 202,54 M","R$ 0,00"
69,31/03/2007,"R$ 878,88 M","R$ 426,42 M","R$ 295,79 M",NA,NA,"R$ 181,28 M","R$ 0,00"
70,31/12/2006,"R$ 855,60 M","R$ 412,25 M","R$ 282,73 M",NA,NA,"R$ 177,47 M","R$ 0,00"
71,30/09/2006,"R$ 835,62 M","R$ 407,04 M","R$ 250,40 M",NA,NA,"R$ 413,54 M","R$ 0,00"
72,30/06/2006,"R$ 745,68 M","R$ 331,61 M","R$ 194,13 M",NA,NA,"R$ 385,81 M","R$ 0,00"
73,31/03/2006,"R$ 706,20 M","R$ 291,74 M","R$ 167,71 M",NA,NA,"R$ 380,06 M","R$ 0,00"
74,31/12/2005,"R$ 665,44 M","R$ 252,40 M","R$ 139,43 M",NA,NA,"R$ 359,65 M","R$ 0,00"
75,30/09/2005,"R$ 625,18 M","R$ 217,12 M","R$ 113,12 M",NA,NA,"R$ 95,81 M","R$ 0,00"
76,30/06/2005,"R$ 587,40 M","R$ 197,27 M","R$ 93,48 M",NA,NA,"R$ 52,79 M","R$ 0,00"
77,31/03/2005,"R$ 554,64 M","R$ 181,57 M","R$ 79,84 M",NA,NA,"R$ 24,30 M","R$ 0,00"
78,31/12/2004,"R$ 526,13 M","R$ 165,11 M","R$ 43,19 M",NA,NA,"- R$ 31,07 M","- R$ 0,00"
79,30/09/2004,"R$ 497,09 M","R$ 162,23 M","R$ 47,19 M",NA,NA,"- R$ 50,87 M","- R$ 0,00"
80,30/06/2004,"R$ 472,42 M","R$ 139,64 M","R$ 49,65 M",NA,NA,"- R$ 56,79 M","- R$ 0,00"
81,31/03/2004,"R$ 445,48 M","R$ 116,64 M","R$ 30,68 M",NA,NA,"- R$ 52,43 M","- R$ 0,00"
82,31/12/2003,"R$ 422,59 M","R$ 106,46 M","R$ 45,67 M",NA,NA,"- R$ 53,00 M","- R$ 0,00"
83,30/09/2003,"R$ 385,04 M","R$ 92,45 M","R$ 15,55 M",NA,NA,"- R$ 88,11 M","- R$ 0,00"
84,30/06/2003,"R$ 372,70 M","R$ 89,96 M","R$ 6,41 M",NA,NA,"- R$ 130,82 M","- R$ 0,00"
85,31/03/2003,"R$ 367,22 M","R$ 101,52 M","R$ 10,56 M",NA,NA,"- R$ 167,11 M","- R$ 0,00"
86,31/12/2002,"R$ 363,58 M","R$ 107,66 M","R$ 28,09 M",NA,NA,"- R$ 120,82 M","- R$ 0,00"
87,30/09/2002,"R$ 338,97 M","R$ 318,04 M","R$ 41,11 M",NA,NA,"- R$ 86,18 M","- R$ 0,00"
88,30/06/2002,"R$ 341,39 M","R$ 335,88 M","R$ 13,39 M",NA,NA,"- R$ 202,55 M","- R$ 0,00"
89,31/03/2002,"R$ 353,51 M","R$ 347,25 M","- R$ 1,62 M",NA,NA,"- R$ 194,98 M","- R$ 0,00"
90,31/12/2001,"R$ 344,24 M","R$ 344,24 M","- R$ 20,66 M",NA,NA,"- R$ 214,06 M","- R$ 0,00"
