,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,LOCALIZA,LOCALIZA RENT A CAR S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Aluguel de carros e gestão de frotas,"R$ 533,68 M",Consumo Cíclico,Diversos,Aluguel de carros,"GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, ICON, IGC, IGCT, IGNM, ITAG, MLCX"
