,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 9,05 B","R$ 649,53 M","- R$ 111,90 M","- R$ 2,46 B","R$ 2,35 B","- R$ 569,47 M","- R$ 0,53"
1,31/03/2024,"R$ 8,69 B","R$ 2,52 B","R$ 1,85 B","- R$ 1,07 B","R$ 2,92 B","R$ 733,82 M","R$ 0,68"
2,31/12/2023,"R$ 7,91 B","R$ 2,44 B","R$ 1,81 B","- R$ 1,07 B","R$ 2,88 B","R$ 705,80 M","R$ 0,00"
3,30/09/2023,"R$ 7,32 B","R$ 2,24 B","R$ 1,63 B","- R$ 1,04 B","R$ 2,67 B","R$ 665,03 M","R$ 0,63"
4,30/06/2023,"R$ 6,85 B","R$ 1,45 B","R$ 820,32 M","- R$ 1,53 B","R$ 2,35 B","- R$ 88,07 M","- R$ 0,08"
5,31/03/2023,"R$ 6,83 B","R$ 2,14 B","R$ 1,64 B","- R$ 983,42 M","R$ 2,62 B","R$ 522,81 M","R$ 0,53"
6,31/12/2022,"R$ 5,89 B","R$ 1,97 B","R$ 1,23 B","- R$ 830,54 M","R$ 2,06 B","R$ 445,39 M","R$ 0,45"
7,30/09/2022,"R$ 6,14 B","R$ 2,14 B","R$ 1,46 B","- R$ 821,35 M","R$ 2,28 B","R$ 424,17 M","R$ 0,43"
8,30/06/2022,"R$ 3,05 B","R$ 1,26 B","R$ 892,50 M","- R$ 224,70 M","R$ 1,12 B","R$ 457,33 M","R$ 0,60"
9,31/03/2022,"R$ 2,71 B","R$ 1,28 B","R$ 951,97 M","- R$ 186,97 M","R$ 1,14 B","R$ 517,42 M","R$ 0,68"
10,31/12/2021,"R$ 2,64 B","R$ 1,18 B","R$ 773,62 M","- R$ 161,81 M","R$ 935,43 M","R$ 442,12 M","R$ 0,58"
11,30/09/2021,"R$ 2,77 B","R$ 1,45 B","R$ 1,07 B","- R$ 117,88 M","R$ 1,19 B","R$ 671,40 M","R$ 0,89"
12,30/06/2021,"R$ 2,70 B","R$ 999,52 M","R$ 673,27 M","- R$ 96,36 M","R$ 769,63 M","R$ 447,90 M","R$ 0,59"
13,31/03/2021,"R$ 2,80 B","R$ 1,07 B","R$ 708,34 M","- R$ 97,45 M","R$ 805,79 M","R$ 482,26 M","R$ 0,64"
14,31/12/2020,"R$ 2,88 B","R$ 1,02 B","R$ 645,38 M","- R$ 107,08 M","R$ 752,46 M","R$ 401,82 M","R$ 0,53"
15,30/09/2020,"R$ 3,07 B","R$ 789,92 M","R$ 503,63 M","- R$ 144,50 M","R$ 648,13 M","R$ 325,55 M","R$ 0,43"
16,30/06/2020,"R$ 1,57 B","R$ 347,28 M","R$ 218,37 M","- R$ 216,40 M","R$ 434,77 M","R$ 89,94 M","R$ 0,12"
17,31/03/2020,"R$ 2,79 B","R$ 742,20 M","R$ 434,36 M","- R$ 198,35 M","R$ 632,72 M","R$ 230,87 M","R$ 0,30"
18,31/12/2019,"R$ 2,70 B","R$ 721,34 M","R$ 412,29 M","- R$ 217,30 M","R$ 629,59 M","R$ 228,36 M","R$ 0,30"
19,30/09/2019,"R$ 2,67 B","R$ 615,56 M","R$ 356,75 M","- R$ 188,32 M","R$ 545,07 M","R$ 204,71 M","R$ 0,28"
20,30/06/2019,"R$ 2,38 B","R$ 577,12 M","R$ 342,03 M","- R$ 157,90 M","R$ 499,94 M","R$ 190,09 M","R$ 0,26"
21,31/03/2019,"R$ 2,45 B","R$ 595,67 M","R$ 378,56 M","- R$ 159,60 M","R$ 538,16 M","R$ 210,78 M","R$ 0,29"
22,31/12/2018,"R$ 2,26 B","R$ 570,59 M","R$ 347,40 M","- R$ 101,59 M","R$ 448,99 M","R$ 181,44 M","R$ 0,27"
23,30/09/2018,"R$ 2,07 B","R$ 505,12 M","R$ 300,34 M","- R$ 95,83 M","R$ 396,17 M","R$ 159,85 M","R$ 0,24"
24,30/06/2018,"R$ 1,74 B","R$ 477,43 M","R$ 276,99 M","- R$ 70,64 M","R$ 347,62 M","R$ 141,91 M","R$ 0,21"
25,31/03/2018,"R$ 1,82 B","R$ 516,76 M","R$ 329,91 M","- R$ 67,44 M","R$ 397,36 M","R$ 176,01 M","R$ 0,26"
26,31/12/2017,"R$ 1,81 B","R$ 482,57 M","R$ 261,23 M","- R$ 72,57 M","R$ 333,80 M","R$ 132,97 M","R$ 0,20"
27,30/09/2017,"R$ 1,56 B","R$ 412,18 M","R$ 242,31 M","- R$ 68,44 M","R$ 310,75 M","R$ 123,17 M","R$ 0,55"
28,30/06/2017,"R$ 1,35 B","R$ 382,58 M","R$ 235,53 M","- R$ 63,12 M","R$ 298,64 M","R$ 129,27 M","R$ 0,58"
29,31/03/2017,"R$ 1,34 B","R$ 370,10 M","R$ 230,07 M","- R$ 66,94 M","R$ 297,01 M","R$ 120,27 M","R$ 0,57"
30,31/12/2016,"R$ 1,31 B","R$ 347,17 M","R$ 201,96 M","- R$ 68,94 M","R$ 270,91 M","R$ 104,40 M","R$ 0,49"
31,30/09/2016,"R$ 1,12 B","R$ 316,02 M","R$ 187,76 M","- R$ 64,30 M","R$ 252,06 M","R$ 103,90 M","R$ 0,49"
