,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 43,96 M","- R$ 117,29 M","R$ 221,35 M","R$ 150,75 M"
1,31/03/2024,"- R$ 2,76 B","- R$ 102,64 M","R$ 1,99 B","- R$ 869,83 M"
2,31/12/2023,"- R$ 2,02 B","- R$ 178,05 M","R$ 3,51 B","R$ 1,31 B"
3,30/09/2023,"- R$ 2,36 B","R$ 533,61 M","- R$ 722,96 M","- R$ 2,55 B"
4,30/06/2023,"- R$ 4,54 B","- R$ 91,74 M","R$ 5,51 B","R$ 873,98 M"
5,31/03/2023,"- R$ 984,04 M","- R$ 74,35 M","R$ 1,93 B","R$ 866,83 M"
6,31/12/2022,"- R$ 6,52 B","R$ 2,97 B","R$ 3,15 B","- R$ 401,07 M"
7,30/09/2022,"- R$ 207,94 M","R$ 1,65 B","- R$ 213,62 M","R$ 1,22 B"
8,30/06/2022,"- R$ 1,11 B","- R$ 51,08 M","R$ 1,17 B","R$ 8,23 M"
9,31/03/2022,"- R$ 1,26 B","- R$ 40,70 M","R$ 1,62 B","R$ 314,91 M"
10,31/12/2021,"- R$ 1,63 B","- R$ 34,47 M","R$ 1,56 B","- R$ 104,70 M"
11,30/09/2021,"R$ 719,11 M","- R$ 46,09 M","- R$ 621,71 M","R$ 51,31 M"
12,30/06/2021,"- R$ 2,03 B","- R$ 26,43 M","R$ 728,72 M","- R$ 1,32 B"
13,31/03/2021,"- R$ 434,23 M","- R$ 40,04 M","- R$ 291,33 M","- R$ 765,59 M"
14,31/12/2020,"R$ 450,68 M","- R$ 51,88 M","- R$ 659,19 M","- R$ 260,38 M"
15,30/09/2020,"R$ 247,44 M","- R$ 13,42 M","- R$ 267,55 M","- R$ 33,52 M"
16,30/06/2020,"R$ 332,25 M","- R$ 13,38 M","- R$ 64,93 M","R$ 253,94 M"
17,31/03/2020,"- R$ 547,06 M","- R$ 37,26 M","R$ 990,58 M","R$ 406,25 M"
18,31/12/2019,"- R$ 1,02 B","- R$ 115,54 M","R$ 1,59 B","R$ 452,17 M"
19,30/09/2019,"- R$ 750,33 M","- R$ 62,88 M","R$ 697,65 M","- R$ 115,57 M"
20,30/06/2019,"- R$ 705,96 M","- R$ 8,58 M","- R$ 747,58 M","- R$ 1,46 B"
21,31/03/2019,"- R$ 419,82 M","- R$ 6,68 M","R$ 1,60 B","R$ 1,17 B"
22,31/12/2018,"- R$ 20,89 M","- R$ 13,46 M","R$ 223,40 M","R$ 189,04 M"
23,30/09/2018,"R$ 145,21 M","- R$ 8,90 M","R$ 994,09 M","R$ 1,13 B"
24,30/06/2018,"- R$ 670,99 M","- R$ 14,38 M","- R$ 326,86 M","- R$ 1,01 B"
25,31/03/2018,"R$ 479,25 M","- R$ 6,10 M","R$ 56,75 M","R$ 529,90 M"
26,31/12/2017,"- R$ 1,90 B","- R$ 15,76 M","R$ 1,32 B","- R$ 601,16 M"
27,30/09/2017,"- R$ 621,66 M","- R$ 384,36 M","R$ 639,55 M","- R$ 366,47 M"
28,30/06/2017,"- R$ 35,03 M","- R$ 69,32 M","R$ 925,45 M","R$ 821,11 M"
29,31/03/2017,"R$ 117,34 M","- R$ 38,76 M","- R$ 286,13 M","- R$ 207,55 M"
30,31/12/2016,"- R$ 109,23 M","- R$ 47,58 M","R$ 679,73 M","R$ 522,93 M"
