,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
23,30/09/2018,"- R$ 1,95 B","- R$ 45,14 M","R$ 2,04 B","R$ 46,91 M"
24,30/06/2018,"- R$ 2,72 B","- R$ 420,60 M","R$ 1,69 B","- R$ 1,45 B"
25,31/03/2018,"- R$ 2,08 B","- R$ 475,54 M","R$ 2,94 B","R$ 383,38 M"
26,31/12/2017,"- R$ 2,44 B","- R$ 508,20 M","R$ 2,60 B","- R$ 354,07 M"
27,30/09/2017,"- R$ 648,58 M","- R$ 540,01 M","R$ 1,96 B","R$ 770,02 M"
28,30/06/2017,"- R$ 217,61 M","- R$ 193,37 M","R$ 1,25 B","R$ 838,71 M"
29,31/03/2017,"- R$ 228,46 M","- R$ 156,75 M","R$ 259,14 M","- R$ 126,06 M"
30,31/12/2016,"- R$ 226,79 M","- R$ 126,59 M","R$ 660,54 M","R$ 307,16 M"
31,30/09/2016,"- R$ 194,20 M","- R$ 127,57 M","R$ 203,86 M","- R$ 117,91 M"
32,30/06/2016,"R$ 62,68 M","- R$ 44,90 M","R$ 225,73 M","R$ 243,50 M"
33,31/03/2016,"R$ 113,33 M","- R$ 38,30 M","R$ 162,55 M","R$ 237,58 M"
34,31/12/2015,"- R$ 3,40 M","- R$ 60,38 M","R$ 58,70 M","- R$ 5,09 M"
35,30/09/2015,"R$ 128,81 M","- R$ 51,28 M","- R$ 81,69 M","- R$ 4,16 M"
36,30/06/2015,"R$ 163,56 M","- R$ 119,24 M","R$ 244,15 M","R$ 288,46 M"
37,31/03/2015,"R$ 79,41 M","- R$ 215,22 M","R$ 315,32 M","R$ 179,51 M"
38,31/12/2014,"R$ 253,39 M","- R$ 194,32 M","R$ 320,38 M","R$ 379,45 M"
39,30/09/2014,"R$ 371,64 M","- R$ 169,58 M","R$ 298,34 M","R$ 500,40 M"
40,30/06/2014,"R$ 303,21 M","- R$ 167,79 M","- R$ 54,23 M","R$ 81,19 M"
41,31/03/2014,"R$ 412,71 M","- R$ 56,13 M","- R$ 60,36 M","R$ 296,23 M"
42,31/12/2013,"R$ 321,62 M","- R$ 54,05 M","- R$ 80,69 M","R$ 186,87 M"
43,30/09/2013,"R$ 234,69 M","- R$ 55,89 M","R$ 182,76 M","R$ 361,57 M"
44,30/06/2013,"R$ 204,88 M","- R$ 62,88 M","R$ 38,04 M","R$ 180,03 M"
45,31/03/2013,"R$ 356,71 M","- R$ 71,64 M","- R$ 100,31 M","R$ 184,76 M"
46,31/12/2012,"R$ 281,51 M","- R$ 80,77 M","- R$ 87,88 M","R$ 112,86 M"
47,30/09/2012,"R$ 238,02 M","- R$ 89,87 M","- R$ 283,33 M","- R$ 135,17 M"
48,30/06/2012,"R$ 312,64 M","- R$ 75,79 M","- R$ 47,14 M","R$ 189,72 M"
49,31/03/2012,"R$ 69,34 M","- R$ 67,87 M","R$ 334,09 M","R$ 335,56 M"
50,31/12/2011,"R$ 54,26 M","- R$ 62,99 M","R$ 304,06 M","R$ 295,32 M"
51,30/09/2011,"- R$ 65,53 M","- R$ 56,20 M","R$ 364,49 M","R$ 242,75 M"
52,30/06/2011,"- R$ 192,90 M","- R$ 61,61 M","R$ 342,25 M","R$ 87,74 M"
53,31/03/2011,"- R$ 150,48 M","- R$ 56,04 M","R$ 332,83 M","R$ 126,31 M"
