,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,PPLA,PPLA PARTICIPATIONS LTD.,ATIVO,FASE OPERACIONAL,BDR´s patrocinados,Holding de companhias que atuam como veículos de investimento.,"R$ 281,98",Financeiro,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos,-
