,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 524,00 mil",NA,NA,2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
1,31/03/2024,"R$ 259,00 mil","R$ 9,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
2,31/12/2023,"R$ 977,00 mil","R$ 9,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
3,30/09/2023,"R$ 823,00 mil","R$ 8,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
4,30/06/2023,"R$ 539,00 mil","R$ 9,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
5,31/03/2023,"R$ 539,00 mil","R$ 9,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
6,31/12/2022,"R$ 513,00 mil","R$ 7,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
7,30/09/2022,"R$ 2,23 M","R$ 10,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
8,30/06/2022,"R$ 1,64 M","R$ 11,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
9,31/03/2022,"R$ 973,00 mil","R$ 11,00 mil","R$ 0,00",2.814.666,1,1,2.814.667,0,0,0,0,2.814.666,1,2.814.667
10,31/12/2021,"R$ 565,00 mil","R$ 11,00 mil","R$ 0,00",938.223,1.876.444,1.876.444,2.814.667,0,0,0,0,938.223,1.876.444,2.814.667
11,30/09/2021,"R$ 2,18 M","R$ 0,00","R$ 0,00",2.814,1,1,2.815,0,0,0,0,2.814,1,2.815
12,30/06/2021,"R$ 1,51 M","R$ 8,00 mil","R$ 0,00",938.223,1.876.444,1.876.444,2.814.667,0,0,0,0,938.223,1.876.444,2.814.667
13,31/03/2021,"R$ 1,17 M","R$ 6,00 mil","R$ 0,00",938.223,1.876.444,1.876.444,2.814.667,0,0,0,0,938.223,1.876.444,2.814.667
14,31/12/2020,"R$ 545,00 mil","R$ 5,00 mil","R$ 0,00",938.223,1.876.444,1.876.444,2.814.667,0,0,0,0,938.223,1.876.444,2.814.667
15,30/09/2020,"R$ 2,85 M","R$ 4,00 mil","R$ 0,00",938.223,1.876.444,1.876.444,2.814.667,0,0,0,0,938.223,1.876.444,2.814.667
16,30/06/2020,"R$ 1,38 M","R$ 0,00","R$ 0,00",2.814.666,0,0,2.814.666,0,0,0,0,2.814.666,0,2.814.666
17,31/03/2020,"R$ 0,00","R$ 0,00","R$ 0,00",2.814.666,0,0,2.814.666,0,0,0,0,2.814.666,0,2.814.666
18,31/12/2019,"R$ 26,00 mil","R$ 26,00 mil","R$ 0,00",84.440.020,0,0,84.440.020,2.070.600,0,0,2.070.600,82.369.420,0,82.369.420
19,30/09/2019,"R$ 46,00 mil","R$ 46,00 mil","R$ 0,00",84.440.020,0,0,84.440.020,2.070.600,0,0,2.070.600,82.369.420,0,82.369.420
20,30/06/2019,"R$ 150,00 mil","R$ 150,00 mil","R$ 0,00",84.440.020,0,0,84.440.020,0,0,0,0,84.440.020,0,84.440.020
21,31/03/2019,"R$ 1,18 M","R$ 1,18 M","R$ 0,01",84.440.020,0,0,84.440.020,944.700,0,0,944.700,83.495.320,0,83.495.320
22,31/12/2018,"R$ 3,80 M","R$ 3,80 M","R$ 0,04",84.440.020,0,0,84.440.020,944.700,0,0,944.700,83.495.320,0,83.495.320
23,30/09/2018,"R$ 10,43 M","R$ 10,43 M","R$ 0,12",84.440.020,0,0,84.440.020,2.070.600,0,0,2.070.600,82.369.420,0,82.369.420
24,30/06/2018,"R$ 31,45 M","R$ 31,45 M","R$ 0,37",84.440.019,0,0,84.440.019,2.070.600,0,0,2.070.600,82.369.419,0,82.369.419
25,31/03/2018,"R$ 57,16 M","R$ 57,16 M","R$ 0,68",84.440.019,0,0,84.440.019,944.700,0,0,944.700,83.495.319,0,83.495.319
26,31/12/2017,"R$ 159,70 M","R$ 159,70 M","R$ 1,89",84.440.019,0,0,84.440.019,944.700,0,0,944.700,83.495.319,0,83.495.319
27,30/09/2017,"R$ 249,77 M","R$ 249,77 M","R$ 2,96",84.440.019,0,0,84.440.019,4.141.200,0,0,4.141.200,80.298.819,0,80.298.819
28,30/06/2017,"R$ 326,84 M","R$ 323,30 M","R$ 0,42",778.595.566,0,0,778.595.566,43.878.240,0,0,43.878.240,734.717.326,0,734.717.326
29,31/03/2017,"R$ 607,72 M","R$ 607,72 M","R$ 0,78",782.255.566,0,0,782.255.566,43.878.240,0,0,43.878.240,738.377.326,0,738.377.326
30,31/12/2016,"R$ 722,63 M","R$ 722,63 M","R$ 0,89",808.443.106,0,0,808.443.106,17.690.700,0,0,17.690.700,790.752.406,0,790.752.406
31,30/09/2016,"R$ 759,96 M","R$ 759,96 M","R$ 0,93",814.318.698,0,0,814.318.698,0,0,0,0,814.318.698,0,814.318.698
32,30/06/2016,"R$ 575,66 M","R$ 575,66 M","R$ 0,82",699.111.879,0,0,699.111.879,33.068.724,0,0,33.068.724,666.043.155,0,666.043.155
33,31/03/2016,"R$ 600,59 M","R$ 600,59 M","R$ 0,89",672.998.665,0,0,672.998.665,28.599.324,0,0,28.599.324,644.399.341,0,644.399.341
34,31/12/2015,"R$ 723,83 M","R$ 723,29 M","R$ 0,95",761.373.679,0,0,761.373.679,36.218.190,0,0,36.218.190,725.155.489,0,725.155.489
35,30/09/2015,"R$ 1,12 B","R$ 912,49 M","R$ 1,13",287.824.613,520.698.338,520.698.338,808.522.951,0,0,0,0,287.824.613,520.698.338,808.522.951
36,30/06/2015,"R$ 29,45 B","R$ 938,42 M","R$ 1,33",254.190.203,453.429.518,453.429.518,707.619.721,0,0,0,0,254.190.203,453.429.518,707.619.721
37,31/03/2015,"R$ 48,41 B","R$ 984,03 M","R$ 1,39",254.190.203,453.429.518,453.429.518,707.619.721,0,0,0,0,254.190.203,453.429.518,707.619.721
38,31/12/2014,"R$ 55,29 B","R$ 1,03 B","R$ 1,46",254.190.203,453.429.518,453.429.518,707.619.721,0,0,0,0,254.190.203,453.429.518,707.619.721
39,30/09/2014,"R$ 55,39 B","R$ 978,28 M","R$ 1,41",254.190.000,440.873.000,440.873.000,695.063.000,0,0,0,0,254.190.000,440.873.000,695.063.000
40,30/06/2014,"R$ 56,27 B","R$ 997,87 M","R$ 1,44",254.190.000,440.873.000,440.873.000,695.063.000,0,0,0,0,254.190.000,440.873.000,695.063.000
41,31/03/2014,"R$ 57,72 B","R$ 967,50 M","R$ 1,40",254.190.000,438.805.000,438.805.000,692.995.000,0,0,0,0,254.190.000,438.805.000,692.995.000
42,31/12/2013,"R$ 58,43 B","R$ 1,00 B","R$ 1,45",438.805.000,254.190.000,254.190.000,692.995.000,0,0,0,0,438.805.000,254.190.000,692.995.000
43,30/09/2013,"R$ 17,75 B","R$ 989,09 M","R$ 1,43",254.190.202,438.805.173,438.805.173,692.995.375,0,0,0,0,254.190.202,438.805.173,692.995.375
44,30/06/2013,"R$ 29,11 B","R$ 878,80 M","R$ 1,35",254.190.202,397.022.793,397.022.793,651.212.995,0,0,0,0,254.190.202,397.022.793,651.212.995
45,31/03/2013,"R$ 26,09 B","R$ 693,98 M","R$ 1,25",254.190.000,301.154.000,301.154.000,555.344.000,0,0,0,0,254.190.000,301.154.000,555.344.000
46,31/12/2012,"R$ 27,82 B","R$ 599,71 M","R$ 1,15",254.190.000,268.430.000,268.430.000,522.620.000,0,0,0,0,254.190.000,268.430.000,522.620.000
47,30/09/2012,"R$ 31,97 B","R$ 453,08 M","R$ 1,02",446.222.799,0,0,446.222.799,0,0,0,0,446.222.799,0,446.222.799
48,30/06/2012,"R$ 19,63 B","R$ 409,88 M","R$ 0,92",446.222.799,0,0,446.222.799,0,0,0,0,446.222.799,0,446.222.799
49,31/03/2012,"R$ 37,42 B","R$ 1.000,00","R$ 0,00",149.223.000,0,0,149.223.000,0,0,0,0,149.223.000,0,149.223.000
50,31/12/2011,"R$ 30,58 B","R$ 1.000,00","R$ 0,00",149.223.000,0,0,149.223.000,0,0,0,0,149.223.000,0,149.223.000
