,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 415,92 M","R$ 128,33 M","R$ 73,09 M","- R$ 16,44 M","R$ 89,53 M","R$ 88,66 M","R$ 0,40"
1,31/03/2024,"R$ 239,19 M","R$ 81,71 M","R$ 31,97 M","- R$ 5,87 M","R$ 37,84 M","R$ 56,71 M","R$ 0,26"
2,31/12/2023,"R$ 337,93 M","R$ 112,51 M","R$ 70,50 M","- R$ 6,48 M","R$ 76,98 M","R$ 82,80 M","R$ 0,37"
3,30/09/2023,"R$ 251,73 M","R$ 81,33 M","R$ 31,19 M","- R$ 6,74 M","R$ 37,93 M","R$ 39,11 M","R$ 0,18"
4,30/06/2023,"R$ 242,73 M","R$ 78,58 M","R$ 58,20 M","- R$ 6,80 M","R$ 65,00 M","R$ 75,33 M","R$ 0,34"
5,31/03/2023,"R$ 250,78 M","R$ 71,29 M","R$ 29,19 M","- R$ 4,35 M","R$ 33,54 M","R$ 42,23 M","R$ 0,19"
6,31/12/2022,"R$ 310,90 M","R$ 76,99 M","R$ 25,23 M","- R$ 4,33 M","R$ 29,56 M","R$ 31,51 M","R$ 0,14"
7,30/09/2022,"R$ 280,65 M","R$ 110,28 M","R$ 88,78 M","- R$ 4,07 M","R$ 92,85 M","R$ 105,43 M","R$ 0,48"
8,30/06/2022,"R$ 242,56 M","R$ 84,10 M","R$ 48,74 M","- R$ 2,71 M","R$ 51,44 M","R$ 83,12 M","R$ 0,38"
9,31/03/2022,"R$ 287,16 M","R$ 112,86 M","R$ 77,00 M","- R$ 2,11 M","R$ 79,11 M","R$ 104,65 M","R$ 0,46"
10,31/12/2021,"R$ 176,40 M","R$ 77,17 M","R$ 50,35 M","- R$ 1,45 M","R$ 51,79 M","R$ 72,48 M","R$ 0,32"
11,30/09/2021,"R$ 297,75 M","R$ 150,29 M","R$ 116,55 M","- R$ 1,23 M","R$ 117,78 M","R$ 145,25 M","R$ 0,64"
12,30/06/2021,"R$ 288,75 M","R$ 131,55 M","R$ 106,20 M","- R$ 1,07 M","R$ 107,27 M","R$ 139,49 M","R$ 0,61"
13,31/03/2021,"R$ 194,97 M","R$ 82,79 M","R$ 36,64 M","- R$ 1,08 M","R$ 37,73 M","R$ 72,91 M","R$ 0,32"
14,31/12/2020,"R$ 262,22 M","R$ 104,85 M","R$ 73,72 M","- R$ 489,00 mil","R$ 74,21 M","R$ 139,65 M","R$ 0,70"
15,30/09/2020,"R$ 271,61 M","R$ 118,51 M","R$ 93,64 M","- R$ 2,98 M","R$ 96,62 M","R$ 119,80 M","R$ 0,53"
16,30/06/2020,"R$ 153,29 M","R$ 78,55 M","R$ 51,00 M","- R$ 2,64 M","R$ 53,64 M","R$ 68,07 M","R$ 0,30"
17,31/03/2020,"R$ 249,51 M","R$ 101,20 M","R$ 47,78 M","- R$ 3,13 M","R$ 50,90 M","R$ 77,69 M","R$ 0,34"
18,31/12/2019,"R$ 308,60 M","R$ 122,69 M","R$ 87,92 M","- R$ 2,80 M","R$ 90,72 M","R$ 107,63 M","R$ 0,47"
19,30/09/2019,"R$ 187,59 M","R$ 87,94 M","R$ 47,97 M","- R$ 3,93 M","R$ 51,90 M","R$ 61,24 M","R$ 0,27"
20,30/06/2019,"R$ 161,83 M","R$ 63,20 M","R$ 71,90 M","- R$ 1,35 M","R$ 73,25 M","R$ 94,91 M","R$ 0,47"
21,31/03/2019,"R$ 146,37 M","R$ 54,40 M","R$ 12,32 M","- R$ 1,46 M","R$ 13,78 M","R$ 17,30 M","R$ 0,10"
22,31/12/2018,"R$ 144,48 M","R$ 54,35 M","R$ 17,66 M","- R$ 1,13 M","R$ 18,79 M","R$ 43,54 M","R$ 0,26"
23,30/09/2018,"R$ 87,01 M","R$ 29,36 M","R$ 2,41 M","- R$ 759,00 mil","R$ 3,17 M","R$ 33,86 M","R$ 0,21"
24,30/06/2018,"R$ 68,87 M","R$ 26,38 M","- R$ 6,36 M","- R$ 365,00 mil","- R$ 6,00 M","R$ 14,72 M","R$ 0,09"
25,31/03/2018,"R$ 90,41 M","R$ 31,77 M","- R$ 11,06 M","- R$ 1,15 M","- R$ 9,91 M","R$ 5,43 M","R$ 0,03"
26,31/12/2017,"R$ 85,72 M","R$ 24,77 M","R$ 9,32 M","- R$ 1,58 M","R$ 10,90 M","R$ 25,29 M","R$ 0,15"
27,30/09/2017,"R$ 691,68 M","R$ 314,57 M","R$ 281,08 M","- R$ 927,00 mil","R$ 282,00 M","R$ 280,06 M","R$ 1,70"
