,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 56,45 M","- R$ 29,68 M","R$ 96,32 M","R$ 10,19 M"
1,31/03/2024,"R$ 47,00 M","- R$ 51,58 M","- R$ 39,89 M","- R$ 44,48 M"
2,31/12/2023,"- R$ 12,77 M","R$ 40,95 M","R$ 4,45 M","R$ 32,63 M"
3,30/09/2023,"- R$ 61,28 M","R$ 5,54 M","R$ 59,84 M","R$ 4,11 M"
4,30/06/2023,"- R$ 123,79 M","R$ 34,89 M","R$ 90,56 M","R$ 1,66 M"
5,31/03/2023,"- R$ 30,76 M","- R$ 16,21 M","R$ 38,68 M","- R$ 8,29 M"
6,31/12/2022,"- R$ 150,95 M","R$ 141,00 M","R$ 17,10 M","R$ 7,16 M"
7,30/09/2022,"- R$ 131,83 M","R$ 86,32 M","R$ 20,74 M","- R$ 24,77 M"
8,30/06/2022,"- R$ 99,46 M","- R$ 160,36 M","R$ 265,02 M","R$ 5,20 M"
9,31/03/2022,"R$ 32,58 M","R$ 63,88 M","- R$ 99,65 M","- R$ 3,20 M"
10,31/12/2021,"- R$ 80,18 M","R$ 143,87 M","- R$ 80,14 M","- R$ 16,45 M"
11,30/09/2021,"R$ 47,53 M","- R$ 29,67 M","- R$ 16,61 M","R$ 1,25 M"
12,30/06/2021,"R$ 52,74 M","R$ 63,99 M","- R$ 96,79 M","R$ 19,95 M"
13,31/03/2021,"- R$ 11,11 M","- R$ 10,60 M","R$ 1,66 M","- R$ 20,04 M"
14,31/12/2020,"- R$ 133,08 M","- R$ 42,67 M","- R$ 65,85 M","- R$ 241,60 M"
15,30/09/2020,"- R$ 626,00 mil","R$ 248,02 M","R$ 6,99 M","R$ 254,38 M"
16,30/06/2020,"R$ 96,48 M","- R$ 66,57 M","R$ 511,00 mil","R$ 30,42 M"
17,31/03/2020,"- R$ 22,45 M","R$ 10,28 M","- R$ 28,57 M","- R$ 40,73 M"
18,31/12/2019,"- R$ 39,71 M","R$ 52,07 M","- R$ 66,56 M","- R$ 54,20 M"
19,30/09/2019,"R$ 58,30 M","- R$ 886,41 M","R$ 930,97 M","R$ 102,86 M"
20,30/06/2019,"R$ 54,79 M","- R$ 53,79 M","- R$ 1,82 M","- R$ 816,00 mil"
21,31/03/2019,"R$ 10,38 M","R$ 2,31 M","- R$ 15,01 M","- R$ 2,31 M"
22,31/12/2018,"R$ 64,16 M","- R$ 40,28 M","- R$ 13,35 M","R$ 10,53 M"
23,30/09/2018,"R$ 811,00 mil","R$ 112,33 M","- R$ 109,56 M","R$ 3,58 M"
24,30/06/2018,"R$ 20,87 M","- R$ 27,39 M","- R$ 20,99 M","- R$ 27,51 M"
25,31/03/2018,"R$ 53,80 M","- R$ 7,27 M","- R$ 74,62 M","- R$ 28,10 M"
26,31/12/2017,"- R$ 39,62 M","R$ 543,45 M","- R$ 489,12 M","R$ 14,70 M"
27,30/09/2017,"R$ 708,95 M","- R$ 494,44 M","- R$ 228,79 M","- R$ 14,28 M"
28,30/06/2017,"R$ 45,35 M","- R$ 68,48 M","- R$ 5,87 M","- R$ 29,01 M"
29,31/03/2017,"R$ 20,63 M","- R$ 16,56 M","- R$ 8,51 M","- R$ 4,44 M"
30,31/12/2016,"- R$ 63,61 M","R$ 3,00 M","R$ 79,45 M","R$ 18,83 M"
31,30/09/2016,"R$ 38,08 M","- R$ 75,52 M","R$ 31,75 M","- R$ 5,70 M"
32,30/06/2016,"R$ 82,61 M","R$ 24,74 M","- R$ 101,99 M","R$ 5,36 M"
33,31/03/2016,"R$ 60,69 M","- R$ 49,33 M","- R$ 4,82 M","R$ 6,54 M"
34,31/12/2015,"- R$ 60,95 M","R$ 3,95 M","R$ 62,42 M","R$ 5,41 M"
35,30/09/2015,"- R$ 495,90 M","R$ 110,84 M","R$ 378,21 M","- R$ 6,85 M"
36,30/06/2015,"R$ 37,16 M","- R$ 82,21 M","R$ 12,11 M","- R$ 32,94 M"
37,31/03/2015,"R$ 593,75 M","- R$ 227,22 M","- R$ 381,72 M","- R$ 15,19 M"
38,31/12/2014,"- R$ 21,09 M","R$ 196,24 M","- R$ 100,65 M","R$ 74,50 M"
39,30/09/2014,"- R$ 1,29 M","- R$ 51,42 M","R$ 55,43 M","R$ 2,72 M"
40,30/06/2014,"R$ 23,02 M","- R$ 78,29 M","R$ 55,05 M","- R$ 212,00 mil"
41,31/03/2014,"R$ 4,00 M","- R$ 68,45 M","R$ 53,05 M","- R$ 11,41 M"
42,31/12/2013,"- R$ 66,26 M","R$ 75,41 M","R$ 18,14 M","R$ 27,28 M"
43,30/09/2013,"R$ 19,50 M","- R$ 89,14 M","R$ 61,09 M","- R$ 8,56 M"
44,30/06/2013,"R$ 38,54 M","- R$ 71,42 M","R$ 31,18 M","- R$ 1,70 M"
45,31/03/2013,"R$ 31,82 M","- R$ 24,51 M","R$ 0,00","R$ 7,31 M"
46,31/12/2012,"R$ 3,47 M","- R$ 11,58 M","R$ 3,17 M","- R$ 4,94 M"
47,30/09/2012,"- R$ 9,79 M","R$ 43,04 M","- R$ 69,36 M","- R$ 36,11 M"
48,30/06/2012,"- R$ 25,34 M","- R$ 106,88 M","R$ 68,11 M","- R$ 64,11 M"
49,31/03/2012,"- R$ 103,90 M","R$ 33,02 M","R$ 0,00","- R$ 70,88 M"
50,31/12/2011,"- R$ 37,09 M","- R$ 6,06 M","R$ 21,60 M","- R$ 21,55 M"
51,30/09/2011,"R$ 17,42 M","R$ 96,00 mil","- R$ 11,98 M","R$ 5,53 M"
52,30/06/2011,"R$ 35,41 M","- R$ 19,37 M","- R$ 15,81 M","R$ 231,00 mil"
53,31/03/2011,"R$ 93,72 M","- R$ 12,87 M","R$ 0,00","R$ 80,85 M"
