,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"13,45%","14,17%","20,38%","21,47%","22,77%","13,51%","25,05%","9,45%","7,25%","9,76%","1,43","1,52","0,52","-1,50"
1,31/03/2024,"11,25%","11,63%","17,04%","17,63%","20,60%","12,12%","24,21%","8,62%","6,14%","8,70%","1,41","1,56","0,56","-1,53"
2,31/12/2023,"8,38%","8,58%","12,70%","13,00%","19,34%","11,63%","23,15%","7,95%","5,14%","7,73%","1,46","1,58","0,58","-1,30"
3,30/09/2023,"5,31%","5,42%","8,04%","8,21%","-2,63%","-1,71%","21,97%","-1,30%","4,34%","6,87%","1,32","1,65","0,65","-1,47"
4,30/06/2023,"4,76%","4,87%","7,21%","7,39%","-3,61%","-2,39%","21,55%","-1,82%","3,82%","6,30%","1,31","1,69","0,69","-1,35"
5,31/03/2023,"6,09%","6,26%","9,22%","9,48%","-0,58%","-0,37%","22,37%","-0,29%","4,77%","7,38%","1,28","1,70","0,70","-1,06"
6,31/12/2022,"5,81%","6,00%","8,80%","9,09%","-1,44%","-0,88%","22,30%","-0,74%","4,16%","6,79%","1,19","1,66","0,66","-0,27"
7,30/09/2022,"2,31%","2,39%","3,50%","3,62%","9,25%","6,03%","20,99%","4,97%","1,84%","4,65%","1,21","1,54","0,54","0,91"
8,30/06/2022,"1,97%","2,04%","2,99%","3,09%","8,92%","5,87%","20,86%","4,85%","1,58%","4,55%","1,21","1,51","0,51","0,34"
9,31/03/2022,"1,57%","1,63%","2,38%","2,46%","7,34%","4,80%","19,30%","3,93%","1,23%","4,06%","1,22","1,56","0,56","0,03"
10,31/12/2021,"1,71%","1,78%","2,58%","2,70%","7,61%","4,70%","18,96%","3,99%","1,30%","4,05%","1,18","1,64","0,64","-1,54"
11,30/09/2021,"14,46%","15,19%","21,91%","23,02%","23,74%","14,35%","19,25%","10,78%","9,20%","11,67%","1,33","1,53","0,53","-0,25"
12,30/06/2021,"19,08%","20,10%","28,91%","30,45%","28,46%","18,22%","20,83%","11,86%","11,24%","13,45%","1,54","1,52","0,52","-0,23"
13,31/03/2021,"20,66%","21,89%","31,30%","33,16%","28,30%","16,99%","21,72%","11,43%","11,40%","13,50%","1,49","1,53","0,53","-0,25"
14,31/12/2020,"23,76%","25,04%","36,00%","37,94%","32,66%","19,35%","23,26%","12,28%","12,97%","15,10%","1,58","1,62","0,62","-0,25"
15,30/09/2020,"14,96%","15,84%","22,67%","24,00%","19,29%","12,73%","24,92%","7,49%","8,50%","10,73%","1,70","1,65","0,65","-0,49"
16,30/06/2020,"12,99%","13,87%","19,68%","21,01%","18,61%","11,97%","24,41%","7,20%","7,55%","10,03%","1,66","1,56","0,56","-0,49"
17,31/03/2020,"16,68%","17,99%","25,28%","27,25%","22,40%","13,91%","25,31%","8,07%","8,88%","11,52%","1,72","1,67","0,67","-0,54"
18,31/12/2019,"21,59%","23,81%","32,72%","36,07%","54,65%","29,97%","25,27%","14,91%","8,87%","11,37%","2,01","1,69","0,69","-0,32"
19,30/09/2019,"20,49%","22,61%","31,05%","34,26%","51,47%","29,52%","25,63%","14,56%","8,55%","10,45%","2,03","1,52","0,52","-0,34"
20,30/06/2019,"26,67%","29,56%","40,41%","44,79%","58,02%","32,32%","26,99%","14,83%","10,20%","12,38%","2,18","1,55","0,55","-0,23"
21,31/03/2019,"25,57%","28,54%","38,75%","43,24%","54,86%","29,97%","26,77%","13,79%","9,11%","11,09%","2,17","1,61","0,61","-0,32"
22,31/12/2018,"30,58%","34,93%","46,34%","52,93%","24,23%","12,39%","26,17%","5,78%","8,41%","10,32%","2,14","1,82","0,82","-0,27"
23,30/09/2018,"31,27%","36,04%","47,37%","54,60%","24,24%","13,06%","25,99%","5,80%","8,66%","10,52%","2,25","1,74","0,74","-0,32"
24,30/06/2018,"27,02%","31,21%","40,94%","47,29%","19,12%","9,98%","23,52%","4,52%","6,81%","8,69%","2,21","1,79","0,79","-0,34"
25,31/03/2018,"43,99%","52,27%","66,64%","79,20%","27,89%","13,78%","26,01%","5,94%","8,82%","10,67%","2,32","1,83","0,83","-0,39"
26,31/12/2017,"35,15%","40,78%","53,26%","61,79%","27,47%","13,46%","26,19%","5,78%","8,60%","10,47%","2,33","1,96","0,96","-0,81"
27,30/09/2017,"32,40%","38,52%","49,09%","58,36%","29,12%","15,78%","27,11%","6,28%","9,28%","11,19%","2,51","1,86","0,86","-0,80"
28,30/06/2017,"35,62%","42,44%","53,97%","64,30%","32,15%","16,72%","29,73%","6,78%","10,00%","11,94%","2,46","1,92","0,92","-0,87"
29,31/03/2017,"27,55%","32,83%","41,75%","49,74%","26,06%","13,39%","28,31%","5,53%","8,27%","10,30%","2,42","2,02","1,02","-1,18"
30,31/12/2016,"28,17%","33,92%","42,67%","51,40%","27,04%","14,00%","29,70%","5,74%","8,56%","10,65%","2,44","2,04","1,04","-0,81"
31,30/09/2016,"22,30%","26,49%","33,80%","40,14%","22,43%","12,23%","30,31%","5,06%","7,01%","9,05%","2,41","1,85","0,85","-0,77"
32,30/06/2016,"23,89%","29,95%","36,20%","45,37%","22,40%","11,69%","30,77%","5,05%","6,95%","8,80%","2,32","1,92","0,92","-0,79"
33,31/03/2016,"25,86%","34,81%","39,18%","52,75%","20,75%","10,33%","29,95%","4,66%","6,14%","7,74%","2,22","1,95","0,95","-0,72"
34,31/12/2015,"27,41%","39,88%","41,53%","60,42%","22,79%","11,20%","29,71%","4,85%","6,36%","7,68%","2,31","1,93","0,93","-0,70"
35,30/09/2015,"35,95%","49,90%","54,48%","75,61%","26,93%","13,49%","29,18%","5,81%","8,11%","9,26%","2,32","1,83","0,83","-0,62"
36,30/06/2015,"35,17%","47,51%","53,30%","71,99%","31,39%","14,96%","28,64%","6,14%","8,58%","9,66%","2,44","1,92","0,92","-0,79"
37,31/03/2015,"47,59%","67,34%","72,10%","102,03%","42,25%","18,54%","29,70%","7,10%","10,28%","11,29%","2,61","2,01","1,01","-0,94"
38,31/12/2014,"48,71%","65,76%","73,80%","99,64%","56,21%","22,01%","30,79%","7,83%","11,50%","12,45%","2,81","2,03","1,03","-0,81"
39,30/09/2014,"49,28%","65,81%","74,67%","99,71%","68,68%","22,92%","31,82%","8,24%","12,84%","13,74%","2,78","2,00","1,00","-0,71"
40,30/06/2014,"47,29%","63,37%","71,65%","96,01%","72,93%","22,96%","32,19%","7,98%","12,75%","13,65%","2,88","2,10","1,10","-0,52"
41,31/03/2014,"47,23%","65,57%","71,55%","99,35%","76,33%","20,18%","31,54%","7,53%","12,25%","13,05%","2,68","2,28","1,28","-0,51"
