,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 8,77 M","- R$ 531,00 mil","- R$ 7,01 M","R$ 1,23 M",386
1,31/03/2024,"R$ 9,07 M","- R$ 968,00 mil","- R$ 2,95 M","R$ 5,15 M",386
2,31/12/2023,"R$ 8,79 M","- R$ 2,07 M","- R$ 8,92 M","- R$ 2,20 M",386
3,30/09/2023,"R$ 5,36 M","- R$ 704,00 mil","- R$ 2,12 M","R$ 2,54 M",386
4,30/06/2023,"R$ 2,95 M","- R$ 428,00 mil","- R$ 425,00 mil","R$ 2,10 M",386
5,31/03/2023,"R$ 12,87 M","- R$ 183,00 mil","- R$ 434,00 mil","R$ 12,25 M",386
6,31/12/2022,"R$ 3,89 M","R$ 1,55 M","- R$ 7,36 M","- R$ 1,91 M",386
7,30/09/2022,"R$ 3,10 M","- R$ 2,00 mil","R$ 4,70 M","R$ 7,80 M",386
8,30/06/2022,"R$ 384,00 mil","- R$ 1,96 M","R$ 4,37 M","R$ 2,79 M",386
9,31/03/2022,"- R$ 6,82 M","- R$ 3,60 M","R$ 4,38 M","- R$ 6,04 M",386
10,31/12/2021,"R$ 10,06 M","- R$ 9,79 M","- R$ 661,00 mil","- R$ 394,00 mil",386
11,30/09/2021,"R$ 8,22 M","- R$ 8,74 M","- R$ 3,20 M","- R$ 3,72 M",386
12,30/06/2021,"R$ 4,03 M","- R$ 5,37 M","- R$ 3,19 M","- R$ 4,52 M",386
13,31/03/2021,"R$ 449,00 mil","- R$ 5,57 M","- R$ 540,00 mil","- R$ 5,66 M",386
14,31/12/2020,"R$ 2,36 M","- R$ 9,94 M","- R$ 519,00 mil","- R$ 8,10 M",386
15,30/09/2020,"R$ 6,84 M","- R$ 5,45 M","- R$ 385,00 mil","R$ 997,00 mil",386
16,30/06/2020,"R$ 2,98 M","- R$ 2,23 M","- R$ 3,77 M","- R$ 3,02 M",386
17,31/03/2020,"R$ 3,78 M","- R$ 3,07 M","- R$ 755,00 mil","- R$ 44,00 mil",386
18,31/12/2019,"R$ 12,98 M","- R$ 7,17 M","- R$ 1,79 M","R$ 4,02 M",386
19,30/09/2019,"R$ 5,47 M","- R$ 1,52 M","- R$ 390,00 mil","R$ 3,56 M",386
20,30/06/2019,"R$ 5,41 M","- R$ 1,40 M","- R$ 2,18 M","R$ 1,83 M",386
21,31/03/2019,"R$ 4,20 M","- R$ 3,76 M","R$ 1,23 M","R$ 1,67 M",386
22,31/12/2018,"R$ 2,11 M","- R$ 2,81 M","- R$ 47,00 mil","- R$ 745,00 mil",386
23,30/09/2018,"R$ 6,11 M","- R$ 677,00 mil","- R$ 47,00 mil","R$ 5,39 M",386
24,30/06/2018,"R$ 9,88 M","- R$ 1,23 M","- R$ 1,74 M","R$ 6,91 M",386
25,31/03/2018,"R$ 810,00 mil","- R$ 837,00 mil","- R$ 1,48 M","- R$ 1,51 M",386
26,31/12/2017,"R$ 1,81 M","- R$ 2,02 M","- R$ 48,00 mil","- R$ 255,00 mil",386
27,30/09/2017,"- R$ 444,00 mil","- R$ 1,17 M","- R$ 47,00 mil","- R$ 1,66 M",386
28,30/06/2017,"R$ 175,00 mil","- R$ 1,16 M","- R$ 598,00 mil","- R$ 1,59 M",386
29,31/03/2017,"R$ 6,89 M","- R$ 1,28 M","- R$ 47,00 mil","R$ 5,56 M",386
30,31/12/2016,"R$ 4,47 M","- R$ 1,33 M","- R$ 13,00 mil","R$ 3,12 M",386
31,30/09/2016,"R$ 1,59 M","- R$ 1,05 M","- R$ 58,00 mil","R$ 476,00 mil",386
32,30/06/2016,"R$ 3,34 M","- R$ 1,02 M","- R$ 660,00 mil","R$ 1,66 M",386
33,31/03/2016,"R$ 2,86 M","- R$ 2,44 M","R$ 146,00 mil","R$ 572,00 mil",386
34,31/12/2015,"R$ 7,54 M","- R$ 8,53 M","- R$ 59,00 mil","- R$ 1,06 M",386
35,30/09/2015,"- R$ 123,00 mil","- R$ 2,07 M","- R$ 43,00 mil","- R$ 2,24 M",386
36,30/06/2015,"- R$ 1,61 M","- R$ 529,00 mil","- R$ 1,58 M","- R$ 3,72 M",386
37,31/03/2015,"R$ 1,76 M","- R$ 727,00 mil","R$ 0,00","R$ 1,04 M",386
38,31/12/2014,"R$ 1,19 M","- R$ 1,22 M","R$ 155,00 mil","R$ 125,00 mil",386
39,30/09/2014,"R$ 3,42 M","- R$ 610,00 mil","R$ 698,00 mil","R$ 3,50 M",386
40,30/06/2014,"R$ 2,18 M","- R$ 727,00 mil","- R$ 698,00 mil","R$ 755,00 mil",386
41,31/03/2014,"R$ 5,48 M","- R$ 440,00 mil","R$ 0,00","R$ 5,04 M",386
42,31/12/2013,"R$ 4,16 M","R$ 197,00 mil","- R$ 7,39 M","- R$ 3,04 M",386
43,30/09/2013,"R$ 3,48 M","- R$ 1,53 M","- R$ 194,00 mil","R$ 1,76 M",386
44,30/06/2013,"R$ 935,00 mil","- R$ 752,00 mil","- R$ 140,00 mil","R$ 43,00 mil",386
45,31/03/2013,"R$ 4,16 M","- R$ 305,00 mil","- R$ 662,00 mil","R$ 3,19 M",386
46,31/12/2012,"- R$ 1,91 M","- R$ 1,03 M","- R$ 2,47 M","- R$ 5,41 M",386
47,30/09/2012,"R$ 798,00 mil","- R$ 324,00 mil","- R$ 48,00 mil","R$ 426,00 mil",386
48,30/06/2012,"R$ 1,92 M","- R$ 234,00 mil","- R$ 355,00 mil","R$ 1,33 M",386
49,31/03/2012,"- R$ 154,00 mil","- R$ 137,00 mil","- R$ 97,00 mil","- R$ 388,00 mil",386
50,31/12/2011,"- R$ 544,00 mil","- R$ 590,00 mil","R$ 675,00 mil","- R$ 459,00 mil",386
51,30/09/2011,"R$ 996,00 mil","- R$ 767,00 mil","- R$ 64,00 mil","R$ 165,00 mil",386
52,30/06/2011,"R$ 2,08 M","- R$ 36,00 mil","- R$ 350,00 mil","R$ 1,70 M",386
53,31/03/2011,"R$ 1,32 M","- R$ 17,00 mil","- R$ 347,00 mil","R$ 958,00 mil",386
