,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
32,30/06/2016,"R$ 678,58 M","- R$ 326,52 M","- R$ 160,46 M","R$ 191,60 M"
33,31/03/2016,"R$ 270,56 M","- R$ 151,52 M","R$ 0,00","R$ 119,03 M"
34,31/12/2015,"R$ 33,05 M","R$ 41,87 M","- R$ 34,28 M","R$ 40,64 M"
35,30/09/2015,"- R$ 528,19 M","R$ 30,27 M","R$ 72,29 M","- R$ 425,64 M"
36,30/06/2015,"- R$ 2,62 M","- R$ 493,00 M","- R$ 43,46 M","- R$ 539,08 M"
37,31/03/2015,"R$ 621,09 M","R$ 262,19 M","R$ 0,00","R$ 883,28 M"
38,31/12/2014,"R$ 306,32 M","- R$ 667,26 M","- R$ 60,01 M","- R$ 420,96 M"
39,30/09/2014,"- R$ 520,88 M","R$ 371,96 M","R$ 0,00","- R$ 148,92 M"
40,30/06/2014,"- R$ 200,44 M","R$ 14,29 M","R$ 0,00","- R$ 186,15 M"
41,31/03/2014,"- R$ 327,56 M","R$ 450,50 M","R$ 0,00","R$ 122,94 M"
42,31/12/2013,"- R$ 123,64 M","R$ 65,45 M","R$ 0,00","- R$ 58,20 M"
43,30/09/2013,"R$ 306,30 M","- R$ 309,93 M","R$ 0,00","- R$ 3,63 M"
44,30/06/2013,"- R$ 334,85 M","R$ 186,04 M","R$ 0,00","- R$ 148,81 M"
45,31/03/2013,"R$ 459,02 M","- R$ 163,21 M","R$ 0,00","R$ 295,81 M"
46,31/12/2012,"- R$ 8,46 M","R$ 34,50 M","R$ 12,99 M","R$ 39,04 M"
47,30/09/2012,"- R$ 266,78 M","R$ 980,00 mil","- R$ 25,99 M","- R$ 291,78 M"
48,30/06/2012,"R$ 243,60 M","- R$ 179,63 M","R$ 0,00","R$ 63,97 M"
49,31/03/2012,"R$ 459,93 M","- R$ 138,86 M","R$ 0,00","R$ 321,08 M"
50,31/12/2011,"R$ 435,90 M","- R$ 316,59 M","- R$ 67,48 M","R$ 51,83 M"
51,30/09/2011,"R$ 170,47 M","- R$ 427,02 M","R$ 0,00","- R$ 256,55 M"
52,30/06/2011,"R$ 427,00 mil","R$ 163,79 M","- R$ 11,01 M","R$ 153,21 M"
53,31/03/2011,"R$ 649,29 M","- R$ 274,78 M","R$ 0,00","R$ 374,51 M"
