,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 4,45 B","- R$ 3,71 B","- R$ 370,97 M","R$ 364,37 M"
1,31/03/2024,"R$ 4,35 B","- R$ 3,41 B","- R$ 311,49 M","R$ 625,31 M"
2,31/12/2023,"R$ 5,30 B","- R$ 4,63 B","- R$ 311,49 M","R$ 356,29 M"
3,30/09/2023,"R$ 4,64 B","- R$ 4,30 B","- R$ 1,31 B","- R$ 971,65 M"
4,30/06/2023,"R$ 2,95 B","- R$ 3,08 B","- R$ 1,31 B","- R$ 1,45 B"
5,31/03/2023,"R$ 1,98 B","- R$ 3,21 B","- R$ 1,25 B","- R$ 2,48 B"
6,31/12/2022,"R$ 1,61 B","- R$ 1,20 B","- R$ 1,25 B","- R$ 842,23 M"
7,30/09/2022,"R$ 2,02 B","- R$ 260,32 M","- R$ 249,45 M","R$ 1,51 B"
8,30/06/2022,"R$ 2,96 B","- R$ 98,60 M","- R$ 459,10 M","R$ 2,40 B"
9,31/03/2022,"R$ 1,45 B","R$ 1,68 B","- R$ 104,83 M","R$ 3,03 B"
10,31/12/2021,"- R$ 727,96 M","R$ 2,06 B","- R$ 104,83 M","R$ 1,23 B"
11,30/09/2021,"- R$ 1,16 B","R$ 937,95 M","- R$ 104,83 M","- R$ 327,90 M"
12,30/06/2021,"- R$ 993,80 M","R$ 261,87 M","R$ 104,83 M","- R$ 627,10 M"
13,31/03/2021,"- R$ 1,16 B","R$ 356,56 M","- R$ 166,85 M","- R$ 970,42 M"
14,31/12/2020,"- R$ 598,54 M","- R$ 1,04 B","- R$ 166,85 M","- R$ 1,81 B"
15,30/09/2020,"- R$ 736,87 M","- R$ 605,12 M","- R$ 166,85 M","- R$ 1,51 B"
16,30/06/2020,"R$ 283,14 M","- R$ 1,33 B","- R$ 166,85 M","- R$ 1,21 B"
17,31/03/2020,"R$ 1,10 B","- R$ 1,80 B","- R$ 100,43 M","- R$ 797,16 M"
18,31/12/2019,"R$ 727,10 M","- R$ 527,04 M","- R$ 100,43 M","R$ 99,64 M"
19,30/09/2019,"R$ 1,38 B","- R$ 1,21 B","- R$ 100,43 M","R$ 75,07 M"
20,30/06/2019,"R$ 1,39 B","- R$ 1,41 B","- R$ 100,43 M","- R$ 114,69 M"
21,31/03/2019,"R$ 1,90 B","- R$ 1,97 B","- R$ 119,68 M","- R$ 196,62 M"
22,31/12/2018,"R$ 2,42 B","- R$ 2,33 B","- R$ 119,68 M","- R$ 32,30 M"
23,30/09/2018,"R$ 3,12 B","- R$ 2,38 B","- R$ 119,68 M","R$ 625,24 M"
24,30/06/2018,"R$ 3,37 B","- R$ 2,56 B","R$ 106,81 M","R$ 912,65 M"
25,31/03/2018,"R$ 3,73 B","- R$ 2,39 B","- R$ 64,94 M","R$ 1,28 B"
26,31/12/2017,"R$ 3,78 B","- R$ 2,82 B","- R$ 64,94 M","R$ 900,89 M"
27,30/09/2017,"R$ 3,61 B","- R$ 2,42 B","- R$ 85,83 M","R$ 1,10 B"
28,30/06/2017,"R$ 3,60 B","- R$ 2,44 B","- R$ 85,84 M","R$ 1,07 B"
29,31/03/2017,"R$ 3,22 B","- R$ 2,14 B","- R$ 181,36 M","R$ 898,67 M"
30,31/12/2016,"R$ 2,47 B","- R$ 1,29 B","- R$ 181,36 M","R$ 996,53 M"
31,30/09/2016,"R$ 1,73 B","- R$ 1,20 B","- R$ 101,55 M","R$ 431,66 M"
32,30/06/2016,"R$ 433,09 M","- R$ 405,91 M","- R$ 101,55 M","- R$ 74,36 M"
33,31/03/2016,"- R$ 259,62 M","- R$ 539,98 M","- R$ 5,45 M","- R$ 805,04 M"
34,31/12/2015,"R$ 123,32 M","- R$ 158,67 M","- R$ 5,45 M","- R$ 40,80 M"
35,30/09/2015,"R$ 407,00 mil","- R$ 471,62 M","- R$ 31,18 M","- R$ 502,39 M"
36,30/06/2015,"R$ 93,24 M","- R$ 264,04 M","- R$ 54,87 M","- R$ 225,67 M"
37,31/03/2015,"R$ 70,53 M","R$ 116,75 M","- R$ 60,01 M","R$ 127,27 M"
38,31/12/2014,"- R$ 742,55 M","R$ 169,49 M","- R$ 60,01 M","- R$ 633,08 M"
39,30/09/2014,"- R$ 1,17 B","R$ 902,20 M","R$ 0,00","- R$ 270,32 M"
40,30/06/2014,"- R$ 345,34 M","R$ 220,31 M","R$ 0,00","- R$ 125,03 M"
41,31/03/2014,"- R$ 479,75 M","R$ 392,06 M","R$ 0,00","- R$ 87,70 M"
42,31/12/2013,"R$ 306,82 M","- R$ 221,65 M","R$ 0,00","R$ 85,18 M"
43,30/09/2013,"R$ 448,00 M","- R$ 252,59 M","- R$ 12,99 M","R$ 182,41 M"
44,30/06/2013,"- R$ 151,06 M","R$ 58,31 M","- R$ 12,99 M","- R$ 105,74 M"
45,31/03/2013,"R$ 427,39 M","- R$ 307,35 M","- R$ 12,99 M","R$ 107,04 M"
46,31/12/2012,"R$ 428,30 M","- R$ 283,00 M","- R$ 12,99 M","R$ 132,31 M"
47,30/09/2012,"R$ 872,66 M","- R$ 634,09 M","- R$ 93,47 M","R$ 145,10 M"
48,30/06/2012,"R$ 1,32 B","- R$ 1,06 B","- R$ 78,49 M","R$ 180,33 M"
49,31/03/2012,"R$ 1,07 B","- R$ 718,67 M","- R$ 78,49 M","R$ 269,57 M"
50,31/12/2011,"R$ 1,26 B","- R$ 854,59 M","- R$ 78,49 M","R$ 323,01 M"
51,30/09/2011,"R$ 965,59 M","- R$ 614,96 M","- R$ 110,77 M","R$ 239,85 M"
52,30/06/2011,"R$ 1,04 B","- R$ 301,62 M","- R$ 110,77 M","R$ 627,92 M"
53,31/03/2011,"R$ 940,58 M","- R$ 564,84 M","- R$ 110,95 M","R$ 264,78 M"
