,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 6,58 B","R$ 1,35 B","R$ 1,78",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
1,31/03/2024,"R$ 6,13 B","R$ 1,34 B","R$ 1,76",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
2,31/12/2023,"R$ 6,25 B","R$ 1,38 B","R$ 1,82",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
3,30/09/2023,"R$ 6,41 B","R$ 1,59 B","R$ 2,08",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
4,30/06/2023,"R$ 6,23 B","R$ 1,49 B","R$ 1,96",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
5,31/03/2023,"R$ 6,18 B","R$ 1,37 B","R$ 1,80",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
6,31/12/2022,"R$ 6,36 B","R$ 1,33 B","R$ 1,75",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
7,30/09/2022,"R$ 6,70 B","R$ 1,46 B","R$ 1,92",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
8,30/06/2022,"R$ 6,40 B","R$ 1,35 B","R$ 1,78",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
9,31/03/2022,"R$ 5,91 B","R$ 1,33 B","R$ 1,75",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
10,31/12/2021,"R$ 6,52 B","R$ 1,25 B","R$ 1,64",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
11,30/09/2021,"R$ 6,17 B","R$ 1,43 B","R$ 1,88",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
12,30/06/2021,"R$ 5,90 B","R$ 1,48 B","R$ 1,95",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
13,31/03/2021,"R$ 6,29 B","R$ 1,36 B","R$ 1,78",760.383.000,0,0,760.383.000,0,0,0,0,760.383.000,0,760.383.000,79
