,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 171,06 M","R$ 5,28 M","- R$ 26,45 M","R$ 126,22 M",79
1,31/03/2024,"- R$ 32,65 M","R$ 13,99 M","- R$ 48,31 M","- R$ 10,96 M",79
2,31/12/2023,"R$ 127,43 M","- R$ 93,88 M","- R$ 25,42 M","R$ 15,13 M",79
3,30/09/2023,"R$ 166,51 M","R$ 100,44 M","- R$ 27,79 M","R$ 244,54 M",79
4,30/06/2023,"R$ 246,09 M","- R$ 112,85 M","- R$ 11,17 M","R$ 135,62 M",79
5,31/03/2023,"- R$ 98,42 M","R$ 19,32 M","- R$ 47,47 M","- R$ 132,91 M",79
6,31/12/2022,"R$ 104,14 M","- R$ 61,41 M","- R$ 178,35 M","- R$ 99,04 M",79
7,30/09/2022,"R$ 262,69 M","R$ 52,07 M","R$ 93,64 M","R$ 376,66 M",79
8,30/06/2022,"R$ 106,80 M","- R$ 251,73 M","- R$ 8,05 M","- R$ 140,80 M",79
9,31/03/2022,"R$ 40,95 M","R$ 228,32 M","- R$ 47,82 M","R$ 188,27 M",79
10,31/12/2021,"R$ 119,31 M","- R$ 529,77 M","R$ 352,22 M","- R$ 45,17 M",79
11,30/09/2021,"- R$ 59,40 M","- R$ 26,15 M","- R$ 51,14 M","- R$ 107,53 M",79
12,30/06/2021,"R$ 244,87 M","- R$ 131,18 M","- R$ 168,27 M","- R$ 75,14 M",79
13,31/03/2021,"- R$ 257,06 M","- R$ 53,91 M","R$ 385,83 M","R$ 89,44 M",79
14,31/12/2020,"R$ 124,59 M","R$ 59,76 M","- R$ 12,16 M","R$ 173,57 M",79
15,30/09/2020,"R$ 24,54 M","- R$ 27,39 M","R$ 19,01 M","R$ 19,36 M",79
16,30/06/2020,"R$ 119,15 M","- R$ 161,01 M","- R$ 70,48 M","- R$ 127,71 M",79
17,31/03/2020,"- R$ 29,84 M","R$ 147,38 M","- R$ 35,75 M","R$ 104,46 M",79
18,31/12/2019,"R$ 111,52 M","- R$ 95,64 M","- R$ 15,94 M","- R$ 7,97 M",79
19,30/09/2019,"- R$ 6,47 M","R$ 781,00 mil","- R$ 15,37 M","- R$ 11,23 M",79
20,30/06/2019,"R$ 87,25 M","- R$ 142,94 M","- R$ 159,74 M","- R$ 219,43 M",79
21,31/03/2019,"- R$ 65,62 M","R$ 232,07 M","- R$ 22,78 M","R$ 148,12 M",79
22,31/12/2018,"- R$ 188,87 M","- R$ 470,62 M","R$ 535,37 M","- R$ 172,23 M",79
23,30/09/2018,"R$ 119,47 M","R$ 310,28 M","- R$ 176,12 M","R$ 264,21 M",79
24,30/06/2018,"R$ 316,85 M","- R$ 305,11 M","- R$ 60,91 M","- R$ 34,77 M",79
25,31/03/2018,"- R$ 43,79 M","- R$ 316,18 M","R$ 351,92 M","- R$ 5,41 M",79
26,31/12/2017,"R$ 69,24 M","- R$ 187,66 M","R$ 76,23 M","- R$ 42,09 M",79
27,30/09/2017,"R$ 142,10 M","- R$ 118,63 M","R$ 19,43 M","R$ 24,05 M",79
28,30/06/2017,"R$ 67,70 M","- R$ 54,69 M","- R$ 35,68 M","- R$ 16,84 M",79
29,31/03/2017,"- R$ 17,22 M","- R$ 45,49 M","R$ 71,36 M","R$ 23,57 M",79
30,31/12/2016,"R$ 146,72 M","- R$ 479,07 M","R$ 241,91 M","- R$ 76,08 M",79
31,30/09/2016,"- R$ 73,73 M","- R$ 51,34 M","R$ 184,56 M","R$ 62,33 M",79
32,30/06/2016,"- R$ 119,11 M","R$ 111,70 M","R$ 10,35 M","- R$ 6,82 M",79
33,31/03/2016,"R$ 13,93 M","R$ 6,47 M","R$ 5,91 M","R$ 7,71 M",79
34,31/12/2015,"- R$ 49,93 M","- R$ 120,11 M","R$ 81,04 M","- R$ 11,66 M",79
35,30/09/2015,"R$ 19,31 M","R$ 58,31 M","- R$ 11,31 M","R$ 38,68 M",79
36,30/06/2015,"R$ 101,56 M","- R$ 472,69 M","R$ 317,09 M","- R$ 66,21 M",79
37,31/03/2015,"- R$ 95,87 M","- R$ 377,94 M","R$ 512,96 M","R$ 49,47 M",79
38,31/12/2014,"- R$ 23,36 M","- R$ 169,81 M","R$ 44,76 M","- R$ 145,74 M",79
39,30/09/2014,"R$ 6,82 M","- R$ 181,45 M","R$ 40,71 M","- R$ 79,40 M",79
40,30/06/2014,"- R$ 11,71 M","- R$ 62,69 M","R$ 112,85 M","- R$ 1,65 M",79
41,31/03/2014,"- R$ 15,15 M","- R$ 136,07 M","R$ 408,87 M","R$ 241,48 M",79
42,31/12/2013,"- R$ 26,48 M","- R$ 228,23 M","R$ 233,39 M","- R$ 6,13 M",79
43,30/09/2013,"- R$ 10,20 M","- R$ 178,87 M","R$ 153,46 M","- R$ 33,87 M",79
44,30/06/2013,"R$ 13,68 M","- R$ 70,39 M","R$ 90,40 M","R$ 55,33 M",79
45,31/03/2013,"R$ 32,01 M","- R$ 78,65 M","R$ 0,00","- R$ 49,17 M",79
46,31/12/2012,"- R$ 5,69 M","- R$ 10,17 M","- R$ 130,00 mil","- R$ 15,11 M",79
47,30/09/2012,"- R$ 34,17 M","- R$ 4,11 M","R$ 73,00 M","R$ 34,61 M",79
48,30/06/2012,"- R$ 2,04 M","- R$ 4,53 M","- R$ 7,01 M","- R$ 10,22 M",79
49,31/03/2012,"- R$ 2,41 M","- R$ 12,47 M","R$ 69,44 M","R$ 54,57 M",79
50,31/12/2011,"- R$ 2,85 M","- R$ 8,43 M","- R$ 35,00 mil","- R$ 11,32 M",79
51,30/09/2011,"- R$ 8,32 M","- R$ 20,05 M","R$ 91,23 M","R$ 62,86 M",79
52,30/06/2011,"- R$ 4,23 M","- R$ 9,01 M","R$ 16,41 M","R$ 3,17 M",79
53,31/03/2011,"- R$ 2,23 M","- R$ 474,00 mil","R$ 16,40 M","R$ 13,70 M",79
