,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,65 B","R$ 348,29 M","R$ 21,49 M","- R$ 369,89 M","R$ 391,37 M","- R$ 247,39 M","- R$ 0,33",79
1,31/03/2024,"R$ 1,85 B","R$ 594,08 M","R$ 286,31 M","- R$ 356,54 M","R$ 642,86 M","- R$ 73,33 M","- R$ 0,10",79
2,31/12/2023,"R$ 1,92 B","R$ 681,87 M","R$ 390,30 M","- R$ 346,16 M","R$ 736,46 M","R$ 17,60 M","R$ 0,02",79
3,30/09/2023,"R$ 2,01 B","R$ 775,26 M","R$ 464,23 M","- R$ 359,50 M","R$ 823,73 M","R$ 53,10 M","R$ 0,07",79
4,30/06/2023,"R$ 1,97 B","R$ 749,92 M","R$ 435,83 M","- R$ 358,08 M","R$ 793,91 M","R$ 74,49 M","R$ 0,10",79
5,31/03/2023,"R$ 1,79 B","R$ 594,31 M","R$ 282,82 M","- R$ 355,43 M","R$ 638,25 M","- R$ 21,33 M","- R$ 0,03",79
6,31/12/2022,"R$ 1,77 B","R$ 618,17 M","R$ 317,19 M","- R$ 356,47 M","R$ 673,66 M","- R$ 8,16 M","- R$ 0,01",79
7,30/09/2022,"R$ 1,50 B","R$ 431,57 M","R$ 223,56 M","- R$ 354,27 M","R$ 577,83 M","- R$ 43,11 M","- R$ 0,06",79
8,30/06/2022,"R$ 1,32 B","R$ 329,38 M","R$ 175,55 M","- R$ 333,51 M","R$ 509,06 M","- R$ 202,66 M","- R$ 0,27",79
9,31/03/2022,"R$ 1,37 B","R$ 427,92 M","R$ 262,10 M","- R$ 348,50 M","R$ 610,60 M","- R$ 126,89 M","- R$ 0,17",79
10,31/12/2021,"R$ 1,12 B","R$ 234,64 M","R$ 85,62 M","- R$ 338,00 M","R$ 423,62 M","- R$ 343,13 M","- R$ 0,45",79
11,30/09/2021,"R$ 1,29 B","R$ 451,47 M","R$ 279,06 M","- R$ 306,81 M","R$ 585,88 M","- R$ 115,00 M","- R$ 0,15",79
12,30/06/2021,"R$ 1,49 B","R$ 541,87 M","R$ 330,60 M","- R$ 291,73 M","R$ 622,33 M","- R$ 56,63 M","- R$ 0,07",79
13,31/03/2021,"R$ 1,45 B","R$ 409,49 M","R$ 231,59 M","- R$ 249,65 M","R$ 481,23 M","- R$ 161,84 M","- R$ 0,21",79
