,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"13,52%","10,05%","20,49%","15,22%","15,74%","8,06%","53,13%","8,56%","11,11%","15,79%","0,94","1,96","0,96","1,43"
1,31/03/2024,"13,46%","10,03%","20,39%","15,19%","15,07%","7,98%","54,34%","8,37%","11,47%","16,23%","0,95","1,95","0,95","1,32"
2,31/12/2023,"17,36%","12,18%","26,31%","18,46%","15,05%","8,57%","54,24%","8,24%","11,53%","16,13%","1,04","2,05","1,05","1,29"
3,30/09/2023,"17,84%","12,18%","27,03%","18,45%","14,71%","8,67%","53,60%","8,13%","11,50%","16,13%","1,07","1,95","0,95","1,35"
4,30/06/2023,"17,82%","11,84%","27,00%","17,94%","14,84%","8,82%","53,36%","8,03%","10,78%","15,16%","1,10","1,95","0,95","1,37"
5,31/03/2023,"18,45%","12,18%","27,95%","18,46%","15,61%","9,69%","53,67%","8,82%","11,17%","15,29%","1,10","1,89","0,89","1,44"
6,31/12/2022,"28,03%","17,36%","42,46%","26,30%","26,70%","12,62%","53,94%","10,03%","12,99%","16,92%","1,26","1,76","0,76","0,52"
7,30/09/2022,"28,56%","17,77%","43,27%","26,93%","27,28%","13,50%","54,03%","10,51%","13,85%","17,27%","1,28","1,70","0,70","0,49"
8,30/06/2022,"29,51%","18,43%","44,71%","27,93%","28,00%","14,54%","53,98%","10,96%","14,30%","17,69%","1,33","1,68","0,68","0,42"
9,31/03/2022,"34,37%","21,43%","52,08%","32,47%","30,15%","14,58%","53,24%","12,67%","18,04%","21,54%","1,15","1,61","0,61","0,25"
10,31/12/2021,"23,93%","15,90%","36,25%","24,09%","25,60%","12,19%","52,63%","11,81%","16,02%","19,64%","1,03","2,12","1,12","0,87"
11,30/09/2021,"21,03%","22,43%","31,86%","33,98%","45,63%","17,79%","51,07%","12,85%","16,90%","20,78%","1,38","2,02","1,02","1,01"
12,30/06/2021,"17,98%","19,38%","27,24%","29,36%","40,04%","15,49%","49,46%","12,68%","17,47%","21,75%","1,22","1,93","0,93","0,96"
13,31/03/2021,"3,92%","4,32%","5,94%","6,54%","6,95%","2,75%","48,54%","3,06%","5,20%","10,19%","0,90","2,07","1,07","2,52"
14,31/12/2020,"5,97%","6,66%","9,05%","10,09%","6,51%","3,44%","47,47%","3,05%","5,79%","10,89%","1,13","2,10","1,10","3,44"
15,30/09/2020,"4,74%","5,43%","7,17%","8,22%","4,25%","2,17%","46,48%","2,14%","5,19%","10,85%","1,02","2,56","1,56","3,48"
16,30/06/2020,"6,16%","7,02%","9,33%","10,64%","6,19%","3,22%","46,68%","2,92%","6,27%","12,05%","1,10","2,59","1,59","3,40"
17,31/03/2020,"16,62%","18,71%","25,17%","28,35%","25,60%","12,37%","46,23%","9,83%","13,74%","18,67%","1,26","2,52","1,52","1,94"
18,31/12/2019,"19,44%","18,08%","29,45%","27,40%","22,79%","15,52%","46,19%","9,66%","13,29%","18,07%","1,61","1,89","0,89","0,55"
19,30/09/2019,"15,91%","14,83%","24,11%","22,47%","20,44%","13,12%","46,32%","8,97%","12,20%","16,70%","1,46","1,96","0,96","0,67"
20,30/06/2019,"16,95%","15,67%","25,69%","23,75%","21,76%","13,83%","46,58%","9,17%","12,36%","16,22%","1,51","1,92","0,92","0,65"
21,31/03/2019,"16,37%","15,11%","24,80%","22,90%","20,08%","12,93%","46,81%","8,81%","12,43%","15,63%","1,47","2,07","1,07","0,69"
22,31/12/2018,"16,45%","15,09%","24,92%","22,87%","21,45%","13,59%","46,55%","9,34%","12,53%","15,21%","1,45","1,47","0,47","0,44"
23,30/09/2018,"18,81%","16,96%","28,49%","25,70%","24,71%","17,07%","46,38%","10,54%","12,49%","15,06%","1,62","1,56","0,56","0,76"
24,30/06/2018,"16,84%","15,26%","25,52%","23,13%","22,58%","15,84%","46,21%","10,65%","12,57%","15,10%","1,49","1,57","0,57","0,73"
25,31/03/2018,"16,49%","14,90%","24,98%","22,58%","22,98%","16,45%","45,95%","11,44%","12,67%","15,14%","1,44","1,55","0,55","0,78"
26,31/12/2017,"16,53%","14,87%","25,04%","22,53%","23,07%","17,03%","45,85%","11,35%","12,76%","15,16%","1,50","1,58","0,58","0,83"
27,30/09/2017,"17,56%","15,67%","26,61%","23,74%","20,60%","14,62%","45,48%","10,10%","13,22%","15,40%","1,45","1,45","0,45","0,43"
28,30/06/2017,"17,66%","15,62%","26,75%","23,66%","21,09%","15,05%","44,96%","10,12%","12,94%","14,95%","1,49","1,43","0,43","0,53"
29,31/03/2017,"16,02%","14,19%","24,27%","21,50%","19,45%","13,62%","44,39%","9,67%","12,56%","14,61%","1,41","1,40","0,40","0,47"
30,31/12/2016,"15,39%","13,64%","23,32%","20,67%","18,80%","13,60%","44,33%","9,37%","12,21%","14,30%","1,45","1,35","0,35","0,57"
31,30/09/2016,"14,70%","13,01%","22,28%","19,71%","18,95%","12,89%","44,13%","9,61%","12,03%","14,18%","1,34","1,41","0,41","0,53"
32,30/06/2016,"15,43%","13,47%","23,38%","20,40%","19,86%","14,09%","43,68%","9,94%","11,86%","14,04%","1,42","1,40","0,40","0,54"
33,31/03/2016,"15,35%","13,41%","23,26%","20,32%","19,57%","13,59%","43,06%","10,18%","12,18%","14,34%","1,34","1,43","0,43","0,68"
34,31/12/2015,"16,03%","14,03%","24,28%","21,25%","20,76%","15,02%","42,47%","10,68%","12,61%","14,77%","1,41","1,38","0,38","0,69"
35,30/09/2015,"16,38%","14,44%","24,82%","21,88%","20,86%","14,84%","41,63%","10,32%","12,38%","14,30%","1,44","1,47","0,47","0,76"
36,30/06/2015,"17,81%","15,80%","26,99%","23,94%","21,34%","15,92%","41,61%","10,27%","13,00%","14,70%","1,55","1,41","0,41","0,57"
37,31/03/2015,"17,38%","15,60%","26,34%","23,64%","21,28%","15,07%","42,12%","10,55%","13,60%","15,07%","1,43","1,44","0,44","0,56"
38,31/12/2014,"18,13%","16,31%","27,47%","24,71%","21,91%","16,02%","42,67%","10,71%","14,06%","15,32%","1,50","1,38","0,38","0,55"
39,30/09/2014,"18,73%","17,01%","28,39%","25,77%","23,52%","16,05%","43,49%","11,31%","14,87%","16,12%","1,42","1,41","0,41","0,49"
40,30/06/2014,"18,64%","17,02%","28,24%","25,80%","23,56%","16,49%","43,90%","11,22%","14,89%","16,13%","1,47","1,34","0,34","0,43"
41,31/03/2014,"19,15%","17,49%","29,02%","26,49%","22,94%","16,17%","43,92%","11,14%","15,02%","16,21%","1,45","1,41","0,41","0,54"
42,31/12/2013,"19,89%","18,27%","30,14%","27,68%","24,36%","17,37%","44,21%","11,48%","15,42%","16,56%","1,51","1,37","0,37","0,53"
43,30/09/2013,"22,55%","20,60%","34,16%","31,21%","25,33%","18,37%","44,17%","11,43%","15,61%","16,66%","1,61","1,47","0,47","0,62"
44,30/06/2013,"23,06%","21,17%","34,94%","32,08%","26,54%","19,87%","44,15%","11,58%","15,58%","16,58%","1,72","1,43","0,43","0,65"
45,31/03/2013,"24,07%","22,18%","36,48%","33,61%","26,69%","20,22%","44,23%","11,71%","15,67%","16,64%","1,73","1,42","0,42","0,53"
46,31/12/2012,"22,12%","20,78%","33,52%","31,49%","25,22%","18,97%","43,68%","11,26%","14,90%","15,78%","1,68","1,40","0,40","0,61"
47,30/09/2012,"20,42%","19,52%","30,94%","29,57%","24,71%","18,57%","42,71%","11,42%","14,72%","15,51%","1,63","1,38","0,38","0,37"
48,30/06/2012,"20,40%","19,76%","30,91%","29,94%","25,77%","19,77%","42,25%","11,95%","15,04%","15,76%","1,65","1,34","0,34","0,39"
49,31/03/2012,"19,26%","18,88%","29,19%","28,60%","25,24%","18,24%","41,64%","12,50%","15,26%","15,91%","1,46","1,32","0,32","0,22"
50,31/12/2011,"41,92%","40,56%","63,52%","61,45%","62,66%","34,16%","41,45%","13,49%","16,74%","17,34%","2,53","1,33","0,33","0,20"
51,30/09/2011,"49,20%","47,51%","74,55%","71,98%","63,08%","34,65%","41,14%","13,17%","17,09%","17,65%","2,63","1,33","0,33","0,25"
52,30/06/2011,"51,10%","49,33%","77,42%","74,74%","53,97%","32,46%","40,59%","12,20%","16,14%","16,67%","2,66","1,30","0,30","0,28"
53,31/03/2011,"49,36%","49,74%","74,78%","75,37%","53,76%","25,48%","40,39%","11,53%","16,05%","16,54%","2,21","1,38","0,38","0,27"
54,31/12/2010,"53,73%","53,76%","81,40%","81,45%","53,99%","27,11%","40,53%","11,29%","16,24%","16,71%","2,40","1,83","0,83","0,41"
55,30/09/2010,"46,61%","46,64%","70,62%","70,67%","53,50%","26,87%","41,34%","11,96%","15,06%",NA,"2,25","1,82","0,82",NA
56,30/06/2010,"43,02%","43,05%","65,19%","65,23%","51,65%","25,94%","41,70%","12,67%","15,26%",NA,"2,05","1,66","0,66",NA
57,31/03/2010,"36,77%","36,79%","55,71%","55,74%","44,39%","22,29%","40,84%","11,86%","14,20%",NA,"1,88","2,11","1,11",NA
58,31/12/2009,NA,NA,NA,NA,NA,NA,"40,48%","11,83%","13,61%",NA,NA,"1,99","0,99",NA
