,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,36 B","R$ 675,65 M","R$ 133,33 M","- R$ 60,79 M","R$ 194,12 M","R$ 129,42 M","R$ 1,17"
1,31/03/2024,"R$ 1,07 B","R$ 566,86 M","R$ 107,17 M","- R$ 59,36 M","R$ 166,52 M","R$ 73,10 M","R$ 0,66"
2,31/12/2023,"R$ 1,42 B","R$ 797,00 M","R$ 153,29 M","- R$ 63,48 M","R$ 216,77 M","R$ 121,77 M","R$ 1,10"
3,30/09/2023,"R$ 1,27 B","R$ 680,73 M","R$ 175,21 M","- R$ 55,59 M","R$ 230,79 M","R$ 113,86 M","R$ 1,03"
4,30/06/2023,"R$ 1,13 B","R$ 614,51 M","R$ 125,47 M","- R$ 54,48 M","R$ 179,95 M","R$ 100,63 M","R$ 0,91"
5,31/03/2023,"R$ 1,03 B","R$ 536,82 M","R$ 104,82 M","- R$ 49,40 M","R$ 154,22 M","R$ 63,14 M","R$ 0,57"
6,31/12/2022,"R$ 1,31 B","R$ 704,99 M","R$ 138,88 M","- R$ 59,77 M","R$ 198,65 M","R$ 107,01 M","R$ 0,97"
7,30/09/2022,"R$ 1,14 B","R$ 601,30 M","R$ 127,18 M","- R$ 38,02 M","R$ 165,19 M","R$ 102,01 M","R$ 0,93"
8,30/06/2022,"R$ 944,75 M","R$ 528,61 M","R$ 122,92 M","- R$ 34,81 M","R$ 157,74 M","R$ 120,45 M","R$ 1,10"
9,31/03/2022,"R$ 839,58 M","R$ 448,74 M","R$ 161,15 M","- R$ 33,43 M","R$ 194,59 M","R$ 98,05 M","R$ 0,00"
10,31/12/2021,"R$ 1,09 B","R$ 590,70 M","R$ 145,05 M","- R$ 30,87 M","R$ 175,92 M","R$ 104,13 M","R$ 1,05"
11,30/09/2021,"R$ 777,95 M","R$ 405,09 M","R$ 93,40 M","- R$ 24,87 M","R$ 118,27 M","R$ 78,04 M","R$ 0,78"
12,30/06/2021,"R$ 552,98 M","R$ 292,97 M","R$ 188,97 M","- R$ 25,14 M","R$ 214,11 M","R$ 132,50 M","R$ 1,33"
13,31/03/2021,"R$ 499,95 M","R$ 249,93 M","R$ 41,10 M","- R$ 24,87 M","R$ 65,97 M","R$ 29,78 M","R$ 0,30"
14,31/12/2020,"R$ 644,62 M","R$ 316,19 M","R$ 94,80 M","- R$ 21,31 M","R$ 116,11 M","R$ 77,05 M","R$ 0,77"
15,30/09/2020,"R$ 416,46 M","R$ 186,49 M","R$ 44,46 M","- R$ 19,20 M","R$ 63,66 M","R$ 27,95 M","R$ 0,31"
16,30/06/2020,"R$ 154,44 M","R$ 80,16 M","- R$ 91,17 M","- R$ 20,32 M","- R$ 70,85 M","- R$ 82,30 M","- R$ 0,90"
17,31/03/2020,"R$ 375,47 M","R$ 172,37 M","R$ 44,02 M","- R$ 20,28 M","R$ 64,30 M","R$ 25,89 M","R$ 0,28"
18,31/12/2019,"R$ 467,65 M","R$ 218,22 M","R$ 76,04 M","- R$ 20,27 M","R$ 96,31 M","R$ 58,66 M","R$ 0,64"
19,30/09/2019,"R$ 440,87 M","R$ 200,67 M","R$ 61,26 M","- R$ 22,29 M","R$ 83,55 M","R$ 39,78 M","R$ 0,44"
20,30/06/2019,"R$ 393,55 M","R$ 184,33 M","R$ 49,12 M","- R$ 19,87 M","R$ 68,99 M","R$ 40,57 M","R$ 0,45"
