,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 6,00 B","R$ 3,07 B","R$ 27,66",110.989.206,0,0,110.989.206,0,0,0,0,110.989.206,0,110.989.206
1,31/03/2024,"R$ 5,72 B","R$ 2,94 B","R$ 26,49",110.989.206,0,0,110.989.206,0,0,0,0,110.989.206,0,110.989.206
2,31/12/2023,"R$ 5,98 B","R$ 2,91 B","R$ 26,21",110.989.206,0,0,110.989.206,0,0,0,0,110.989.206,0,110.989.206
3,30/09/2023,"R$ 5,63 B","R$ 2,89 B","R$ 26,05",110.989.206,0,0,110.989.206,120.656,0,0,120.656,110.868.550,0,110.868.550
4,30/06/2023,"R$ 5,44 B","R$ 2,78 B","R$ 25,08",110.989.206,0,0,110.989.206,140.436,0,0,140.436,110.848.770,0,110.848.770
5,31/03/2023,"R$ 5,13 B","R$ 2,72 B","R$ 24,66",110.186.077,0,0,110.186.077,0,0,0,0,110.186.077,0,110.186.077
6,31/12/2022,"R$ 4,66 B","R$ 2,65 B","R$ 24,08",110.186.077,0,0,110.186.077,0,0,0,0,110.186.077,0,110.186.077
7,30/09/2022,"R$ 4,44 B","R$ 2,61 B","R$ 23,72",110.186.077,0,0,110.186.077,0,0,0,0,110.186.077,0,110.186.077
8,30/06/2022,"R$ 4,19 B","R$ 2,49 B","R$ 22,70",109.796.219,0,0,109.796.219,0,0,0,0,109.796.219,0,109.796.219
9,31/03/2022,"R$ 4,02 B","R$ 2,50 B","R$ 0,02",109.796.219.000,0,0,109.796.219.000,41.025.000,0,0,41.025.000,109.755.194.000,0,109.755.194.000
10,31/12/2021,"R$ 3,37 B","R$ 1,59 B","R$ 15,96",99.631.000,0,0,99.631.000,0,0,0,0,99.631.000,0,99.631.000
11,30/09/2021,"R$ 3,13 B","R$ 1,55 B","R$ 15,52",99.631.000,0,0,99.631.000,554.000,0,0,554.000,99.077.000,0,99.077.000
12,30/06/2021,"R$ 2,76 B","R$ 1,43 B","R$ 14,36",99.631.000,0,0,99.631.000,554.000,0,0,554.000,99.077.000,0,99.077.000
13,31/03/2021,"R$ 2,84 B","R$ 1,37 B","R$ 13,76",99.631.000,0,0,99.631.000,4.000,0,0,4.000,99.627.000,0,99.627.000
14,31/12/2020,"R$ 2,83 B","R$ 1,35 B","R$ 13,54",99.631.000,0,0,99.631.000,4.000,0,0,4.000,99.627.000,0,99.627.000
15,30/09/2020,"R$ 1,79 B","R$ 697,26 M","R$ 7,67",90.954.000,0,0,90.954.000,-4.000,0,0,-4.000,90.958.000,0,90.958.000
