,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"8,90%","9,27%","13,48%","14,05%","12,66%","6,19%","60,63%","8,77%","9,25%","17,91%","0,71","1,84","0,84","-0,24"
1,30/06/2024,"7,23%","7,62%","10,96%","11,55%","11,88%","5,78%","60,50%","8,36%","8,13%","16,74%","0,69","1,87","0,87","-0,25"
2,31/03/2024,"6,28%","6,65%","9,52%","10,07%","11,06%","5,43%","60,14%","7,76%","7,20%","15,45%","0,70","1,89","0,89","-0,26"
3,31/12/2023,"5,66%","6,08%","8,58%","9,22%","9,68%","4,62%","60,23%","7,15%","6,51%","14,56%","0,65","2,04","1,04","-0,30"
4,30/09/2023,"6,00%","6,54%","9,10%","9,91%","9,51%","4,47%","60,17%","6,95%","6,85%","14,87%","0,64","2,04","1,04","-0,24"
5,30/06/2023,"7,02%","7,77%","10,64%","11,77%","10,53%","4,85%","59,99%","7,63%","7,71%","15,68%","0,64","2,05","1,05","0,00"
6,31/03/2023,"9,05%","10,21%","13,71%","15,46%","11,92%","5,45%","60,24%","8,54%","9,21%","17,12%","0,64","2,04","1,04","0,08"
7,31/12/2022,"10,50%","11,93%","15,91%","18,08%","13,17%","6,03%","60,17%","9,73%","10,60%","18,45%","0,62","2,10","1,10","-0,18"
8,30/09/2022,"9,94%","11,29%","15,06%","17,11%","12,90%","6,30%","59,70%","9,34%","9,89%","17,66%","0,67","2,13","1,13","-0,23"
9,30/06/2022,"9,64%","11,06%","14,61%","16,75%","12,20%","6,08%","59,49%","8,95%","10,25%","18,04%","0,68","2,17","1,17","-0,40"
10,31/03/2022,"9,52%","10,88%","14,42%","16,49%","18,12%","6,60%","58,98%","8,38%","9,75%","17,95%","0,79","2,19","1,19","-0,78"
11,31/12/2021,"7,24%","7,88%","10,97%","11,94%","11,51%","4,32%","58,39%","5,99%","7,70%","16,36%","0,72","2,18","1,18","-1,17"
12,30/09/2021,"7,19%","7,77%","10,89%","11,77%","10,80%","4,40%","57,61%","5,85%","8,45%","17,39%","0,75","2,05","1,05","-1,12"
13,30/06/2021,"4,23%","4,53%","6,41%","6,86%","5,83%","2,47%","56,35%","3,54%","5,50%","14,94%","0,70","2,01","1,01","-1,16"
14,31/03/2021,"6,61%","7,46%","10,01%","11,30%","20,08%","8,02%","56,10%","12,98%","8,98%","20,18%","0,62","2,75","1,75","1,02"
15,31/12/2020,"9,45%","10,87%","14,32%","16,47%","23,30%","9,30%","57,23%","14,54%","11,37%","21,86%","0,64","2,66","1,66","0,80"
16,30/09/2020,"11,31%","13,41%","17,13%","20,31%","29,67%","12,03%","59,66%","16,59%","13,84%","24,31%","0,72","2,46","1,46","0,93"
17,30/06/2020,"15,77%","19,05%","23,89%","28,86%","37,39%","14,90%","61,59%","19,04%","18,26%","27,76%","0,78","2,36","1,36","0,78"
