,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"13,22","1,57","1,16","6,39","9,13","0,85","12,54","3,72","12,08","6,24","-3,73","1,12","8,79","0,82","R$ 16,35 B","3,81%"
1,30/09/2024,"14,09","1,68","1,24","6,81","9,73","0,91","13,36","3,96","12,90","6,66","-3,98","1,19","9,39","0,88","R$ 17,42 B","3,58%"
2,30/06/2024,"12,10","1,35","1,01","4,69","6,55","0,73","12,45","3,15","11,93","5,80","-3,11","0,97","6,28","0,70","R$ 13,97 B","4,53%"
3,31/03/2024,"15,19","1,61","1,18","5,33","7,46","0,85","16,36","3,80","15,81","7,36","-3,46","1,14","7,21","0,82","R$ 16,23 B","4,05%"
4,31/12/2023,"16,29","1,58","1,17","5,97","8,98","0,78","17,89","3,38","17,21","7,70","-2,77","1,12","8,64","0,75","R$ 15,90 B","4,32%"
5,30/09/2023,"14,02","1,34","0,97","5,65","9,70","0,65","14,22","2,72","13,69","6,31","-2,42","0,94","9,34","0,63","R$ 13,05 B","5,36%"
6,30/06/2023,"17,58","1,84","1,34","10,61","25,76","0,90","17,40","3,57","17,41","8,56","-3,41","1,34","25,77","0,90","R$ 17,87 B","3,89%"
7,31/03/2023,"12,24","1,45","1,04","8,76","26,11","0,71","11,35","2,80","11,49","6,18","-2,80","1,06","26,45","0,72","R$ 14,03 B","4,84%"
8,31/12/2022,"14,87","1,90","1,45","12,50","44,57","0,91","13,65","3,18","13,33","7,66","-3,83","1,41","43,55","0,89","R$ 19,21 B","3,44%"
9,30/09/2022,"24,61","3,08","2,30","21,64","64,57","1,45","23,23","5,14","22,82","12,78","-5,85","2,26","63,43","1,42","R$ 30,17 B","2,01%"
10,30/06/2022,"24,52","2,90","2,19","14,88","26,73","1,33","21,41","5,01","20,71","11,76","-4,88","2,12","25,85","1,29","R$ 27,95 B","1,96%"
11,31/03/2022,"23,25","2,35","1,95","21,33","87,61","1,07","19,99","3,77","18,55","10,07","-4,15","1,81","81,31","1,00","R$ 22,61 B","2,09%"
12,31/12/2021,"35,76","2,31","2,14","18,63","80,28","1,06","27,82","3,75","25,33","11,92","-4,06","1,95","73,11","0,96","R$ 22,64 B","1,91%"
13,30/09/2021,"53,37","3,21","3,12","23,04","58,88","1,57","36,92","4,32","34,61","16,82","-10,51","2,93","55,19","1,47","R$ 30,49 B","1,11%"
14,30/06/2021,"114,51","3,88","4,06","43,90","2.016,29","1,93","73,72","4,75","70,57","25,99","-20,50","3,88","1.929,96","1,85","R$ 36,24 B","0,92%"
15,31/03/2021,"37,31","6,55","4,84","32,24","94,65","2,38","53,94","9,23","56,24","25,02","-6,31","5,05","98,68","2,49","R$ 35,13 B","0,78%"
16,31/12/2020,"28,61","5,70","4,16","51,55","485,84","2,14","36,60","9,61","38,14","19,83","-5,34","4,34","506,26","2,23","R$ 31,36 B","0,82%"
17,30/09/2020,"26,70","6,40","4,43","68,97","-191,23","2,61","32,00","13,55","33,64","19,15","-6,52","4,66","-201,01","2,74","R$ 33,85 B","0,76%"
18,30/06/2020,"22,49","6,37","4,28","46,42","4.027,99","2,70","23,45","14,29","24,63","16,20","-6,94","4,50","4.230,55","2,83","R$ 34,58 B","0,74%"
19,31/03/2020,"34,22","6,92","3,39","23,51","52,47","2,76","22,69","18,07","23,45","15,39","-6,17","3,51","54,21","2,85","R$ 32,43 B","0,80%"
20,31/12/2019,"39,97","9,34","4,58","28,11","54,06","3,73","26,73","23,27","27,03","18,72","-8,45","4,63","54,68","3,77","R$ 43,93 B","0,99%"
