,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 13,80 B","R$ 8,35 B","R$ 1,12 B","- R$ 1,19 B","R$ 2,31 B","R$ 1,15 B","R$ 1,20"
1,31/03/2024,"R$ 13,78 B","R$ 8,29 B","R$ 991,95 M","- R$ 1,14 B","R$ 2,13 B","R$ 1,07 B","R$ 1,11"
2,31/12/2023,"R$ 13,65 B","R$ 8,22 B","R$ 889,08 M","- R$ 1,10 B","R$ 1,99 B","R$ 976,26 M","R$ 1,01"
3,30/09/2023,"R$ 13,39 B","R$ 8,06 B","R$ 917,52 M","- R$ 1,07 B","R$ 1,99 B","R$ 931,19 M","R$ 0,97"
4,30/06/2023,"R$ 13,31 B","R$ 7,99 B","R$ 1,03 B","- R$ 1,06 B","R$ 2,09 B","R$ 1,02 B","R$ 1,05"
5,31/03/2023,"R$ 13,43 B","R$ 8,09 B","R$ 1,24 B","- R$ 1,06 B","R$ 2,30 B","R$ 1,15 B","R$ 1,19"
6,31/12/2022,"R$ 13,27 B","R$ 7,98 B","R$ 1,41 B","- R$ 1,04 B","R$ 2,45 B","R$ 1,29 B","R$ 1,30"
7,30/09/2022,"R$ 13,13 B","R$ 7,84 B","R$ 1,30 B","- R$ 1,02 B","R$ 2,32 B","R$ 1,23 B","R$ 1,24"
8,30/06/2022,"R$ 12,74 B","R$ 7,58 B","R$ 1,31 B","- R$ 993,29 M","R$ 2,30 B","R$ 1,14 B","R$ 1,15"
9,31/03/2022,"R$ 11,60 B","R$ 6,84 B","R$ 1,13 B","- R$ 952,10 M","R$ 2,08 B","R$ 972,45 M","R$ 0,98"
10,31/12/2021,"R$ 10,57 B","R$ 6,17 B","R$ 813,94 M","- R$ 916,07 M","R$ 1,73 B","R$ 633,11 M","R$ 0,64"
11,30/09/2021,"R$ 9,77 B","R$ 5,63 B","R$ 825,89 M","- R$ 873,03 M","R$ 1,70 B","R$ 571,28 M","R$ 0,64"
12,30/06/2021,"R$ 8,93 B","R$ 5,03 B","R$ 491,52 M","- R$ 843,27 M","R$ 1,33 B","R$ 316,45 M","R$ 0,35"
13,31/03/2021,"R$ 7,25 B","R$ 4,07 B","R$ 651,18 M","- R$ 812,71 M","R$ 1,46 B","R$ 941,43 M","R$ 1,18"
14,31/12/2020,"R$ 7,54 B","R$ 4,31 B","R$ 856,88 M","- R$ 791,04 M","R$ 1,65 B","R$ 1,10 B","R$ 1,38"
15,30/09/2020,"R$ 7,64 B","R$ 4,56 B","R$ 1,06 B","- R$ 800,00 M","R$ 1,86 B","R$ 1,27 B","R$ 1,59"
16,30/06/2020,"R$ 8,08 B","R$ 4,97 B","R$ 1,47 B","- R$ 767,24 M","R$ 2,24 B","R$ 1,54 B","R$ 1,93"
17,31/03/2020,"R$ 9,56 B","R$ 5,88 B","R$ 1,43 B","- R$ 748,51 M","R$ 2,18 B","R$ 947,91 M","R$ 1,19"
18,31/12/2019,"R$ 9,59 B","R$ 5,86 B","R$ 1,64 B","- R$ 730,09 M","R$ 2,37 B","R$ 1,10 B","R$ 1,38"
19,30/09/2019,"R$ 9,24 B","R$ 5,62 B","R$ 1,52 B","- R$ 635,83 M","R$ 2,16 B","R$ 1,03 B","R$ 1,29"
20,30/06/2019,"R$ 8,96 B","R$ 5,43 B","R$ 1,50 B","- R$ 527,36 M","R$ 2,03 B","R$ 1,03 B","R$ 1,30"
21,31/03/2019,"R$ 8,69 B","R$ 5,28 B","R$ 1,49 B","- R$ 420,85 M","R$ 1,91 B","R$ 1,07 B","R$ 1,49"
22,31/12/2018,"R$ 8,43 B","R$ 5,14 B","R$ 1,42 B","- R$ 314,57 M","R$ 1,74 B","R$ 1,02 B","R$ 1,42"
23,30/09/2018,"R$ 8,04 B","R$ 4,91 B","R$ 1,26 B","- R$ 318,87 M","R$ 1,58 B","R$ 912,16 M","R$ 1,27"
24,30/06/2018,"R$ 7,85 B","R$ 4,80 B","R$ 1,21 B","- R$ 320,36 M","R$ 1,53 B","R$ 858,27 M","R$ 1,20"
25,31/03/2018,"R$ 7,66 B","R$ 4,66 B","R$ 1,15 B","- R$ 323,79 M","R$ 1,48 B","R$ 777,15 M","R$ 1,09"
26,31/12/2017,"R$ 7,44 B","R$ 4,50 B","R$ 1,09 B","- R$ 329,05 M","R$ 1,42 B","R$ 732,68 M","R$ 1,03"
27,30/09/2017,"R$ 7,10 B","R$ 4,26 B","R$ 1,07 B","- R$ 323,98 M","R$ 1,39 B","R$ 75,65 M","R$ 0,11"
28,30/06/2017,"R$ 6,80 B","R$ 4,07 B","R$ 996,43 M","- R$ 319,81 M","R$ 1,32 B","R$ 20,24 M","R$ 0,03"
