,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 309,29 M","R$ 71,48 M","- R$ 4,06 M","- R$ 4,43 M","R$ 370,00 mil","- R$ 143,10 M","- R$ 284,50",366
1,31/03/2024,"R$ 297,55 M","R$ 65,24 M","- R$ 8,22 M","- R$ 4,49 M","- R$ 3,73 M","- R$ 154,86 M","- R$ 307,87",366
2,31/12/2023,"R$ 297,65 M","R$ 63,22 M","- R$ 4,33 M","- R$ 4,52 M","R$ 188,00 mil","- R$ 151,55 M","- R$ 301,28",366
3,30/09/2023,"R$ 285,64 M","R$ 54,84 M","- R$ 98,06 M","- R$ 4,49 M","- R$ 93,57 M","- R$ 150,94 M","- R$ 300,08",366
4,30/06/2023,"R$ 275,73 M","R$ 50,22 M","- R$ 101,96 M","- R$ 4,50 M","- R$ 97,47 M","- R$ 150,98 M","- R$ 300,15",366
5,31/03/2023,"R$ 270,26 M","R$ 48,44 M","- R$ 106,98 M","- R$ 4,52 M","- R$ 102,46 M","- R$ 156,81 M","- R$ 311,75",366
6,31/12/2022,"R$ 266,14 M","R$ 47,58 M","- R$ 107,67 M","- R$ 4,53 M","- R$ 103,14 M","- R$ 159,69 M","- R$ 317,48",366
7,30/09/2022,"R$ 258,91 M","R$ 50,37 M","R$ 17,62 M","- R$ 4,48 M","R$ 22,10 M","- R$ 103,30 M","- R$ 205,38",366
8,30/06/2022,"R$ 254,11 M","R$ 50,43 M","R$ 21,51 M","- R$ 4,43 M","R$ 25,94 M","- R$ 96,97 M","- R$ 192,77",366
9,31/03/2022,"R$ 248,82 M","R$ 48,16 M","R$ 26,22 M","- R$ 4,36 M","R$ 30,58 M","- R$ 84,72 M","- R$ 168,43",366
10,31/12/2021,"R$ 228,06 M","R$ 44,04 M","R$ 25,36 M","- R$ 4,30 M","R$ 29,67 M","- R$ 80,12 M","- R$ 159,28",366
11,30/09/2021,"R$ 213,74 M","R$ 36,08 M","R$ 6,89 M","- R$ 4,31 M","R$ 11,20 M","- R$ 120,66 M","- R$ 239,89",366
12,30/06/2021,"R$ 186,15 M","R$ 31,05 M","R$ 6,17 M","- R$ 4,32 M","R$ 10,49 M","- R$ 118,37 M","- R$ 235,32",366
13,31/03/2021,"R$ 147,73 M","R$ 26,14 M","R$ 3,66 M","- R$ 4,34 M","R$ 8,00 M","- R$ 114,84 M","- R$ 228,30",366
14,31/12/2020,"R$ 132,10 M","R$ 22,90 M","- R$ 2,04 M","- R$ 4,36 M","R$ 2,31 M","- R$ 115,78 M","- R$ 230,18",366
15,30/09/2020,"R$ 128,93 M","R$ 24,05 M","- R$ 14,55 M","- R$ 4,55 M","- R$ 10,01 M","- R$ 115,30 M","- R$ 229,22",366
16,30/06/2020,"R$ 130,19 M","R$ 23,39 M","- R$ 20,44 M","- R$ 4,72 M","- R$ 15,71 M","- R$ 118,53 M","- R$ 235,64",366
17,31/03/2020,"R$ 145,14 M","R$ 22,63 M","- R$ 26,10 M","- R$ 4,90 M","- R$ 21,20 M","- R$ 127,49 M","- R$ 253,47",366
18,31/12/2019,"R$ 148,73 M","R$ 22,16 M","- R$ 28,45 M","- R$ 5,15 M","- R$ 23,30 M","- R$ 129,03 M","- R$ 256,52",366
19,30/09/2019,"R$ 148,56 M","R$ 20,19 M","- R$ 29,18 M","- R$ 5,39 M","- R$ 23,79 M","- R$ 133,74 M","- R$ 265,88",366
20,30/06/2019,"R$ 149,75 M","R$ 19,86 M","- R$ 28,46 M","- R$ 5,64 M","- R$ 22,82 M","- R$ 136,96 M","- R$ 272,29",366
21,31/03/2019,"R$ 149,31 M","R$ 21,47 M","- R$ 23,47 M","- R$ 5,89 M","- R$ 17,58 M","- R$ 131,15 M","- R$ 260,73",366
22,31/12/2018,"R$ 149,16 M","R$ 22,61 M","- R$ 18,56 M","- R$ 6,10 M","- R$ 12,46 M","- R$ 125,61 M","- R$ 249,73",366
23,30/09/2018,"R$ 141,23 M","R$ 25,06 M","- R$ 7,96 M","- R$ 6,17 M","- R$ 1,79 M","- R$ 164,84 M","- R$ 327,72",366
24,30/06/2018,"R$ 128,27 M","R$ 24,22 M","- R$ 13,94 M","- R$ 6,24 M","- R$ 7,71 M","- R$ 166,84 M","- R$ 331,68",366
25,31/03/2018,"R$ 129,99 M","R$ 26,75 M","- R$ 14,71 M","- R$ 6,28 M","- R$ 8,42 M","- R$ 163,35 M","- R$ 324,76",366
26,31/12/2017,"R$ 132,02 M","R$ 27,97 M","- R$ 20,18 M","- R$ 6,31 M","- R$ 13,87 M","- R$ 168,36 M","- R$ 334,71",366
27,30/09/2017,"R$ 132,92 M","R$ 27,19 M","- R$ 7,17 M","- R$ 6,31 M","- R$ 860,00 mil","- R$ 150,68 M","- R$ 299,57",366
28,30/06/2017,"R$ 148,94 M","R$ 31,57 M","- R$ 2,00 M","- R$ 6,41 M","R$ 4,41 M","- R$ 148,16 M","- R$ 294,56",366
29,31/03/2017,"R$ 153,73 M","R$ 30,68 M","R$ 3,47 M","- R$ 6,54 M","R$ 10,01 M","- R$ 141,99 M","- R$ 282,28",366
30,31/12/2016,"R$ 158,62 M","R$ 33,98 M","R$ 10,72 M","- R$ 6,68 M","R$ 17,40 M","- R$ 133,95 M","- R$ 266,31",366
31,30/09/2016,"R$ 159,38 M","R$ 35,97 M","R$ 14,32 M","- R$ 6,84 M","R$ 21,16 M","- R$ 131,33 M","- R$ 261,10",366
32,30/06/2016,"R$ 152,05 M","R$ 36,68 M","R$ 11,91 M","- R$ 6,91 M","R$ 18,82 M","- R$ 132,20 M","- R$ 262,83",366
33,31/03/2016,"R$ 148,33 M","R$ 39,27 M","R$ 7,27 M","- R$ 6,96 M","R$ 14,23 M","- R$ 131,84 M","- R$ 262,11",366
34,31/12/2015,"R$ 141,60 M","R$ 38,45 M","R$ 3,02 M","- R$ 7,00 M","R$ 10,02 M","- R$ 130,45 M","- R$ 259,34",366
35,30/09/2015,"R$ 137,69 M","R$ 36,48 M","- R$ 191,00 mil","- R$ 7,02 M","R$ 6,83 M","- R$ 132,74 M","- R$ 2,64",366
36,30/06/2015,"R$ 136,79 M","R$ 35,37 M","- R$ 16,59 M","- R$ 7,05 M","- R$ 9,54 M","- R$ 129,09 M","- R$ 2,57",366
37,31/03/2015,"R$ 122,88 M","R$ 30,47 M","- R$ 26,80 M","- R$ 7,08 M","- R$ 19,73 M","- R$ 135,99 M","- R$ 2,70",366
38,31/12/2014,"R$ 119,96 M","R$ 28,04 M","- R$ 32,60 M","- R$ 7,10 M","- R$ 25,50 M","- R$ 138,65 M","- R$ 2,76",366
39,30/09/2014,"R$ 123,60 M","R$ 32,19 M","- R$ 72,47 M","- R$ 7,27 M","- R$ 65,21 M","- R$ 170,80 M","- R$ 3,39",366
40,30/06/2014,"R$ 124,38 M","R$ 34,74 M","- R$ 52,53 M","- R$ 7,51 M","- R$ 45,02 M","- R$ 158,95 M","- R$ 3,16",366
41,31/03/2014,"R$ 121,74 M","R$ 35,09 M","- R$ 49,94 M","- R$ 7,75 M","- R$ 42,20 M","- R$ 156,57 M","- R$ 3,11",366
42,31/12/2013,"R$ 114,59 M","R$ 35,09 M","- R$ 52,51 M","- R$ 7,99 M","- R$ 44,53 M","- R$ 154,87 M","- R$ 3,08",366
43,30/09/2013,"R$ 101,53 M","R$ 31,80 M","R$ 16,16 M","- R$ 8,08 M","R$ 24,24 M","- R$ 113,28 M","- R$ 2,25",366
44,30/06/2013,"R$ 110,88 M","R$ 30,31 M","R$ 77,04 M","- R$ 8,09 M","R$ 85,13 M","- R$ 54,31 M","- R$ 1,08",366
45,31/03/2013,"R$ 144,37 M","R$ 35,56 M","R$ 187,08 M","- R$ 8,15 M","R$ 195,22 M","R$ 23,29 M","R$ 0,46",366
46,31/12/2012,"R$ 186,24 M","R$ 45,70 M","R$ 288,07 M","- R$ 8,20 M","R$ 296,27 M","R$ 101,66 M","R$ 2,02",366
47,30/09/2012,"R$ 234,85 M","R$ 52,55 M","R$ 236,48 M","- R$ 8,26 M","R$ 244,74 M","R$ 65,92 M","R$ 1,31",366
48,30/06/2012,"R$ 264,83 M","R$ 55,07 M","R$ 172,74 M","- R$ 8,33 M","R$ 181,07 M","- R$ 21,62 M","- R$ 0,43",366
49,31/03/2012,"R$ 274,06 M","R$ 51,11 M","R$ 63,61 M","- R$ 8,22 M","R$ 71,83 M","- R$ 104,93 M","- R$ 2,74",366
50,31/12/2011,"R$ 264,81 M","R$ 36,19 M","- R$ 36,22 M","- R$ 8,23 M","- R$ 27,99 M","- R$ 194,66 M","- R$ 5,07",366
51,30/09/2011,"R$ 273,11 M","R$ 35,49 M","- R$ 40,27 M","- R$ 8,42 M","- R$ 31,85 M","- R$ 217,47 M","- R$ 5,67",366
52,30/06/2011,"R$ 277,77 M","R$ 39,85 M","- R$ 34,87 M","- R$ 8,58 M","- R$ 26,29 M","- R$ 190,92 M","- R$ 4,98",366
53,31/03/2011,"R$ 303,40 M","R$ 58,68 M","- R$ 18,84 M","- R$ 9,00 M","- R$ 9,85 M","- R$ 171,61 M","- R$ 4,47",366
54,31/12/2010,"R$ 327,49 M","R$ 85,25 M","R$ 7,01 M","- R$ 9,58 M","R$ 16,59 M","- R$ 138,35 M","- R$ 3,61",366
55,30/09/2010,"R$ 321,07 M","R$ 76,34 M","R$ 43,22 M",,,"- R$ 27,17 M","- R$ 0,71",366
56,30/06/2010,"R$ 310,38 M","R$ 74,77 M","R$ 43,74 M",,,"- R$ 27,84 M","- R$ 0,73",366
57,31/03/2010,"R$ 292,00 M","R$ 67,13 M","R$ 34,77 M",,,"- R$ 37,21 M","- R$ 0,97",366
58,31/12/2009,"R$ 279,72 M","R$ 52,70 M","R$ 16,28 M",,,"- R$ 55,79 M","- R$ 1,45",366
59,30/09/2009,"R$ 280,38 M","R$ 49,15 M","- R$ 17,19 M",,,"- R$ 183,79 M","- R$ 4,79",366
60,30/06/2009,"R$ 289,41 M","R$ 50,87 M","- R$ 20,95 M",,,"- R$ 187,29 M","- R$ 4,88",366
61,31/03/2009,"R$ 297,87 M","R$ 53,30 M","- R$ 22,77 M",,,"- R$ 186,50 M","- R$ 0,00",366
62,31/12/2008,"R$ 305,48 M","R$ 57,63 M","- R$ 17,76 M",,,"- R$ 177,85 M","- R$ 0,00",366
63,30/09/2008,"R$ 310,15 M","R$ 64,26 M","- R$ 23,02 M",,,"- R$ 118,20 M","- R$ 0,00",366
64,30/06/2008,"R$ 311,45 M","R$ 71,86 M","- R$ 7,19 M",,,"- R$ 100,03 M","- R$ 0,00",366
65,31/03/2008,"R$ 309,25 M","R$ 72,46 M","- R$ 2,91 M",,,"- R$ 91,41 M","- R$ 0,00",366
66,31/12/2007,"R$ 300,46 M","R$ 68,13 M","- R$ 3,61 M",,,"- R$ 89,72 M","- R$ 0,00",366
67,30/09/2007,"R$ 295,85 M","R$ 60,93 M","- R$ 2,57 M",,,"- R$ 94,88 M","- R$ 0,00",366
68,30/06/2007,"R$ 293,70 M","R$ 55,26 M","- R$ 10,30 M",,,"- R$ 98,43 M","- R$ 0,00",366
69,31/03/2007,"R$ 284,94 M","R$ 43,85 M","- R$ 15,42 M",,,"- R$ 102,45 M","- R$ 0,00",366
70,31/12/2006,"R$ 291,04 M","R$ 43,13 M","- R$ 12,53 M",,,"- R$ 99,56 M","- R$ 0,00",366
71,30/09/2006,"R$ 288,84 M","R$ 41,35 M","- R$ 25,61 M",,,"- R$ 106,76 M","- R$ 0,00",366
72,30/06/2006,"R$ 281,27 M","R$ 32,55 M","- R$ 33,48 M",,,"- R$ 112,16 M","- R$ 0,00",366
73,31/03/2006,"R$ 275,26 M","R$ 41,15 M","- R$ 11,74 M",,,"- R$ 83,52 M","- R$ 0,00",366
74,31/12/2005,"R$ 262,04 M","R$ 41,95 M","- R$ 13,66 M",,,"- R$ 79,92 M","- R$ 0,00",366
75,30/09/2005,"R$ 247,49 M","R$ 36,35 M","- R$ 59,27 M",,,"- R$ 72,80 M","- R$ 0,00",366
76,30/06/2005,"R$ 237,72 M","R$ 40,40 M","- R$ 72,98 M",,,"- R$ 81,17 M","- R$ 0,00",366
77,31/03/2005,"R$ 236,09 M","R$ 35,35 M","- R$ 99,02 M",,,"- R$ 106,93 M","- R$ 0,00",366
78,31/12/2004,"R$ 225,20 M","R$ 27,67 M","- R$ 104,96 M",,,"- R$ 102,80 M","- R$ 0,00",366
79,30/09/2004,"R$ 215,68 M","R$ 29,39 M","- R$ 78,25 M",,,"- R$ 125,61 M","- R$ 0,00",366
80,30/06/2004,"R$ 201,61 M","R$ 25,37 M","- R$ 68,27 M",,,"- R$ 119,41 M","- R$ 0,00",366
81,31/03/2004,"R$ 208,09 M","R$ 16,18 M","- R$ 95,15 M",,,"- R$ 148,94 M","- R$ 0,00",366
82,31/12/2003,"R$ 255,53 M","R$ 30,89 M","- R$ 85,58 M",,,"- R$ 150,49 M","- R$ 0,00",366
83,30/09/2003,"R$ 321,66 M","R$ 45,04 M","- R$ 62,66 M",,,"- R$ 127,33 M","- R$ 0,00",366
84,30/06/2003,"R$ 379,33 M","R$ 72,51 M","- R$ 37,00 M",,,"- R$ 108,71 M","- R$ 0,00",366
