,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 4,54 M","- R$ 495,00 mil","R$ 5,14 M","R$ 104,00 mil",366
1,31/03/2024,"- R$ 3,30 M","- R$ 439,00 mil","R$ 3,58 M","- R$ 158,00 mil",366
2,31/12/2023,"R$ 5,91 M","- R$ 1,11 M","- R$ 4,77 M","R$ 27,00 mil",366
3,30/09/2023,"R$ 6,09 M","- R$ 1,49 M","- R$ 4,51 M","R$ 95,00 mil",366
4,30/06/2023,"R$ 3,83 M","- R$ 407,00 mil","- R$ 3,43 M","- R$ 6,00 mil",366
5,31/03/2023,"R$ 2,31 M","- R$ 536,00 mil","- R$ 2,13 M","- R$ 353,00 mil",366
6,31/12/2022,"- R$ 819,00 mil","- R$ 7,25 M","R$ 8,31 M","R$ 239,00 mil",366
7,30/09/2022,"- R$ 12,22 M","R$ 7,78 M","R$ 4,42 M","- R$ 8,00 mil",366
8,30/06/2022,"R$ 5,36 M","- R$ 2,59 M","- R$ 2,67 M","R$ 96,00 mil",366
9,31/03/2022,"- R$ 7,89 M","R$ 1,87 M","R$ 5,64 M","- R$ 386,00 mil",366
10,31/12/2021,"- R$ 5,08 M","R$ 1,84 M","R$ 3,58 M","R$ 344,00 mil",366
11,30/09/2021,"- R$ 9,02 M","R$ 1,45 M","R$ 7,68 M","R$ 109,00 mil",366
12,30/06/2021,"- R$ 2,33 M","R$ 1,25 M","R$ 798,00 mil","- R$ 282,00 mil",366
13,31/03/2021,"- R$ 6,87 M","R$ 3,44 M","R$ 3,68 M","R$ 255,00 mil",366
14,31/12/2020,"- R$ 7,68 M","R$ 3,14 M","R$ 4,55 M","R$ 10,00 mil",366
15,30/09/2020,"- R$ 14,16 M","R$ 7,25 M","R$ 6,97 M","R$ 53,00 mil",366
16,30/06/2020,"R$ 10,28 M","R$ 3,01 M","- R$ 13,26 M","R$ 33,00 mil",366
17,31/03/2020,"R$ 11,85 M","- R$ 713,00 mil","- R$ 11,63 M","- R$ 487,00 mil",366
18,31/12/2019,"R$ 806,00 mil","R$ 1,90 M","- R$ 2,26 M","R$ 438,00 mil",366
