,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"5,35%","11,80%","8,10%","17,88%","8,87%","1,61%","35,00%","1,82%","5,39%","10,45%","0,89","6,62","5,62","-0,14"
1,31/03/2024,"6,83%","16,36%","10,35%","24,79%","18,58%","3,34%","34,76%","3,96%","7,07%","12,27%","0,84","5,27","4,27","0,94"
2,31/12/2023,"4,40%","12,75%","6,66%","19,32%","3,67%","0,65%","34,44%","0,82%","4,30%","9,51%","0,79","6,19","5,19","0,35"
3,30/09/2023,"2,77%","8,33%","4,20%","12,62%","-7,09%","-1,30%","34,11%","-1,56%","2,77%","7,96%","0,83","6,06","5,06","0,48"
4,30/06/2023,"2,74%","5,56%","4,15%","8,42%","-6,14%","-1,27%","33,14%","-1,38%","2,69%","7,75%","0,92","5,51","4,51","1,33"
5,31/03/2023,"2,90%","5,86%","4,39%","8,88%","-5,77%","-1,20%","33,13%","-1,32%","2,93%","7,75%","0,91","5,56","4,56","0,97"
6,31/12/2022,"4,22%","10,45%","6,39%","15,83%","-3,45%","-0,69%","33,26%","-0,81%","3,79%","8,38%","0,86","5,65","4,65","-0,02"
7,30/09/2022,"4,93%","13,80%","7,47%","20,91%","0,53%","0,11%","34,35%","0,12%","4,30%","8,72%","0,87","5,44","4,44","-0,01"
8,30/06/2022,"7,20%","22,48%","10,91%","34,06%","5,07%","1,07%","36,16%","1,18%","5,76%","10,04%","0,90","4,85","3,85","1,00"
9,31/03/2022,"9,04%","17,23%","13,69%","26,10%","9,39%","2,24%","37,62%","2,17%","6,82%","10,95%","1,03","4,80","3,80","1,01"
10,31/12/2021,"12,15%","28,50%","18,41%","43,19%","14,23%","3,08%","39,04%","3,35%","8,06%","12,11%","0,92","4,97","3,97","0,05"
11,30/09/2021,"15,43%","45,14%","23,38%","68,39%","16,89%","3,57%","40,16%","3,95%","9,25%","13,13%","0,90","4,92","3,92","-0,26"
12,30/06/2021,"15,94%","42,16%","24,14%","63,88%","62,30%","5,49%","41,09%","4,90%","10,18%","13,91%","1,12","4,75","3,75","-0,54"
13,31/03/2021,"13,37%","31,85%","20,26%","48,26%","56,21%","5,00%","41,24%","4,65%","10,09%","13,83%","1,07","4,19","3,19","0,27"
14,31/12/2020,"13,92%","41,98%","21,10%","63,61%","46,59%","4,13%","41,32%","4,19%","9,47%","13,25%","0,99","4,63","3,63","-0,46"
15,30/09/2020,"11,80%","35,59%","17,89%","53,93%","33,60%","2,98%","41,22%","3,24%","8,62%","12,38%","0,92","4,73","3,73","-1,04"
16,30/06/2020,"10,04%","30,27%","15,21%","45,87%","22,09%","1,96%","40,71%","2,29%","7,89%","11,72%","0,85","11,35","10,35","0,93"
17,31/03/2020,"9,48%","28,58%","14,36%","43,31%","19,97%","1,77%","41,00%","2,16%","7,78%","11,59%","0,82","11,25","10,25","1,41"
18,31/12/2019,NA,NA,NA,NA,NA,NA,"40,33%","2,24%","8,48%","12,09%",NA,"11,29","10,29","0,59"
