,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 638,29 M","R$ 221,48 M","- R$ 20,75 M","- R$ 32,64 M","R$ 11,89 M","- R$ 56,35 M","- R$ 0,29",93
1,31/03/2024,"R$ 588,33 M","R$ 206,44 M","R$ 67,46 M","- R$ 31,11 M","R$ 98,57 M","R$ 53,92 M","R$ 0,28",93
2,31/12/2023,"R$ 654,06 M","R$ 229,26 M","R$ 69,91 M","- R$ 31,58 M","R$ 101,49 M","R$ 60,16 M","R$ 0,32",93
3,30/09/2023,"R$ 622,13 M","R$ 218,84 M","R$ 18,18 M","- R$ 31,48 M","R$ 49,66 M","- R$ 12,25 M","- R$ 0,07",93
4,30/06/2023,"R$ 560,26 M","R$ 188,42 M","R$ 15,98 M","- R$ 31,80 M","R$ 47,78 M","- R$ 5,87 M","- R$ 0,03",93
5,31/03/2023,"R$ 561,68 M","R$ 189,49 M","- R$ 1,06 M","- R$ 30,09 M","R$ 29,02 M","- R$ 22,36 M","- R$ 0,12",93
6,31/12/2022,"R$ 615,08 M","R$ 207,91 M","R$ 32,29 M","- R$ 29,05 M","R$ 61,34 M","R$ 3,57 M","R$ 0,02",93
7,30/09/2022,"R$ 601,18 M","R$ 188,97 M","R$ 15,74 M","- R$ 27,31 M","R$ 43,05 M","- R$ 7,64 M","- R$ 0,04",93
8,30/06/2022,"R$ 556,16 M","R$ 186,93 M","R$ 21,53 M","- R$ 25,97 M","R$ 47,50 M","- R$ 4,37 M","- R$ 0,02",93
9,31/03/2022,"R$ 540,25 M","R$ 185,31 M","R$ 17,99 M","- R$ 23,99 M","R$ 41,98 M","- R$ 10,26 M","- R$ 0,05",93
10,31/12/2021,"R$ 563,37 M","R$ 215,47 M","R$ 41,95 M","- R$ 22,66 M","R$ 64,60 M","R$ 25,08 M","R$ 0,13",93
11,30/09/2021,"R$ 538,67 M","R$ 207,33 M","R$ 45,09 M","- R$ 21,56 M","R$ 66,65 M","R$ 15,55 M","R$ 0,08",93
12,30/06/2021,"R$ 496,19 M","R$ 196,31 M","R$ 40,82 M","- R$ 20,05 M","R$ 60,88 M","R$ 15,99 M","R$ 0,09",93
13,31/03/2021,"R$ 435,38 M","R$ 174,84 M","R$ 36,09 M","- R$ 18,08 M","R$ 54,16 M","R$ 11,61 M","R$ 0,06",93
14,31/12/2020,"R$ 502,17 M","R$ 213,66 M","R$ 60,38 M","- R$ 16,95 M","R$ 77,33 M","R$ 34,85 M","R$ 0,19",93
15,30/09/2020,"R$ 455,16 M","R$ 191,36 M","R$ 54,96 M","- R$ 15,47 M","R$ 70,43 M","R$ 30,11 M","R$ 0,16",93
16,30/06/2020,"R$ 349,14 M","R$ 138,39 M","R$ 24,31 M","- R$ 14,62 M","R$ 38,93 M","R$ 4,45 M","R$ 0,03",93
17,31/03/2020,"R$ 314,70 M","R$ 126,39 M","R$ 13,91 M","- R$ 14,22 M","R$ 28,13 M","- R$ 1,54 M","- R$ 0,01",93
18,31/12/2019,,,,,,,,93
