,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 597,88 M","- R$ 446,75 M","- R$ 625,46 M","- R$ 474,32 M"
1,31/03/2024,"R$ 635,18 M","- R$ 424,60 M","R$ 417,57 M","R$ 628,15 M"
2,31/12/2023,"R$ 651,60 M","- R$ 542,03 M","- R$ 100,51 M","R$ 9,07 M"
3,30/09/2023,"R$ 706,05 M","- R$ 491,46 M","- R$ 92,61 M","R$ 121,98 M"
4,30/06/2023,"R$ 543,05 M","- R$ 477,97 M","- R$ 123,62 M","- R$ 58,54 M"
5,31/03/2023,"R$ 481,57 M","- R$ 403,26 M","- R$ 73,58 M","R$ 4,73 M"
6,31/12/2022,"R$ 516,31 M","- R$ 484,58 M","- R$ 51,29 M","- R$ 19,56 M"
7,30/09/2022,"R$ 563,55 M","- R$ 499,63 M","- R$ 69,67 M","- R$ 5,74 M"
8,30/06/2022,"R$ 425,25 M","- R$ 412,57 M","- R$ 370,26 M","- R$ 357,58 M"
9,31/03/2022,"R$ 486,15 M","- R$ 352,55 M","R$ 474,09 M","R$ 607,68 M"
10,31/12/2021,"R$ 386,58 M","- R$ 401,78 M","- R$ 72,51 M","- R$ 87,72 M"
11,30/09/2021,"R$ 562,29 M","- R$ 365,98 M","- R$ 113,77 M","R$ 82,55 M"
12,30/06/2021,"R$ 408,39 M","- R$ 294,54 M","- R$ 449,92 M","- R$ 336,07 M"
13,31/03/2021,"R$ 344,27 M","- R$ 258,81 M","R$ 364,59 M","R$ 450,04 M"
14,31/12/2020,"R$ 270,68 M","- R$ 263,53 M","- R$ 96,21 M","- R$ 89,06 M"
15,30/09/2020,"R$ 418,08 M","- R$ 258,73 M","- R$ 80,17 M","R$ 79,18 M"
16,30/06/2020,"R$ 480,78 M","- R$ 235,18 M","- R$ 151,03 M","R$ 94,57 M"
17,31/03/2020,"R$ 426,01 M","- R$ 212,59 M","R$ 302,16 M","R$ 515,58 M"
18,31/12/2019,"R$ 404,72 M","- R$ 277,12 M","- R$ 111,02 M","R$ 16,58 M"
19,30/09/2019,"R$ 388,74 M","- R$ 288,51 M","- R$ 187,46 M","- R$ 87,23 M"
20,30/06/2019,"R$ 382,78 M","- R$ 251,31 M","- R$ 138,58 M","- R$ 7,12 M"
21,31/03/2019,"R$ 284,32 M","- R$ 212,67 M","- R$ 46,46 M","R$ 25,20 M"
22,31/12/2018,"R$ 355,80 M","- R$ 285,06 M","- R$ 66,81 M","R$ 3,93 M"
23,30/09/2018,"R$ 377,33 M","- R$ 247,50 M","- R$ 149,22 M","- R$ 19,39 M"
24,30/06/2018,"R$ 326,54 M","- R$ 241,44 M","- R$ 292,09 M","- R$ 206,99 M"
25,31/03/2018,"R$ 302,35 M","- R$ 206,03 M","- R$ 81,12 M","R$ 15,20 M"
26,31/12/2017,"R$ 313,98 M","- R$ 269,09 M","- R$ 46,97 M","- R$ 2,07 M"
27,30/09/2017,"R$ 377,76 M","- R$ 192,22 M","- R$ 100,44 M","R$ 85,10 M"
28,30/06/2017,"R$ 324,19 M","- R$ 162,58 M","- R$ 435,73 M","- R$ 274,12 M"
29,31/03/2017,"R$ 337,92 M","- R$ 165,08 M","- R$ 86,19 M","R$ 86,65 M"
