,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"5,06%","6,67%","7,66%","10,11%","5,18%","2,32%","19,20%","10,96%","23,40%","33,41%","0,21","2,50","1,50","1,41"
1,30/06/2024,"3,99%","5,44%","6,04%","8,24%","-2,61%","-1,17%","20,61%","-6,25%","20,40%","30,87%","0,19","2,38","1,38","1,74"
2,31/03/2024,"3,46%","4,54%","5,25%","6,88%","-1,90%","-0,87%","20,96%","-4,77%","20,44%","30,83%","0,18","2,27","1,27","1,81"
3,31/12/2023,"3,13%","3,94%","4,74%","5,97%","-2,08%","-0,98%","21,56%","-5,14%","17,37%","27,75%","0,19","2,34","1,34","1,85"
4,30/09/2023,"4,84%","6,04%","7,34%","9,15%","15,66%","6,91%","21,10%","34,01%","24,36%","35,18%","0,20","2,24","1,24","0,62"
5,30/06/2023,"4,86%","7,08%","7,37%","10,73%","24,32%","10,53%","21,03%","52,70%","27,60%","38,08%","0,20","2,23","1,23","0,22"
6,31/03/2023,"5,41%","6,91%","8,20%","10,46%","22,71%","10,23%","20,65%","50,32%","26,42%","36,72%","0,20","2,18","1,18","1,33"
7,31/12/2022,"6,46%","12,12%","9,79%","18,36%","60,00%","13,67%","20,72%","48,49%","25,22%","35,74%","0,28","2,12","1,12","1,39"
8,30/09/2022,"4,35%","8,32%","6,59%","12,60%","5,39%","1,27%","22,14%","4,91%","19,25%","32,18%","0,26","2,27","1,27","1,90"
9,30/06/2022,"5,73%","12,11%","8,68%","18,35%","2,13%","0,49%","40,32%","2,27%","31,89%","47,72%","0,21","2,31","1,31","1,29"
10,31/03/2022,"5,56%","12,00%","8,42%","18,18%","0,48%","0,10%","46,33%","0,61%","37,28%","56,06%","0,17","2,22","1,22","1,02"
11,31/12/2021,NA,NA,NA,NA,NA,NA,"53,15%","2,24%","51,82%","73,13%",NA,"4,39","3,39","1,63"
12,30/09/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,23","3,23","-1,26"
13,30/06/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,36","3,36","-0,89"
14,31/03/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,68","3,68","-0,96"
