,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 29,26 B","R$ 12,32 B","R$ 12,32",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
1,31/03/2024,"R$ 27,69 B","R$ 12,22 B","R$ 12,22",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
2,31/12/2023,"R$ 28,99 B","R$ 12,37 B","R$ 12,37",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
3,30/09/2023,"R$ 31,22 B","R$ 13,96 B","R$ 13,96",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
4,30/06/2023,"R$ 33,01 B","R$ 14,79 B","R$ 14,79",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
5,31/03/2023,"R$ 33,69 B","R$ 15,48 B","R$ 15,48",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
6,31/12/2022,"R$ 32,28 B","R$ 15,25 B","R$ 15,25",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
7,30/09/2022,"R$ 29,34 B","R$ 12,95 B","R$ 12,95",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
8,30/06/2022,"R$ 29,39 B","R$ 12,73 B","R$ 12,73 mil",1.000.000,0,0,1.000.000,0,0,0,0,1.000.000,0,1.000.000
9,31/03/2022,"R$ 28,45 B","R$ 12,82 B","R$ 12,82",1.000.000.000,0,0,1.000.000.000,0,0,0,0,1.000.000.000,0,1.000.000.000
10,31/12/2021,"R$ 19,56 B","R$ 4,46 B","R$ 2,25",1.985.095.000,0,0,1.985.095.000,0,0,0,0,1.985.095.000,0,1.985.095.000
11,30/09/2021,"R$ 18,53 B","R$ 4,38 B","R$ 2,20",1.985.094.888,0,0,1.985.094.888,0,0,0,0,1.985.094.888,0,1.985.094.888
12,30/06/2021,"R$ 18,03 B","R$ 4,13 B","R$ 2,08",1.985.094.888,0,0,1.985.094.888,0,0,0,0,1.985.094.888,0,1.985.094.888
13,31/03/2021,"R$ 18,26 B","R$ 3,90 B","R$ 1,97",1.985.094.892,0,0,1.985.094.892,0,0,0,0,1.985.094.892,0,1.985.094.892
