,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 246,89 M","- R$ 3,17 M","R$ 1,65 B","R$ 1,90 B"
1,31/03/2024,"R$ 316,63 M","- R$ 95,27 M","- R$ 365,14 M","- R$ 143,78 M"
2,31/12/2023,"R$ 192,70 M","- R$ 489,89 M","- R$ 1,37 B","- R$ 1,67 B"
3,30/09/2023,"- R$ 47,28 M","- R$ 721,53 M","- R$ 552,19 M","- R$ 1,32 B"
4,30/06/2023,"R$ 4,35 B","- R$ 421,76 M","- R$ 1,05 B","R$ 2,88 B"
5,31/03/2023,"R$ 164,53 M","- R$ 132,28 M","R$ 186,46 M","R$ 218,71 M"
6,31/12/2022,"R$ 295,31 M","- R$ 132,01 M","R$ 25,38 M","R$ 188,68 M"
7,30/09/2022,"- R$ 185,67 M","- R$ 269,28 M","R$ 128,50 M","- R$ 326,44 M"
8,30/06/2022,"R$ 307,13 M","- R$ 695,38 M","R$ 2,00 B","R$ 1,61 B"
9,31/03/2022,"R$ 99,26 M","- R$ 193,58 M","R$ 1,55 B","R$ 1,45 B"
10,31/12/2021,NA,NA,NA,NA
11,30/09/2021,"R$ 794,28 M","- R$ 456,77 M","- R$ 63,85 M","R$ 273,66 M"
12,30/06/2021,"R$ 558,04 M","- R$ 63,76 M","- R$ 407,09 M","R$ 87,19 M"
13,31/03/2021,"R$ 232,42 M","- R$ 11,10 M","- R$ 31,60 M","R$ 189,72 M"
