,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 23,57 M","- R$ 3,84 M","- R$ 6,02 M","R$ 13,70 M"
1,31/03/2024,"R$ 22,32 M","- R$ 4,27 M","- R$ 6,00 M","R$ 12,05 M"
2,31/12/2023,"R$ 23,64 M","- R$ 3,34 M","- R$ 4,15 M","R$ 16,14 M"
3,30/09/2023,"R$ 20,60 M","- R$ 3,04 M","- R$ 1,59 M","R$ 15,97 M"
4,30/06/2023,"R$ 19,05 M","- R$ 4,61 M","- R$ 303,00 mil","R$ 14,15 M"
5,31/03/2023,"R$ 9,38 M","- R$ 2,37 M","R$ 1,42 M","R$ 8,43 M"
6,31/12/2022,"R$ 3,13 M","- R$ 3,32 M","- R$ 489,00 mil","- R$ 672,00 mil"
7,30/09/2022,"R$ 11,78 M","- R$ 4,13 M","- R$ 9,70 M","- R$ 2,04 M"
8,30/06/2022,"R$ 6,74 M","- R$ 4,17 M","- R$ 1,77 M","R$ 805,00 mil"
9,31/03/2022,"R$ 13,34 M","- R$ 5,04 M","- R$ 2,39 M","R$ 5,91 M"
10,31/12/2021,"R$ 17,64 M","- R$ 4,17 M","- R$ 1,10 M","R$ 12,36 M"
11,30/09/2021,"R$ 19,39 M","- R$ 8,36 M","R$ 2,12 M","R$ 13,15 M"
12,30/06/2021,"R$ 25,05 M","- R$ 8,23 M","- R$ 6,66 M","R$ 10,17 M"
13,31/03/2021,"R$ 31,45 M","- R$ 8,51 M","- R$ 5,03 M","R$ 17,92 M"
14,31/12/2020,"R$ 26,33 M","- R$ 7,46 M","- R$ 651,00 mil","R$ 18,22 M"
15,30/09/2020,"R$ 19,31 M","- R$ 5,95 M","R$ 430,00 mil","R$ 13,79 M"
16,30/06/2020,"R$ 16,75 M","- R$ 5,87 M","R$ 1,55 M","R$ 12,42 M"
17,31/03/2020,"R$ 9,77 M","- R$ 7,07 M","R$ 1,71 M","R$ 4,41 M"
18,31/12/2019,"R$ 14,53 M","- R$ 8,38 M","- R$ 2,03 M","R$ 4,12 M"
19,30/09/2019,"R$ 12,76 M","- R$ 5,13 M","- R$ 3,39 M","R$ 4,24 M"
20,30/06/2019,"R$ 7,53 M","- R$ 4,78 M","R$ 479,00 mil","R$ 3,23 M"
21,31/03/2019,"R$ 2,68 M","- R$ 4,57 M","R$ 399,00 mil","- R$ 1,49 M"
22,31/12/2018,"- R$ 2,87 M","- R$ 3,54 M","- R$ 355,00 mil","- R$ 6,76 M"
23,30/09/2018,"- R$ 1,13 M","- R$ 3,03 M","- R$ 2,87 M","- R$ 7,02 M"
24,30/06/2018,"R$ 2,40 M","- R$ 2,33 M","- R$ 5,71 M","- R$ 5,64 M"
25,31/03/2018,"R$ 5,11 M","- R$ 1,39 M","- R$ 6,07 M","- R$ 2,35 M"
26,31/12/2017,"R$ 5,53 M","- R$ 1,57 M","- R$ 5,31 M","- R$ 1,34 M"
27,30/09/2017,"R$ 1,60 M","- R$ 1,81 M","R$ 1,69 M","R$ 1,49 M"
28,30/06/2017,"R$ 3,13 M","- R$ 5,13 M","R$ 2,69 M","R$ 694,00 mil"
29,31/03/2017,"R$ 512,00 mil","- R$ 5,93 M","R$ 3,63 M","- R$ 1,79 M"
30,31/12/2016,"R$ 766,00 mil","- R$ 5,86 M","R$ 2,76 M","- R$ 2,33 M"
31,30/09/2016,"R$ 5,14 M","- R$ 5,49 M","- R$ 1,48 M","- R$ 1,83 M"
32,30/06/2016,"R$ 4,74 M","- R$ 3,16 M","- R$ 828,00 mil","R$ 756,00 mil"
33,31/03/2016,"R$ 4,73 M","- R$ 2,22 M","- R$ 1,67 M","R$ 848,00 mil"
34,31/12/2015,"R$ 4,69 M","- R$ 2,63 M","R$ 2,64 M","R$ 4,70 M"
35,30/09/2015,"R$ 3,31 M","- R$ 3,13 M","R$ 2,99 M","R$ 3,18 M"
36,30/06/2015,"R$ 3,07 M","- R$ 2,26 M","R$ 1,34 M","R$ 2,15 M"
37,31/03/2015,"R$ 1,62 M","- R$ 3,76 M","R$ 1,41 M","- R$ 740,00 mil"
38,31/12/2014,"R$ 5,03 M","- R$ 4,18 M","- R$ 1,71 M","- R$ 849,00 mil"
39,30/09/2014,"R$ 4,41 M","- R$ 4,84 M","- R$ 1,69 M","- R$ 2,12 M"
40,30/06/2014,"R$ 7,17 M","- R$ 5,06 M","R$ 682,00 mil","R$ 2,79 M"
41,31/03/2014,"R$ 12,59 M","- R$ 3,67 M","R$ 1,81 M","R$ 10,73 M"
42,31/12/2013,"R$ 8,87 M","- R$ 2,58 M","R$ 4,54 M","R$ 10,83 M"
43,30/09/2013,"R$ 7,47 M","- R$ 1,46 M","R$ 4,35 M","R$ 10,35 M"
44,30/06/2013,"R$ 2,80 M","- R$ 1,85 M","R$ 2,94 M","R$ 3,89 M"
45,31/03/2013,"R$ 355,00 mil","- R$ 3,16 M","R$ 3,49 M","R$ 683,00 mil"
46,31/12/2012,"R$ 1,50 M","- R$ 4,78 M","R$ 977,00 mil","- R$ 2,30 M"
47,30/09/2012,"R$ 3,54 M","- R$ 5,42 M","R$ 7,00 mil","- R$ 1,88 M"
48,30/06/2012,"R$ 7,02 M","- R$ 6,19 M","- R$ 1,80 M","- R$ 969,00 mil"
49,31/03/2012,"R$ 6,50 M","- R$ 4,42 M","- R$ 2,85 M","- R$ 761,00 mil"
50,31/12/2011,"R$ 7,08 M","- R$ 3,55 M","R$ 486,00 mil","R$ 4,01 M"
