,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 836,32 M","- R$ 62,31 M","R$ 934,98 M","R$ 1,71 B",275
1,31/03/2024,"R$ 823,73 M","- R$ 31,44 M","R$ 935,89 M","R$ 1,73 B",275
2,31/12/2023,"- R$ 109,26 M","- R$ 39,91 M","R$ 1,14 B","R$ 990,56 M",275
3,30/09/2023,"- R$ 3,28 M","- R$ 68,95 M","R$ 118,06 M","R$ 45,85 M",275
4,30/06/2023,"- R$ 531,74 M","R$ 103,00 mil","R$ 205,46 M","- R$ 326,17 M",275
5,31/03/2023,"- R$ 312,31 M","- R$ 31,12 M","R$ 240,26 M","- R$ 103,16 M",275
6,31/12/2022,"R$ 234,13 M","R$ 253,00 M","R$ 102,93 M","R$ 590,05 M",275
7,30/09/2022,"- R$ 123,89 M","R$ 303,15 M","R$ 85,05 M","R$ 264,33 M",275
8,30/06/2022,"R$ 435,60 M","R$ 296,30 M","R$ 1,21 M","R$ 733,66 M",275
9,31/03/2022,"- R$ 371,30 M","R$ 297,41 M","- R$ 29,90 M","- R$ 103,31 M",275
10,31/12/2021,"- R$ 679,12 M","R$ 49,24 M","- R$ 63,14 M","- R$ 692,47 M",275
11,30/09/2021,"- R$ 529,39 M","R$ 96,72 M","- R$ 53,19 M","- R$ 488,77 M",275
12,30/06/2021,"- R$ 725,80 M","R$ 21,56 M","- R$ 619,85 M","- R$ 1,32 B",275
13,31/03/2021,"- R$ 274,60 M","- R$ 4,45 M","- R$ 626,29 M","- R$ 905,31 M",275
14,31/12/2020,"R$ 29,24 M","- R$ 55,63 M","- R$ 605,24 M","- R$ 629,87 M",275
15,30/09/2020,"R$ 523,42 M","R$ 51,22 M","- R$ 588,29 M","- R$ 8,45 M",275
16,30/06/2020,"R$ 948,34 M","R$ 79,24 M","R$ 10,24 M","R$ 1,04 B",275
17,31/03/2020,"R$ 521,34 M","R$ 127,18 M","R$ 37,16 M","R$ 689,26 M",275
18,31/12/2019,"R$ 1,04 B","- R$ 43,98 M","R$ 12,56 M","R$ 1,01 B",275
19,30/09/2019,"R$ 620,32 M","R$ 120,12 M","- R$ 138,51 M","R$ 606,28 M",275
20,30/06/2019,"R$ 934,51 M","R$ 130,76 M","- R$ 115,96 M","R$ 957,75 M",275
21,31/03/2019,"R$ 800,07 M","R$ 64,46 M","- R$ 115,88 M","R$ 757,52 M",275
22,31/12/2018,"R$ 365,84 M","R$ 57,19 M","- R$ 113,38 M","R$ 318,72 M",275
23,30/09/2018,"- R$ 57,18 M","R$ 84,42 M","- R$ 30,12 M","R$ 17,13 M",275
24,30/06/2018,"- R$ 361,31 M","R$ 55,52 M","R$ 12,05 M","- R$ 275,95 M",275
25,31/03/2018,"- R$ 613,40 M","- R$ 61,96 M","R$ 11,81 M","- R$ 646,24 M",275
26,31/12/2017,"- R$ 153,03 M","- R$ 223,83 M","- R$ 144,41 M","- R$ 504,19 M",275
27,30/09/2017,"R$ 118,70 M","- R$ 184,66 M","R$ 25,45 M","- R$ 36,90 M",275
28,30/06/2017,"- R$ 122,62 M","- R$ 193,83 M","- R$ 114,06 M","- R$ 430,51 M",275
29,31/03/2017,"R$ 143,65 M","- R$ 35,66 M","- R$ 127,86 M","- R$ 19,97 M",275
30,31/12/2016,"R$ 271,62 M","- R$ 79,65 M","R$ 58,25 M","R$ 253,09 M",275
