,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"23,11","1,12","0,59","5,29","7,36","0,51","11,23","1,79","11,73","6,42","-1,91","0,62","7,69","0,53","R$ 365,80 M","2,93%"
1,30/06/2024,NA,NA,NA,NA,NA,NA,NA,NA,"11,42","6,25",NA,"0,60","7,48","0,51","R$ 353,62 M","2,19%"
2,31/03/2024,"15,55","1,25","0,65","4,13","7,43","0,57","7,80","1,87","8,01","5,32","-2,44","0,67","7,63","0,59","R$ 391,42 M","2,10%"
3,31/12/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,30/09/2023,"13,32","1,50","0,71","3,45","6,28","0,66","7,08","2,44","7,06","5,13","-2,24","0,71","6,26","0,65","R$ 471,50 M","0,00%"
5,30/06/2023,"11,73","1,59","0,68","3,27","6,44","0,73","6,61","3,69","6,78","5,07","-2,08","0,70","6,60","0,74","R$ 486,23 M","2,67%"
6,31/03/2023,"8,09","1,07","0,46","5,06","-90,42","0,46","4,84","2,19","5,94","4,42","-1,29","0,56","-110,95","0,57","R$ 340,01 M","3,86%"
7,31/12/2022,"9,60","1,20","0,49","7,22","-16,87","0,51","5,43","2,25","6,24","4,63","-1,47","0,56","-19,39","0,59","R$ 341,13 M","3,56%"
8,30/09/2022,"7,34","1,50","0,61","40,23","-9,73","0,61","5,48","3,48","5,15","4,02","-1,45","0,57","-9,15","0,57","R$ 361,32 M","2,88%"
9,30/06/2022,"7,42","1,49","0,59","29,73","-12,16","0,61","5,35","3,06","5,60","4,33","-1,59","0,62","-12,72","0,64","R$ 373,65 M","1,94%"
10,31/03/2022,"5,65","1,64","0,64","14,96","148,16","0,73","5,42","3,05","4,71","3,51","-2,29","0,56","128,77","0,63","R$ 333,93 M","1,82%"
11,31/12/2021,"9,37","1,96","0,85","19,13","99,54","0,86","6,92","3,59","5,61","4,32","-2,71","0,69","80,69","0,70","R$ 414,49 M","1,46%"
12,30/09/2021,"23,87","3,53","1,37","10,02","14,76","1,34","12,33","6,70","7,69","5,70","-3,21","0,85","9,20","0,84","R$ 578,82 M","0,92%"
13,30/06/2021,"13,65","2,63","0,96","8,16","12,40","1,00","7,84","4,92","6,00","4,49","-2,43","0,73","9,50","0,77","R$ 446,68 M","0,00%"
14,31/03/2021,"23,74","2,15","1,07","5,45","7,63","0,81","13,88","4,09","10,57","6,62","-1,93","0,81","5,80","0,62","R$ 372,37 M","0,00%"
15,31/12/2020,"20,14","1,43","0,68","4,67","8,80","0,53","11,05","2,65","11,17","5,71","-1,23","0,69","8,89","0,54","R$ 285,88 M","0,00%"
16,30/09/2020,"61,31","0,95","0,49","5,71","-307,69","0,32","17,75","1,69","23,81","7,39","-0,69","0,66","-412,71","0,43","R$ 224,54 M","0,00%"
17,30/06/2020,"-107,40","0,95","0,49","21,30","-6,66","0,33","54,46","3,73","78,76","10,04","-0,60","0,72","-9,64","0,48","R$ 224,54 M","1,49%"
18,31/03/2020,"15,58","1,35","0,59","26,64","-8,29","0,49","7,64","5,98","8,67","5,42","-0,89","0,67","-9,41","0,56","R$ 272,27 M","1,02%"
19,31/12/2019,"15,86","2,06","0,77","11,08","-28,83","0,82","9,02","6,86","8,93","5,91","-1,72","0,76","-28,54","0,82","R$ 351,38 M","1,92%"
20,30/09/2019,"20,60","2,19","0,86","22,04","-20,19","0,86","11,57","6,68","8,61","5,47","-1,78","0,64","-15,02","0,64","R$ 294,69 M","1,77%"
21,30/06/2019,"19,76","2,36","0,88","10,19","-261,30","0,93","10,93","9,40","7,60","4,97","-1,82","0,61","-181,69","0,64","R$ 283,48 M","1,77%"
22,31/03/2019,"15,24","1,54","0,59","7,10","275,40","0,60","7,76","7,60","6,39","4,10","-1,11","0,48","226,75","0,49","R$ 196,03 M","3,91%"
23,31/12/2018,"19,81","1,63","0,62","15,79","-27,34","0,65","8,13","6,15","6,98","4,47","-1,32","0,53","-23,47","0,56","R$ 206,60 M","3,91%"
