,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 17,51 B","R$ 7,06 B","R$ 20,88",187.210.000,150.767.000,150.767.000,337.977.000,0,0.0,0.0,0,187.210.000,150.767.000,337.977.000,369
1,31/03/2024,"R$ 17,67 B","R$ 6,70 B","R$ 19,83",187.210.000,150.767.000,150.767.000,337.977.000,0,0.0,0.0,0,187.210.000,150.767.000,337.977.000,369
2,31/12/2023,"R$ 18,07 B","R$ 6,39 B","R$ 18,89",187.210.000,150.767.000,150.767.000,337.977.000,0,0.0,0.0,0,187.210.000,150.767.000,337.977.000,369
3,30/09/2023,"R$ 15,36 B","R$ 6,38 B","R$ 18,75",188.333.000,151.667.000,151.667.000,340.000.000,1.122.000,901.0,901.0,2.023.000,187.211.000,150.766.000,337.977.000,369
4,30/06/2023,"R$ 14,71 B","R$ 5,99 B","R$ 17,63",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
5,31/03/2023,"R$ 14,31 B","R$ 5,66 B","R$ 16,65",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
6,31/12/2022,"R$ 14,53 B","R$ 5,51 B","R$ 16,22",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
7,30/09/2022,"R$ 14,52 B","R$ 5,48 B","R$ 16,11",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
8,30/06/2022,"R$ 13,17 B","R$ 5,15 B","R$ 15,16",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
9,31/03/2022,"R$ 12,89 B","R$ 4,95 B","R$ 14,55",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
10,31/12/2021,"R$ 13,43 B","R$ 4,85 B","R$ 14,26",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
11,30/09/2021,"R$ 12,71 B","R$ 4,95 B","R$ 14,55",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
12,30/06/2021,"R$ 11,08 B","R$ 4,81 B","R$ 14,14",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
13,31/03/2021,"R$ 10,65 B","R$ 4,39 B","R$ 12,91",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
14,31/12/2020,"R$ 11,13 B","R$ 4,31 B","R$ 12,68",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
15,30/09/2020,"R$ 10,59 B","R$ 4,31 B","R$ 12,67",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
16,30/06/2020,"R$ 10,44 B","R$ 4,16 B","R$ 12,23",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
17,31/03/2020,"R$ 10,33 B","R$ 4,01 B","R$ 11,80",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
18,31/12/2019,"R$ 10,72 B","R$ 4,10 B","R$ 12,07",188.333.000,151.667.000,151.667.000,340.000.000,0,0.0,0.0,0,188.333.000,151.667.000,340.000.000,369
