,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 56,02 M","- R$ 3,09 M","R$ 48,13 M","- R$ 26,39 M","R$ 74,52 M","R$ 13,84 M","R$ 0,06"
1,31/03/2024,"R$ 42,59 M","- R$ 14,95 M","- R$ 30,43 M","- R$ 23,43 M","- R$ 7,00 M","- R$ 61,92 M","- R$ 0,25"
2,31/12/2023,"R$ 50,58 M","R$ 155,29 M","R$ 215,36 M","- R$ 24,59 M","R$ 239,95 M","R$ 125,86 M","R$ 0,50"
3,30/09/2023,"R$ 57,33 M","R$ 5,13 M","- R$ 7,18 M","- R$ 25,42 M","R$ 18,25 M","- R$ 47,92 M","- R$ 0,19"
4,30/06/2023,"R$ 53,86 M","R$ 3,63 M","- R$ 1,78 M","- R$ 25,69 M","R$ 23,92 M","- R$ 42,73 M","- R$ 0,17"
5,31/03/2023,"R$ 66,06 M","R$ 9,40 M","- R$ 6,10 M","- R$ 27,02 M","R$ 20,92 M","- R$ 44,44 M","- R$ 0,18"
6,31/12/2022,"R$ 64,07 M","R$ 12,58 M","R$ 791,81 M","- R$ 35,01 M","R$ 826,82 M","R$ 750,28 M","R$ 3,07"
7,30/09/2022,"R$ 62,79 M","R$ 44,08 M","R$ 44,24 M","- R$ 3,70 M","R$ 47,94 M","- R$ 17,26 M","- R$ 0,07"
8,30/06/2022,"R$ 48,15 M","R$ 5,08 M","R$ 178,93 M","- R$ 9,89 M","R$ 188,81 M","R$ 110,20 M","R$ 1,01"
9,31/03/2022,"R$ 31,39 M","- R$ 3,26 M","- R$ 12,46 M","- R$ 5,06 M","- R$ 7,40 M","- R$ 66,11 M","- R$ 0,60"
10,31/12/2021,"R$ 30,23 M","R$ 7,49 M","R$ 296,63 M","- R$ 517,00 mil","R$ 297,15 M","R$ 160,22 M","R$ 1,46"
11,30/09/2021,"R$ 15,40 M","- R$ 7,31 M","R$ 19,70 M","- R$ 522,00 mil","R$ 20,22 M","- R$ 45,18 M","- R$ 0,41"
12,30/06/2021,"R$ 25,60 M","R$ 8,87 M","R$ 2,71 M","- R$ 592,00 mil","R$ 3,30 M","- R$ 54,33 M","- R$ 0,54"
13,31/03/2021,"R$ 22,58 M","R$ 3,92 M","- R$ 5,33 M","- R$ 484,00 mil","- R$ 4,84 M","- R$ 30,02 M","- R$ 0,72"
14,31/12/2020,"R$ 21,83 M","- R$ 1,44 M","- R$ 22,89 M","- R$ 2,73 M","- R$ 20,16 M","R$ 245,37 M","R$ 5,88"
15,30/09/2020,"R$ 25,08 M","R$ 9,14 M","- R$ 29,60 M","- R$ 3,09 M","- R$ 26,51 M","- R$ 118,31 M","- R$ 2,84"
16,30/06/2020,"R$ 11,26 M","R$ 7,75 M","R$ 24,80 M","- R$ 3,38 M","R$ 28,18 M","- R$ 51,46 M","- R$ 1,23"
17,31/03/2020,"R$ 12,33 M","R$ 8,29 M","R$ 24,92 M","- R$ 3,51 M","R$ 28,43 M","- R$ 53,17 M","- R$ 1,27"
18,31/12/2019,"R$ 11,13 M","R$ 6,59 M","- R$ 106,56 M","- R$ 3,88 M","- R$ 102,68 M","- R$ 239,23 M","- R$ 5,73"
19,30/09/2019,"R$ 10,45 M","R$ 5,27 M","- R$ 36,87 M","- R$ 12,29 M","- R$ 24,58 M","- R$ 166,00 M","- R$ 3,98"
20,30/06/2019,"R$ 15,65 M","R$ 5,79 M","- R$ 346,98 M","R$ 3,28 M","- R$ 350,26 M","- R$ 426,54 M","- R$ 10,22"
21,31/03/2019,"R$ 60,96 M","R$ 14,18 M","- R$ 72,19 M","- R$ 3,28 M","- R$ 68,91 M","- R$ 182,29 M","- R$ 4,37"
22,31/12/2018,"R$ 136,66 M","- R$ 18,31 M","- R$ 317,17 M","- R$ 2,90 M","- R$ 314,27 M","- R$ 369,34 M","- R$ 8,85"
23,30/09/2018,"R$ 193,86 M","- R$ 31,60 M","- R$ 104,75 M","- R$ 8,48 M","- R$ 96,27 M","- R$ 241,27 M","- R$ 0,58"
24,30/06/2018,"R$ 205,87 M","- R$ 39,42 M","- R$ 61,07 M","R$ 2,83 M","- R$ 63,89 M","- R$ 125,15 M","- R$ 0,30"
25,31/03/2018,"R$ 173,40 M","- R$ 35,11 M","- R$ 51,12 M","- R$ 2,83 M","- R$ 48,29 M","- R$ 120,54 M","- R$ 0,29"
26,31/12/2017,"R$ 207,65 M","- R$ 4,10 M","- R$ 852,16 M","- R$ 3,04 M","- R$ 849,12 M","- R$ 939,00 M","- R$ 2,25"
27,30/09/2017,"R$ 189,22 M","R$ 16,50 M","- R$ 116,07 M","- R$ 9,16 M","- R$ 106,91 M","- R$ 239,03 M","- R$ 0,57"
28,30/06/2017,"R$ 184,89 M","R$ 19,00 M","R$ 145,30 M","R$ 3,10 M","R$ 142,20 M","R$ 134,20 M","R$ 0,32"
29,31/03/2017,"R$ 152,35 M","R$ 26,03 M","R$ 34,62 M","- R$ 3,10 M","R$ 37,72 M","- R$ 95,70 M","- R$ 0,27"
30,31/12/2016,"R$ 130,73 M","R$ 9,21 M","- R$ 279,00 M","- R$ 23,00 M","- R$ 256,00 M","- R$ 424,60 M","- R$ 1,18"
31,30/09/2016,"R$ 132,01 M","R$ 37,23 M","- R$ 13,73 M","- R$ 72,99 M","R$ 59,25 M","- R$ 86,32 M","- R$ 0,24"
32,30/06/2016,"R$ 124,34 M","R$ 16,60 M","- R$ 34,62 M","R$ 26,82 M","- R$ 61,45 M","- R$ 38,98 M","- R$ 0,11"
33,31/03/2016,"R$ 96,06 M","- R$ 33,51 M","- R$ 425,15 M","- R$ 26,82 M","- R$ 398,32 M","- R$ 435,75 M","- R$ 1,37"
34,31/12/2015,"R$ 86,05 M","R$ 10,49 M","- R$ 267,44 M","- R$ 16,14 M","- R$ 251,31 M","- R$ 303,04 M","- R$ 0,95"
35,30/09/2015,"R$ 101,21 M","R$ 58,50 M","R$ 689,62 M","- R$ 17,58 M","R$ 707,20 M","R$ 477,64 M","R$ 1,50"
36,30/06/2015,"R$ 119,53 M","R$ 72,65 M","R$ 27,33 M","- R$ 21,83 M","R$ 49,16 M","- R$ 27,29 M","- R$ 0,09"
37,31/03/2015,"R$ 103,04 M","R$ 54,81 M","R$ 21,27 M","- R$ 32,37 M","R$ 53,64 M","R$ 0,00","R$ 0,00"
38,31/12/2014,"R$ 129,92 M","R$ 71,68 M","R$ 8,22 M","- R$ 28,51 M","R$ 36,73 M","- R$ 23,28 M","- R$ 0,07"
39,30/09/2014,"R$ 62,26 M","R$ 26,33 M","R$ 7,55 M","- R$ 18,08 M","R$ 25,63 M","- R$ 6,38 M","- R$ 0,03"
40,30/06/2014,"R$ 57,10 M","R$ 29,66 M","R$ 5,59 M","- R$ 17,77 M","R$ 23,36 M","- R$ 3,32 M","- R$ 0,01"
41,31/03/2014,"R$ 53,60 M","R$ 34,19 M","R$ 18,39 M","- R$ 17,82 M","R$ 36,21 M","R$ 0,00","R$ 0,00"
42,31/12/2013,"R$ 58,52 M","R$ 30,95 M","R$ 29,23 M","- R$ 17,83 M","R$ 47,06 M","R$ 10,72 M","R$ 0,05"
43,30/09/2013,"R$ 59,62 M","R$ 34,80 M","R$ 23,48 M","- R$ 17,30 M","R$ 40,78 M","R$ 2,03 M","R$ 0,01"
44,30/06/2013,"R$ 52,42 M","R$ 29,85 M","R$ 15,09 M","- R$ 17,21 M","R$ 32,30 M","- R$ 5,78 M","- R$ 0,03"
45,31/03/2013,"R$ 55,45 M","R$ 32,38 M","R$ 20,71 M","- R$ 17,19 M","R$ 37,90 M","R$ 0,00","R$ 0,00"
46,31/12/2012,"R$ 40,64 M","R$ 21,10 M","R$ 260,00 mil","- R$ 13,39 M","R$ 13,65 M","- R$ 18,37 M","- R$ 0,08"
47,30/09/2012,"R$ 55,36 M","R$ 33,34 M","R$ 25,12 M","- R$ 16,90 M","R$ 41,95 M","R$ 10,37 M","R$ 0,05"
48,30/06/2012,"R$ 9,89 M","R$ 5,06 M","- R$ 1,49 M","- R$ 1,63 M","- R$ 204,00 mil","- R$ 1,35 M","- R$ 0,01"
49,31/03/2012,"R$ 9,75 M","R$ 5,90 M","- R$ 794,00 mil","- R$ 1,81 M","R$ 1,02 M","R$ 3,67 M","R$ 0,02"
50,31/12/2011,"R$ 9,49 M","R$ 6,68 M","- R$ 18,37 M","- R$ 1,73 M","- R$ 16,64 M","- R$ 11,83 M","- R$ 0,06"
51,30/09/2011,"R$ 9,49 M","R$ 6,70 M","R$ 703,00 mil","- R$ 1,84 M","R$ 2,55 M","R$ 3,46 M","R$ 0,02"
52,30/06/2011,"R$ 8,93 M","R$ 6,26 M","R$ 1,20 M","- R$ 1,81 M","R$ 3,01 M","- R$ 1,98 M","- R$ 0,01"
