,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 1,25 B","R$ 291,23 M","R$ 35,63 M","- R$ 79,70 M","R$ 115,33 M","R$ 88,77 M","R$ 0,78",219
1,31/03/2024,"R$ 1,17 B","R$ 330,75 M","R$ 117,27 M","- R$ 70,87 M","R$ 188,14 M","R$ 55,99 M","R$ 0,54",219
2,31/12/2023,"R$ 643,61 M","R$ 169,37 M","R$ 20,17 M","- R$ 63,44 M","R$ 83,61 M","R$ 160,15 M","R$ 1,55",219
3,30/09/2023,"R$ 1,37 B","R$ 423,25 M","R$ 214,84 M","- R$ 67,69 M","R$ 282,53 M","R$ 189,91 M","R$ 1,83",219
4,30/06/2023,"R$ 1,32 B","R$ 492,23 M","R$ 311,32 M","- R$ 59,08 M","R$ 370,40 M","R$ 185,68 M","R$ 1,79",219
5,31/03/2023,"R$ 1,57 B","R$ 612,45 M","R$ 433,31 M","- R$ 56,77 M","R$ 490,08 M","R$ 251,77 M","R$ 2,42",219
6,31/12/2022,"R$ 1,44 B","R$ 505,69 M","R$ 223,54 M","- R$ 63,42 M","R$ 286,95 M","R$ 148,11 M","R$ 1,43",219
7,30/09/2022,"R$ 1,94 B","R$ 826,98 M","R$ 586,98 M","- R$ 66,81 M","R$ 653,79 M","R$ 197,84 M","R$ 1,90",219
8,30/06/2022,"R$ 2,00 B","R$ 980,13 M","R$ 799,39 M","- R$ 61,49 M","R$ 860,88 M","R$ 534,57 M","R$ 5,15",219
9,31/03/2022,"R$ 1,89 B","R$ 942,50 M","R$ 770,36 M","- R$ 55,57 M","R$ 825,93 M","R$ 445,40 M","R$ 4,72",219
10,31/12/2021,"R$ 2,02 B","R$ 937,21 M","R$ 1,09 B","- R$ 63,26 M","R$ 1,15 B","R$ 683,96 M","R$ 7,24",219
11,30/09/2021,"R$ 1,79 B","R$ 747,21 M","R$ 964,33 M","- R$ 56,65 M","R$ 1,02 B","R$ 778,18 M","R$ 8,24",219
12,30/06/2021,"R$ 1,16 B","R$ 480,76 M","R$ 376,15 M","- R$ 49,62 M","R$ 425,77 M","R$ 245,07 M","R$ 2,60",219
13,31/03/2021,"R$ 1,32 B","R$ 637,59 M","R$ 514,91 M","- R$ 49,81 M","R$ 564,72 M","R$ 277,55 M","R$ 2,94",219
14,31/12/2020,"R$ 1,15 B","R$ 502,86 M","R$ 357,15 M","- R$ 48,91 M","R$ 406,06 M","R$ 285,14 M","R$ 3,02",219
15,30/09/2020,"R$ 1,18 B","R$ 411,74 M","R$ 263,46 M","- R$ 51,94 M","R$ 315,40 M","R$ 154,88 M","R$ 1,62",219
16,30/06/2020,"R$ 736,56 M","R$ 210,16 M","R$ 86,34 M","- R$ 49,89 M","R$ 136,23 M","R$ 19,87 M","R$ 0,20",219
17,31/03/2020,"R$ 801,68 M","R$ 209,84 M","R$ 41,56 M","- R$ 47,22 M","R$ 88,78 M","- R$ 92,22 M","- R$ 0,94",219
18,31/12/2019,"R$ 796,34 M","R$ 188,00 M","R$ 82,28 M","- R$ 58,48 M","R$ 140,76 M","R$ 119,31 M","R$ 1,17",219
19,30/09/2019,"R$ 731,79 M","R$ 200,84 M","R$ 117,57 M","- R$ 40,41 M","R$ 157,97 M","- R$ 12,59 M","- R$ 0,12",219
20,30/06/2019,"R$ 749,01 M","R$ 203,87 M","R$ 83,85 M","- R$ 41,00 M","R$ 124,85 M","R$ 10,51 M","R$ 0,10",219
21,31/03/2019,"R$ 771,60 M","R$ 224,15 M","R$ 113,84 M","- R$ 43,19 M","R$ 157,03 M","R$ 56,28 M","R$ 0,65",219
