,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
49,31/03/2012,"0,44%","0,45%","0,66%","0,68%","-1,94%","-0,73%","37,79%","-2,24%","1,88%","8,23%","0,33","2,26","1,26","14,98"
50,31/12/2011,"1,17%","1,20%","1,78%","1,82%","1,19%","0,44%","38,83%","1,29%","4,86%","11,08%","0,34","2,33","1,33","11,48"
51,30/09/2011,"1,95%","2,00%","2,96%","3,03%","4,65%","1,65%","39,68%","4,83%","8,17%","14,25%","0,34","2,31","1,31","8,62"
52,30/06/2011,"3,24%","3,34%","4,90%","5,06%","11,19%","3,93%","40,95%","11,79%","13,75%","19,91%","0,33","2,53","1,53","7,77"
53,31/03/2011,"2,04%","2,09%","3,09%","3,16%","11,69%","0,61%","39,87%","12,30%","12,39%","18,61%","0,05","2,66","1,66","8,78"
54,31/12/2010,"2,66%","2,73%","4,03%","4,14%","8,73%","2,13%","38,68%","9,58%","13,42%","19,80%","0,22","2,70","1,70","8,73"
55,30/09/2010,"-6,44%","-6,45%","-9,76%","-9,78%","-69,81%","-6,48%","15,13%","-42,79%","-46,07%",NA,"0,15","2,82","1,82",NA
56,30/06/2010,"-5,04%","-5,05%","-7,64%","-7,65%","-67,48%","-6,21%","17,05%","-22,98%","-21,09%",NA,"0,27","2,85","1,85",NA
57,31/03/2010,"-4,30%","-4,26%","-6,51%","-6,46%","-64,54%","-5,21%","16,78%","-15,26%","-14,42%",NA,"0,34","19,13","18,13",NA
58,31/12/2009,"-4,56%","-4,54%","-6,92%","-6,87%","-65,93%","-5,71%","14,44%","-13,49%","-12,03%",NA,"0,42","4,09","3,09",NA
59,30/09/2009,"3,33%","3,75%","5,05%","5,69%","1,36%","0,13%","17,12%","0,33%","9,98%",NA,"0,40","10,78","9,78",NA
60,30/06/2009,"2,76%","3,38%","4,19%","5,12%","-13,39%","-1,58%","16,53%","-4,26%","9,41%",NA,"0,37","10,87","9,87",NA
61,31/03/2009,"6,11%","6,25%","9,25%","9,47%","-22,08%","-6,12%","14,41%","-5,69%","6,64%",NA,"1,08","12,38","11,38",NA
62,31/12/2008,"9,77%","10,02%","14,81%","15,18%","-12,36%","-3,62%","16,84%","-3,32%","10,39%",NA,"1,09","11,55","10,55",NA
63,30/09/2008,"5,74%","5,95%","8,70%","9,01%","-6,86%","-2,41%","16,00%","-2,02%","6,33%",NA,"1,19","10,27","9,27",NA
64,30/06/2008,"6,64%","7,12%","10,06%","10,79%","8,32%","3,04%","16,24%","2,42%","6,91%",NA,"1,26","8,46","7,46",NA
65,31/03/2008,"9,28%","10,06%","14,06%","15,25%","13,69%","5,48%","20,83%","5,63%","12,11%",NA,"0,97","3,61","2,61",NA
66,31/12/2007,"8,59%","9,34%","13,02%","14,15%","12,84%","5,00%","21,42%","5,15%","10,90%",NA,"0,97","3,41","2,41",NA
67,30/09/2007,"10,26%","11,23%","15,54%","17,02%","15,46%","6,10%","22,23%","6,23%","12,61%",NA,"0,98","2,85","1,85",NA
68,30/06/2007,"8,83%","9,67%","13,38%","14,65%","12,69%","5,27%","20,74%","5,00%","10,52%",NA,"1,05","2,73","1,73",NA
69,31/03/2007,"7,65%","8,21%","11,59%","12,44%","8,96%","3,77%","19,55%","3,68%","9,14%",NA,"1,03","2,50","1,50",NA
70,31/12/2006,"7,71%","8,29%","11,69%","12,57%","8,45%","3,47%","19,08%","3,56%","9,19%",NA,"0,97","2,57","1,57",NA
71,30/09/2006,"7,92%","8,92%","12,00%","13,52%","9,00%","3,65%","18,72%","3,92%","9,72%",NA,"0,93","2,53","1,53",NA
72,30/06/2006,"8,45%","9,51%","12,81%","14,41%","10,28%","4,32%","19,24%","4,82%","10,85%",NA,"0,90","2,41","1,41",NA
73,31/03/2006,"9,80%","10,93%","14,85%","16,55%","14,82%","6,45%","20,62%","6,91%","12,80%",NA,"0,93","2,38","1,38",NA
74,31/12/2005,"12,20%","13,50%","18,48%","20,46%","19,64%","8,21%","22,18%","8,04%","14,25%",NA,"1,02","2,44","1,44",NA
75,30/09/2005,"12,85%","14,03%","19,47%","21,26%","21,85%","9,08%","23,03%","8,53%","14,57%",NA,"1,06","2,46","1,46",NA
76,30/06/2005,"15,26%","16,54%","23,13%","25,06%","26,20%","10,74%","24,35%","9,57%","16,15%",NA,"1,12","2,38","1,38",NA
77,31/03/2005,"16,90%","18,13%","25,60%","27,47%","28,65%","11,99%","25,13%","9,99%","17,19%",NA,"1,20","2,30","1,30",NA
78,31/12/2004,"15,40%","16,49%","23,33%","24,98%","25,31%","10,84%","24,77%","9,36%","16,42%",NA,"1,16","2,39","1,39",NA
79,30/09/2004,"13,77%","14,53%","20,87%","22,01%","20,04%","9,08%","24,18%","8,30%","15,11%",NA,"1,09","2,41","1,41",NA
80,30/06/2004,"12,40%","12,99%","18,78%","19,69%","16,91%","7,99%","25,04%","7,98%","15,14%",NA,"1,00","2,44","1,44",NA
81,31/03/2004,"10,31%","10,78%","15,62%","16,34%","12,32%","5,70%","22,82%","6,14%","12,65%",NA,"0,93","2,39","1,39",NA
82,31/12/2003,"11,64%","12,19%","17,63%","18,48%","13,73%","6,46%","22,37%","6,52%","12,69%",NA,"0,99","2,33","1,33",NA
83,30/09/2003,NA,NA,NA,NA,NA,NA,"22,57%","6,65%","12,51%",NA,NA,"2,21","1,21",NA
84,30/06/2003,NA,NA,NA,NA,NA,NA,"22,42%","7,37%","12,87%",NA,NA,"2,12","1,12",NA
85,31/03/2003,NA,NA,NA,NA,NA,NA,"24,69%","9,34%","14,79%",NA,NA,"2,16","1,16",NA
86,31/12/2002,"14,39%","15,28%","21,81%","23,15%","15,42%","9,51%","25,17%","8,96%","14,41%",NA,"1,06","2,13","1,13",NA
87,30/09/2002,"11,44%","12,11%","17,34%","18,35%","23,55%","16,96%","25,57%","81,62%","78,05%",NA,"0,21","1,17","0,17",NA
88,30/06/2002,"9,43%","9,45%","14,28%","14,31%","14,10%","11,56%","24,71%","101,55%","100,72%",NA,"0,11","1,18","0,18",NA
89,31/03/2002,"10,64%","10,65%","16,12%","16,14%","16,13%","13,09%","26,17%","105,69%","107,58%",NA,"0,12","1,20","0,20",NA
90,31/12/2001,"17,61%","18,35%","26,68%","27,80%","19,06%","11,92%","27,29%","10,86%","17,09%",NA,"1,10","1,62","0,62",NA
91,30/06/2001,"10,25%","10,31%","15,54%","15,62%","17,94%","14,23%","26,86%","111,43%","109,45%",NA,"0,13","1,22","0,22",NA
92,31/03/2001,"11,14%","11,18%","16,87%","16,95%","18,55%","14,27%","26,68%","117,49%","123,66%",NA,"0,12","1,23","0,23",NA
93,31/12/2000,"18,73%","19,64%","28,38%","29,76%","21,71%","13,04%","25,75%","14,45%","20,24%",NA,"0,90","1,60","0,60",NA
94,30/09/2000,"29,62%","31,21%","44,87%","47,29%","53,78%","39,44%","27,53%","275,30%","295,76%",NA,"0,14","1,24","0,24",NA
95,30/06/2000,"30,56%","32,28%","46,31%","48,90%","54,97%","40,31%","28,87%","285,44%","310,96%",NA,"0,14","1,26","0,26",NA
96,31/03/2000,"28,44%","30,11%","43,09%","45,62%","51,15%","36,85%","30,36%","278,28%","304,48%",NA,"0,13","1,30","0,30",NA
