,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 75,98 M","R$ 70,88 M","R$ 47,95 M","- R$ 3,69 M","R$ 51,65 M","R$ 27,32 M","R$ 0,28",270
1,31/03/2024,"R$ 83,06 M","R$ 77,94 M","R$ 57,45 M","- R$ 3,82 M","R$ 61,26 M","R$ 33,46 M","R$ 0,35",270
2,31/12/2023,"R$ 91,73 M","R$ 86,59 M","R$ 59,43 M","- R$ 3,93 M","R$ 63,36 M","R$ 35,21 M","R$ 0,37",270
3,30/09/2023,"R$ 96,96 M","R$ 91,47 M","R$ 58,87 M","- R$ 4,34 M","R$ 63,20 M","R$ 140,65 M","R$ 1,46",270
4,30/06/2023,"R$ 98,28 M","R$ 92,47 M","R$ 66,69 M","- R$ 4,82 M","R$ 71,51 M","R$ 147,46 M","R$ 1,53",270
5,31/03/2023,"R$ 96,28 M","R$ 89,74 M","R$ 60,28 M","- R$ 5,31 M","R$ 65,58 M","R$ 145,03 M","R$ 1,51",270
6,31/12/2022,"R$ 95,01 M","R$ 88,22 M","R$ 56,11 M","- R$ 5,80 M","R$ 61,91 M","R$ 137,17 M","R$ 1,43",270
7,30/09/2022,"R$ 118,13 M","R$ 111,55 M","R$ 82,26 M","- R$ 5,33 M","R$ 87,58 M","R$ 38,23 M","R$ 0,40",270
8,30/06/2022,"R$ 109,75 M","R$ 102,03 M","R$ 63,96 M","- R$ 6,20 M","R$ 70,16 M","R$ 23,08 M","R$ 0,24",270
9,31/03/2022,"R$ 89,79 M","R$ 81,25 M","R$ 45,62 M","- R$ 6,50 M","R$ 52,12 M","R$ 14,94 M","R$ 0,16",270
10,31/12/2021,"R$ 104,27 M","R$ 97,13 M","R$ 75,28 M","- R$ 5,44 M","R$ 80,72 M","R$ 38,02 M","R$ 0,40",270
11,30/09/2021,,,,"- R$ 1,06 B","- R$ 1,07 B",,,270
12,30/06/2021,,,,"- R$ 1,06 B","- R$ 1,07 B",,,270
13,31/03/2021,,,,"- R$ 1,06 B","- R$ 1,07 B",,,270
