,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 935,27 M","R$ 720,15 M","R$ 7,48",96.227.000,0,0,96.227.000,20.0,0,0,20.0,96.207.000,0,96.207.000,270
1,31/03/2024,"R$ 960,83 M","R$ 720,84 M","R$ 7,49",96.227.000,0,0,96.227.000,20.0,0,0,20.0,96.207.000,0,96.207.000,270
2,31/12/2023,"R$ 942,36 M","R$ 714,42 M","R$ 7,42",96.227.000,0,0,96.227.000,20.0,0,0,20.0,96.207.000,0,96.207.000,270
3,30/09/2023,"R$ 923,99 M","R$ 709,17 M","R$ 7,37",96.227.000,0,0,96.227.000,20.0,0,0,20.0,96.207.000,0,96.207.000,270
4,30/06/2023,"R$ 916,69 M","R$ 701,19 M","R$ 7,29",96.227.000,0,0,96.227.000,20.0,0,0,20.0,96.207.000,0,96.207.000,270
5,31/03/2023,"R$ 986,14 M","R$ 741,70 M","R$ 7,71",96.227.000,0,0,96.227.000,20.0,0,0,20.0,96.207.000,0,96.207.000,270
6,31/12/2022,"R$ 974,76 M","R$ 785,93 M","R$ 8,17",96.227.000,0,0,96.227.000,20.0,0,0,20.0,96.207.000,0,96.207.000,270
7,30/09/2022,"R$ 966,87 M","R$ 703,31 M","R$ 7,31",96.227.000,0,0,96.227.000,40.0,0,0,40.0,96.187.000,0,96.187.000,270
8,30/06/2022,"R$ 968,79 M","R$ 684,60 M","R$ 7,11",96.227.000,0,0,96.227.000,0.0,0,0,0.0,96.227.000,0,96.227.000,270
9,31/03/2022,"R$ 1,02 B","R$ 696,38 M","R$ 7,24",96.227.000,0,0,96.227.000,0.0,0,0,0.0,96.227.000,0,96.227.000,270
10,31/12/2021,"R$ 1,01 B","R$ 696,06 M","R$ 7,23",96.227.000,0,0,96.227.000,0.0,0,0,0.0,96.227.000,0,96.227.000,270
11,30/09/2021,"R$ 1,03 B","R$ 680,89 M","R$ 7,08",96.227.000,0,0,96.227.000,0.0,0,0,0.0,96.227.000,0,96.227.000,270
12,30/06/2021,"R$ 925,24 M","R$ 674,59 M","R$ 7,01",96.226.000,0,0,96.226.000,0.0,0,0,0.0,96.226.000,0,96.226.000,270
13,31/03/2021,"R$ 941,91 M","R$ 679,72 M","R$ 1,01",673.588.000,0,0,673.588.000,0.0,0,0,0.0,673.588.000,0,673.588.000,270
