,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
0,Atual - 18/09/2024,"14,14","1,33","2,98","4,20","0,34","R$ 10,23 B","3,93%",277
1,30/06/2024,"13,92","1,31","2,93","4,14","0,34","R$ 10,08 B","3,79%",277
2,31/03/2024,"12,54","1,18","2,73","3,61","0,31","R$ 8,96 B","3,81%",277
3,31/12/2023,"13,05","1,23","2,74","3,81","0,32","R$ 9,05 B","6,05%",277
4,30/09/2023,"11,88","1,17","2,80","3,92","0,31","R$ 8,88 B","5,79%",277
5,30/06/2023,"11,03","1,12","2,65","3,57","0,30","R$ 8,40 B","5,45%",277
6,31/03/2023,"11,37","1,14","2,30","3,63","0,29","R$ 8,18 B","5,17%",277
7,31/12/2022,"9,08","1,20","2,18","3,61","0,30","R$ 8,35 B","4,32%",277
8,30/09/2022,"8,54","1,12","1,91","3,69","0,30","R$ 8,05 B","4,46%",277
9,30/06/2022,"7,72","1,13","1,74","4,51","0,30","R$ 8,30 B","4,36%",277
10,31/03/2022,"6,29","1,09","1,57","5,03","0,29","R$ 7,67 B","4,69%",277
11,31/12/2021,"6,71","1,14","1,43","7,09","0,29","R$ 7,52 B","3,29%",277
12,30/09/2021,"5,22","1,07","1,11","10,20","0,29","R$ 7,17 B","3,47%",277
13,30/06/2021,"5,58","1,15","1,09","1.284,62","0,30","R$ 7,31 B","3,37%",277
14,31/03/2021,"7,34","1,27","1,20","-18,43","0,33","R$ 7,79 B","3,18%",277
15,31/12/2020,"7,99","1,31","1,23","-12,44","0,33","R$ 7,41 B","2,69%",277
16,30/09/2020,"13,76","1,50","1,61","-9,58","0,40","R$ 7,67 B","2,45%",277
17,30/06/2020,"13,81","1,64","1,79","-14,58","0,44","R$ 7,97 B","2,32%",277
18,31/03/2020,"13,02","1,67","1,87","-28,08","0,44","R$ 8,03 B","2,32%",277
19,31/12/2019,"10,89","1,94","2,11","-89,61","0,50","R$ 8,60 B","1,36%",277
20,30/09/2019,"11,59","1,73","2,41","217,19","0,53","R$ 7,93 B","2,11%",277
21,30/06/2019,"12,92","1,90","3,10","28,90","0,59","R$ 8,66 B","2,01%",277
22,31/03/2019,"9,74","1,50","2,66","13,29","0,46","R$ 6,83 B","2,60%",277
23,31/12/2018,"17,78","1,59","3,65","10,09","0,47","R$ 6,77 B","2,17%",277
24,30/09/2018,"14,14","1,41","3,38","5,80","0,50","R$ 5,85 B","2,49%",277
25,30/06/2018,"16,18","1,46","3,80","5,47","0,52","R$ 5,61 B","2,50%",277
26,31/03/2018,"18,94","1,43","3,92","5,37","0,50","R$ 5,50 B","2,64%",277
27,31/12/2017,"21,95","1,87","4,72","6,57","0,63","R$ 6,36 B","2,92%",277
28,30/09/2017,"16,20","1,55","4,06","4,99","0,56","R$ 5,73 B","2,46%",277
29,30/06/2017,"21,02","1,64","4,19","5,50","0,59","R$ 5,85 B","2,39%",277
30,31/03/2017,"14,91","1,66","3,18","4,16","0,49","R$ 4,81 B","2,60%",277
31,31/12/2016,"16,62","1,78","3,32","4,55","0,50","R$ 5,05 B","4,07%",277
32,30/09/2016,"22,83","1,66","3,12","4,63","0,47","R$ 4,59 B","4,31%",277
33,30/06/2016,"15,51","1,37","2,29","3,16","0,36","R$ 3,45 B","5,23%",277
34,31/03/2016,"17,84","1,30","2,23","3,16","0,33","R$ 3,24 B","5,23%",277
35,31/12/2015,"15,98","1,33","2,24","2,65","0,33","R$ 3,24 B","5,23%",277
36,30/09/2015,"11,87","1,30","2,16","3,00","0,34","R$ 3,24 B","5,23%",277
37,30/06/2015,"9,93","1,33","2,21","3,20","0,36","R$ 3,24 B","5,23%",277
38,31/03/2015,"9,19","1,32","2,25","3,29","0,36","R$ 3,24 B","5,23%",277
39,31/12/2014,"9,22","1,36","2,27","4,38","0,37","R$ 3,24 B","5,23%",277
40,30/09/2014,"10,58","1,33","2,39","4,51","0,38","R$ 3,24 B","5,23%",277
41,30/06/2014,"11,38","1,34","2,40","4,64","0,40","R$ 3,24 B","5,23%",277
42,31/03/2014,"11,12","1,26","2,45","4,68","0,39","R$ 3,24 B","5,23%",277
43,31/12/2013,"11,53","1,30","2,59","4,77","0,40","R$ 3,24 B","5,23%",277
44,30/09/2013,"12,15","1,27","2,56","4,79","0,41","R$ 3,24 B","5,23%",277
45,30/06/2013,"13,85","1,31","2,64","5,03","0,41","R$ 3,24 B","5,23%",277
46,31/03/2013,"11,91","1,56","2,09","4,15","0,36","R$ 2,58 B","5,23%",277
47,31/12/2012,"3,98","0,54","0,70","1,35","0,12","R$ 860,70 M","5,23%",277
48,30/09/2012,"4,18","0,52","0,70","1,52","0,12","R$ 876,92 M","5,23%",277
49,30/06/2012,"4,06","0,53","0,70","1,47","0,12","R$ 876,92 M","5,23%",277
50,31/03/2012,"5,15","0,65","0,85","2,04","0,15","R$ 1,04 B","5,23%",277
51,31/12/2011,"4,60","0,57","0,72","2,15","0,14","R$ 876,92 M","5,23%",277
52,30/09/2011,"4,17","0,55","0,62","1,77","0,14","R$ 876,92 M","5,23%",277
53,30/06/2011,"4,16","0,57","0,64","2,76","0,15","R$ 876,92 M","5,23%",277
54,31/03/2011,"4,08","0,63","0,66","3,23","0,15","R$ 876,92 M","5,23%",277
55,31/12/2010,"4,36","0,65","0,66","2,81","0,15","R$ 876,92 M","5,23%",277
56,30/09/2010,,"0,66",,"-4,60","0,16","R$ 876,92 M","5,23%",277
57,30/06/2010,,"0,69",,"-4,77","0,17","R$ 876,92 M","5,23%",277
58,31/03/2010,,"0,71",,"-7,94","0,17","R$ 876,92 M","5,23%",277
