,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 30,09 B","R$ 7,81 B","R$ 8,22",645.667.575,305.179.157,305.179.157,950.846.732,0,0,0,0,645.667.575,305.179.157,950.846.732,277
1,31/03/2024,"R$ 28,90 B","R$ 7,62 B","R$ 8,34",620.834.207,293.441.497,293.441.497,914.275.704,0,0,0,0,620.834.207,293.441.497,914.275.704,277
2,31/12/2023,"R$ 28,44 B","R$ 7,36 B","R$ 8,05",620.834.207,293.441.497,293.441.497,914.275.704,0,0,0,0,620.834.207,293.441.497,914.275.704,277
3,30/09/2023,"R$ 28,27 B","R$ 7,54 B","R$ 8,25",620.834.207,293.441.497,293.441.497,914.275.704,0,0,0,0,620.834.207,293.441.497,914.275.704,277
4,30/06/2023,"R$ 28,11 B","R$ 7,46 B","R$ 8,49",596.955.968,282.155.286,282.155.286,879.111.254,0,0,0,0,596.955.968,282.155.286,879.111.254,277
5,31/03/2023,"R$ 28,61 B","R$ 7,18 B","R$ 8,17",596.955.968,282.155.286,282.155.286,879.111.254,0,0,0,0,596.955.968,282.155.286,879.111.254,277
6,31/12/2022,"R$ 27,93 B","R$ 6,96 B","R$ 7,91",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
7,30/09/2022,"R$ 27,38 B","R$ 7,19 B","R$ 8,18",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
8,30/06/2022,"R$ 27,20 B","R$ 7,28 B","R$ 8,28",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
9,31/03/2022,"R$ 26,56 B","R$ 7,08 B","R$ 8,06",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
10,31/12/2021,"R$ 25,72 B","R$ 6,55 B","R$ 7,45",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
11,30/09/2021,"R$ 24,50 B","R$ 6,60 B","R$ 7,51",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
12,30/06/2021,"R$ 24,09 B","R$ 6,37 B","R$ 7,25",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
13,31/03/2021,"R$ 23,53 B","R$ 6,09 B","R$ 6,93",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
14,31/12/2020,"R$ 22,58 B","R$ 5,75 B","R$ 6,54",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
15,30/09/2020,"R$ 20,83 B","R$ 5,50 B","R$ 6,26",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
16,30/06/2020,"R$ 20,00 B","R$ 5,31 B","R$ 6,04",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
17,31/03/2020,"R$ 19,92 B","R$ 5,21 B","R$ 5,92",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
18,31/12/2019,"R$ 19,37 B","R$ 5,00 B","R$ 5,69",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
19,30/09/2019,"R$ 16,42 B","R$ 5,06 B","R$ 5,76",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
20,30/06/2019,"R$ 15,72 B","R$ 4,84 B","R$ 5,51",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
21,31/03/2019,"R$ 15,41 B","R$ 4,73 B","R$ 5,38",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
22,31/12/2018,"R$ 14,61 B","R$ 4,33 B","R$ 4,92",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
23,30/09/2018,"R$ 12,74 B","R$ 4,50 B","R$ 5,12",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
24,30/06/2018,"R$ 12,19 B","R$ 4,33 B","R$ 4,92",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
25,31/03/2018,"R$ 12,01 B","R$ 4,18 B","R$ 4,76",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
26,31/12/2017,"R$ 11,46 B","R$ 3,88 B","R$ 4,42",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
27,30/09/2017,"R$ 10,97 B","R$ 3,94 B","R$ 4,48",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
28,30/06/2017,"R$ 10,74 B","R$ 3,84 B","R$ 4,36",596.955.970,282.155.299,282.155.299,879.111.269,0,0,0,0,596.955.970,282.155.299,879.111.269,277
29,31/03/2017,"R$ 10,10 B","R$ 2,96 B","R$ 3,94",554.233.455,196.652.815,196.652.815,750.886.270,0,0,0,0,554.233.455,196.652.815,750.886.270,277
30,31/12/2016,"R$ 10,10 B","R$ 2,96 B","R$ 3,94",554.233.455,196.652.815,196.652.815,750.886.270,0,0,0,0,554.233.455,196.652.815,750.886.270,277
31,30/09/2016,"R$ 10,23 B","R$ 2,90 B","R$ 3,86",554.233.455,196.652.815,196.652.815,750.886.270,0,0,0,0,554.233.455,196.652.815,750.886.270,277
32,30/06/2016,"R$ 9,97 B","R$ 2,61 B","R$ 3,91",491.224.430,174.295.987,174.295.987,665.520.417,0,0,0,0,491.224.430,174.295.987,665.520.417,277
