,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 12,33 B","R$ 6,58 B","R$ 2,90 B","- R$ 3,51 B","R$ 6,40 B","R$ 1,80 B","R$ 0,74",70
1,31/03/2024,"R$ 18,19 B","R$ 9,51 B","R$ 3,94 B","- R$ 5,34 B","R$ 9,28 B","R$ 2,42 B","R$ 1,00",70
2,31/12/2023,"R$ 23,83 B","R$ 12,34 B","R$ 4,72 B","- R$ 7,12 B","R$ 11,83 B","R$ 2,84 B","R$ 1,17",70
3,30/09/2023,"R$ 23,38 B","R$ 11,93 B","R$ 4,01 B","- R$ 7,23 B","R$ 11,23 B","R$ 2,29 B","R$ 0,95",70
4,30/06/2023,"R$ 22,94 B","R$ 11,52 B","R$ 3,55 B","- R$ 7,35 B","R$ 10,90 B","R$ 2,02 B","R$ 0,84",70
5,31/03/2023,"R$ 27,17 B","R$ 13,70 B","R$ 3,94 B","- R$ 8,60 B","R$ 12,54 B","R$ 2,08 B","R$ 0,86",70
6,31/12/2022,"R$ 21,53 B","R$ 10,87 B","R$ 3,16 B","- R$ 6,83 B","R$ 9,99 B","R$ 1,67 B","R$ 0,69",70
7,30/09/2022,"R$ 19,72 B","R$ 10,21 B","R$ 2,99 B","- R$ 6,24 B","R$ 9,23 B","R$ 1,03 B","R$ 0,43",70
8,30/06/2022,"R$ 18,62 B","R$ 9,83 B","R$ 2,99 B","- R$ 8,62 B","R$ 11,60 B","R$ 1,58 B","R$ 0,65",70
9,31/03/2022,"R$ 18,45 B","R$ 9,79 B","R$ 3,86 B","- R$ 5,66 B","R$ 9,52 B","R$ 3,09 B","R$ 1,27",70
10,31/12/2021,"R$ 18,06 B","R$ 9,62 B","R$ 3,76 B","- R$ 5,69 B","R$ 9,45 B","R$ 2,96 B","R$ 1,22",70
11,30/09/2021,"R$ 30,53 B","R$ 16,25 B","R$ 4,83 B","- R$ 9,78 B","R$ 14,61 B","R$ 3,79 B","R$ 1,56",70
12,30/06/2021,"R$ 26,01 B","R$ 13,83 B","R$ 4,07 B","- R$ 8,38 B","R$ 12,45 B","R$ 2,79 B","R$ 1,15",70
13,31/03/2021,"R$ 21,61 B","R$ 11,52 B","R$ 3,41 B","- R$ 6,95 B","R$ 10,36 B","R$ 2,12 B","R$ 0,88",70
14,31/12/2020,"R$ 17,27 B","R$ 9,27 B","R$ 2,81 B","- R$ 5,53 B","R$ 8,34 B","R$ 1,84 B","R$ 0,76",70
15,30/09/2020,"R$ 17,18 B","R$ 9,35 B","R$ 2,78 B","- R$ 5,53 B","R$ 8,31 B","R$ 1,57 B","R$ 0,65",70
16,30/06/2020,"R$ 17,13 B","R$ 9,68 B","R$ 3,08 B","- R$ 5,25 B","R$ 8,33 B","R$ 2,05 B","R$ 0,05",70
17,31/03/2020,"R$ 17,40 B","R$ 9,96 B","R$ 4,61 B","- R$ 5,20 B","R$ 9,81 B","R$ 3,82 B","R$ 0,09",70
18,31/12/2019,"R$ 17,38 B","R$ 9,94 B","R$ 4,59 B","- R$ 5,13 B","R$ 9,72 B","R$ 3,86 B","R$ 0,09",70
19,30/09/2019,"R$ 15,64 B","R$ 9,00 B","R$ 4,28 B","- R$ 4,47 B","R$ 8,75 B","R$ 3,66 B","R$ 0,09",70
20,30/06/2019,"R$ 11,48 B","R$ 6,39 B","R$ 3,31 B","- R$ 3,40 B","R$ 6,71 B","R$ 3,76 B","R$ 0,09",70
21,31/03/2019,"R$ 7,38 B","R$ 4,02 B","R$ 1,16 B","- R$ 2,14 B","R$ 3,30 B","R$ 1,73 B","R$ 0,04",70
22,31/12/2018,"R$ 3,37 B","R$ 1,82 B","R$ 671,99 M","- R$ 843,81 M","R$ 1,52 B","R$ 1,53 B","R$ 0,04",70
