,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 8,33 B","- R$ 4,43 B","- R$ 3,89 B","R$ 10,92 M",70
1,31/03/2024,"R$ 10,46 B","- R$ 5,28 B","- R$ 5,66 B","- R$ 477,16 M",70
2,31/12/2023,"R$ 12,42 B","- R$ 4,68 B","- R$ 7,21 B","R$ 529,22 M",70
3,30/09/2023,"R$ 11,28 B","- R$ 4,21 B","- R$ 5,76 B","R$ 1,31 B",70
4,30/06/2023,"R$ 11,22 B","- R$ 3,91 B","- R$ 5,44 B","R$ 1,87 B",70
5,31/03/2023,"R$ 11,40 B","- R$ 8,04 B","- R$ 5,04 B","- R$ 1,67 B",70
6,31/12/2022,"R$ 9,43 B","- R$ 8,62 B","- R$ 3,49 B","- R$ 2,68 B",70
7,30/09/2022,"R$ 7,65 B","- R$ 7,35 B","- R$ 4,43 B","- R$ 4,13 B",70
8,30/06/2022,"R$ 11,13 B","- R$ 10,42 B","- R$ 4,45 B","- R$ 3,74 B",70
9,31/03/2022,"R$ 9,25 B","- R$ 6,67 B","- R$ 1,30 B","R$ 1,29 B",70
10,31/12/2021,"R$ 10,08 B","- R$ 6,69 B","- R$ 735,37 M","R$ 2,65 B",70
11,30/09/2021,"R$ 15,63 B","- R$ 9,65 B","- R$ 4,19 B","R$ 1,78 B",70
12,30/06/2021,"R$ 12,86 B","- R$ 8,83 B","- R$ 2,57 B","R$ 1,47 B",70
13,31/03/2021,"R$ 10,62 B","- R$ 6,15 B","- R$ 4,04 B","R$ 432,49 M",70
14,31/12/2020,"R$ 8,67 B","- R$ 5,29 B","- R$ 3,09 B","R$ 291,24 M",70
15,30/09/2020,"R$ 8,73 B","- R$ 4,48 B","- R$ 3,00 B","R$ 1,25 B",70
16,30/06/2020,"R$ 8,61 B","- R$ 3,60 B","- R$ 2,64 B","R$ 2,38 B",70
17,31/03/2020,"R$ 7,38 B","- R$ 3,39 B","- R$ 3,34 B","R$ 655,56 M",70
18,31/12/2019,"R$ 7,23 B","- R$ 3,71 B","- R$ 2,31 B","R$ 1,21 B",70
19,30/09/2019,"R$ 5,90 B","- R$ 3,28 B","- R$ 1,77 B","R$ 856,98 M",70
20,30/06/2019,"R$ 3,73 B","- R$ 2,09 B","- R$ 1,12 B","R$ 525,70 M",70
21,31/03/2019,"R$ 2,69 B","- R$ 1,48 B","- R$ 503,38 M","R$ 708,49 M",70
22,31/12/2018,"R$ 2,38 B","- R$ 884,42 M","- R$ 613,94 M","R$ 876,90 M",70
