,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 7,73 M","- R$ 2,03 M","- R$ 12,20 M","- R$ 6,50 M",305
1,31/03/2024,"R$ 6,00 M","- R$ 4,87 M","- R$ 20,82 M","- R$ 19,69 M",305
2,31/12/2023,"R$ 104,57 M","R$ 7,96 M","- R$ 85,80 M","R$ 26,73 M",305
3,30/09/2023,"R$ 14,58 M","- R$ 2,91 M","- R$ 25,52 M","- R$ 13,85 M",305
4,30/06/2023,"R$ 5,92 M","- R$ 5,51 M","R$ 20,38 M","R$ 20,79 M",305
5,31/03/2023,"R$ 18,83 M","- R$ 16,07 M","- R$ 19,13 M","- R$ 16,37 M",305
6,31/12/2022,"- R$ 1,21 M","- R$ 6,81 M","R$ 10,65 M","R$ 2,64 M",305
7,30/09/2022,"- R$ 1,76 M","- R$ 5,35 M","R$ 20,58 M","R$ 13,47 M",305
8,30/06/2022,"R$ 8,92 M","- R$ 4,36 M","- R$ 55,08 M","- R$ 50,51 M",305
9,31/03/2022,"- R$ 12,42 M","- R$ 29,19 M","R$ 83,16 M","R$ 41,55 M",305
10,31/12/2021,"R$ 10,93 M","- R$ 48,28 M","R$ 10,74 M","- R$ 26,60 M",305
11,30/09/2021,"R$ 5,81 M","R$ 13,66 M","- R$ 10,01 M","R$ 9,45 M",305
12,30/06/2021,"R$ 5,74 M","- R$ 25,49 M","- R$ 56,54 M","- R$ 76,29 M",305
13,31/03/2021,"R$ 8,71 M","- R$ 10,03 M","R$ 65,05 M","R$ 63,73 M",305
14,31/12/2020,"- R$ 13,14 M","- R$ 15,72 M","R$ 36,22 M","R$ 7,36 M",305
15,30/09/2020,"- R$ 12,86 M","R$ 10,87 M","R$ 6,66 M","R$ 4,67 M",305
16,30/06/2020,"R$ 8,41 M","- R$ 5,42 M","- R$ 13,01 M","- R$ 10,02 M",305
17,31/03/2020,"- R$ 224,00 mil","- R$ 5,62 M","- R$ 2,07 M","- R$ 7,92 M",305
18,31/12/2019,"- R$ 222,00 mil","- R$ 29,82 M","R$ 9,86 M","- R$ 20,18 M",305
19,30/09/2019,"R$ 139,00 mil","- R$ 4,74 M","R$ 70,84 M","R$ 66,24 M",305
20,30/06/2019,"- R$ 1,52 M","- R$ 353,00 mil","- R$ 1,63 M","- R$ 3,50 M",305
21,31/03/2019,"- R$ 892,00 mil","- R$ 1,12 M","- R$ 8,19 M","- R$ 10,20 M",305
22,31/12/2018,"R$ 774,00 mil","- R$ 1,20 M","R$ 82,00 mil","- R$ 344,00 mil",305
23,30/09/2018,"- R$ 887,00 mil","- R$ 3,29 M","R$ 58,00 mil","- R$ 4,12 M",305
24,30/06/2018,"- R$ 4,78 M","- R$ 1,06 M","- R$ 4,00 mil","- R$ 5,84 M",305
25,31/03/2018,"R$ 146,00 mil","- R$ 11,58 M","- R$ 15,00 mil","- R$ 11,45 M",305
26,31/12/2017,"R$ 2,10 M","- R$ 1,31 M","- R$ 421,00 mil","R$ 373,00 mil",305
27,30/09/2017,"- R$ 44,00 mil","- R$ 4,61 M","R$ 29,65 M","R$ 25,00 M",305
28,30/06/2017,"- R$ 2,53 M","- R$ 1,08 M","- R$ 60,00 mil","- R$ 3,68 M",305
29,31/03/2017,"- R$ 915,00 mil","- R$ 6,98 M","R$ 5,92 M","- R$ 1,97 M",305
30,31/12/2016,"- R$ 1,62 M","R$ 1,28 M","- R$ 9,00 mil","- R$ 353,00 mil",305
31,30/09/2016,"R$ 114,00 mil","- R$ 158,00 mil","R$ 0,00","- R$ 44,00 mil",305
32,30/06/2016,"- R$ 235,00 mil","- R$ 1,43 M","R$ 0,00","- R$ 1,66 M",305
33,31/03/2016,"- R$ 919,00 mil","R$ 105,00 mil","R$ 0,00","- R$ 814,00 mil",305
34,31/12/2015,"- R$ 586,00 mil","R$ 219,00 mil","R$ 21,00 mil","- R$ 346,00 mil",305
35,30/09/2015,"- R$ 83,00 mil","R$ 285,00 mil","R$ 0,00","R$ 202,00 mil",305
