,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 702,83 M","R$ 380,60 M","R$ 272,57 M","- R$ 65,16 M","R$ 337,73 M","R$ 171,74 M","R$ 0,20"
1,31/03/2024,"R$ 645,19 M","R$ 358,97 M","R$ 256,44 M","- R$ 64,83 M","R$ 321,27 M","R$ 147,77 M","R$ 0,17"
2,31/12/2023,"R$ 667,04 M","R$ 399,06 M","R$ 326,78 M","- R$ 39,97 M","R$ 366,75 M","R$ 225,01 M","R$ 0,26"
3,30/09/2023,"R$ 533,69 M","R$ 268,27 M","R$ 195,08 M","- R$ 62,70 M","R$ 257,78 M","R$ 139,04 M","R$ 0,16"
4,30/06/2023,"R$ 507,25 M","R$ 244,78 M","R$ 162,93 M","- R$ 59,32 M","R$ 222,25 M","R$ 94,40 M","R$ 0,11"
5,31/03/2023,"R$ 426,94 M","R$ 173,37 M","R$ 94,29 M","- R$ 59,02 M","R$ 153,31 M","R$ 45,86 M","R$ 0,05"
6,31/12/2022,"R$ 468,88 M","R$ 216,85 M","R$ 167,28 M","- R$ 35,16 M","R$ 202,44 M","R$ 123,04 M","R$ 0,14"
7,30/09/2022,"R$ 521,89 M","R$ 226,45 M","R$ 154,33 M","- R$ 61,10 M","R$ 215,43 M","R$ 109,77 M","R$ 0,13"
8,30/06/2022,"R$ 500,94 M","R$ 228,87 M","R$ 153,14 M","- R$ 60,01 M","R$ 213,15 M","R$ 102,41 M","R$ 0,12"
9,31/03/2022,"R$ 440,14 M","R$ 204,63 M","R$ 128,06 M","- R$ 50,87 M","R$ 178,93 M","R$ 94,24 M","R$ 0,11"
10,31/12/2021,"R$ 443,53 M","R$ 177,16 M","R$ 108,22 M","- R$ 50,03 M","R$ 158,25 M","R$ 113,78 M","R$ 0,13"
11,30/09/2021,"R$ 396,56 M","R$ 163,77 M","R$ 103,66 M","- R$ 48,30 M","R$ 151,96 M","R$ 66,63 M","R$ 0,08"
12,30/06/2021,"R$ 379,55 M","R$ 157,30 M","R$ 101,57 M","- R$ 46,12 M","R$ 147,69 M","R$ 60,40 M","R$ 0,07"
13,31/03/2021,"R$ 314,59 M","R$ 114,13 M","R$ 63,31 M","- R$ 42,78 M","R$ 106,08 M","R$ 30,93 M","R$ 0,04"
14,31/12/2020,"R$ 260,63 M","R$ 74,23 M","R$ 39,98 M","- R$ 41,52 M","R$ 81,50 M","R$ 14,30 M","R$ 0,02"
15,30/09/2020,"R$ 220,27 M","R$ 46,85 M","R$ 10,37 M","- R$ 39,27 M","R$ 49,65 M","- R$ 5,45 M","- R$ 0,01"
16,30/06/2020,"R$ 224,85 M","R$ 50,10 M","R$ 5,70 M","- R$ 36,51 M","R$ 42,21 M","- R$ 9,39 M","- R$ 0,01"
17,31/03/2020,"R$ 223,82 M","R$ 49,78 M","R$ 3,48 M","- R$ 35,06 M","R$ 38,54 M","- R$ 13,22 M","- R$ 0,02"
18,31/12/2019,"R$ 230,32 M","R$ 56,98 M","R$ 33,65 M","- R$ 37,06 M","R$ 70,71 M","R$ 10,37 M","R$ 0,02"
19,30/09/2019,"R$ 250,14 M","R$ 73,21 M","R$ 26,07 M","- R$ 33,30 M","R$ 59,37 M","R$ 7,71 M","R$ 0,01"
20,30/06/2019,"R$ 264,92 M","R$ 73,45 M","R$ 25,95 M","- R$ 32,80 M","R$ 58,74 M","R$ 6,34 M","R$ 0,01"
21,31/03/2019,"R$ 227,22 M","R$ 46,39 M","R$ 327,00 mil","- R$ 32,49 M","R$ 32,82 M","- R$ 9,05 M","- R$ 0,01"
22,31/12/2018,"R$ 221,54 M","R$ 58,09 M","R$ 18,40 M","- R$ 31,42 M","R$ 49,82 M","R$ 3,76 M","R$ 0,01"
23,30/09/2018,"R$ 255,66 M","R$ 79,62 M","R$ 29,92 M","- R$ 30,83 M","R$ 60,74 M","R$ 9,14 M","R$ 0,01"
24,30/06/2018,"R$ 230,61 M","R$ 60,22 M","R$ 11,45 M","- R$ 30,91 M","R$ 42,36 M","- R$ 3,96 M","- R$ 0,01"
25,31/03/2018,"R$ 213,72 M","R$ 49,35 M","R$ 5,60 M","- R$ 31,01 M","R$ 36,61 M","- R$ 5,96 M","- R$ 0,01"
26,31/12/2017,"R$ 206,11 M","R$ 82,61 M","R$ 45,25 M","- R$ 62,34 M","R$ 107,59 M","R$ 12,49 M","R$ 0,02"
27,30/09/2017,"R$ 209,26 M","R$ 37,14 M","R$ 5,50 M","- R$ 23,55 M","R$ 29,05 M","R$ 980,00 mil","R$ 0,00"
28,30/06/2017,"R$ 191,08 M","R$ 13,56 M","- R$ 28,44 M","- R$ 23,52 M","- R$ 4,91 M","- R$ 20,73 M","- R$ 0,03"
29,31/03/2017,"R$ 217,60 M","R$ 44,37 M","R$ 9,27 M","- R$ 23,57 M","R$ 32,84 M","R$ 1,94 M","R$ 0,00"
30,31/12/2016,"R$ 211,99 M","R$ 32,39 M","R$ 1,53 M","- R$ 23,82 M","R$ 25,35 M","- R$ 525,00 mil","- R$ 0,00"
31,30/09/2016,"R$ 222,66 M","R$ 43,67 M","R$ 4,09 M","- R$ 24,01 M","R$ 28,10 M","- R$ 1,07 M","- R$ 0,00"
32,30/06/2016,"R$ 202,29 M","R$ 22,31 M","- R$ 1,87 M","- R$ 24,16 M","R$ 22,29 M","- R$ 5,72 M","- R$ 0,01"
33,31/03/2016,"R$ 197,17 M","R$ 26,42 M","- R$ 12,39 M","- R$ 24,04 M","R$ 11,65 M","- R$ 12,59 M","- R$ 0,02"
34,31/12/2015,"R$ 210,10 M","R$ 41,88 M","- R$ 37,70 M","- R$ 24,47 M","- R$ 13,23 M","- R$ 28,19 M","- R$ 0,04"
35,30/09/2015,"R$ 225,14 M","R$ 43,78 M","R$ 3,32 M","- R$ 37,11 M","R$ 40,43 M","- R$ 10,57 M","- R$ 0,02"
36,30/06/2015,"R$ 232,09 M","R$ 51,67 M","R$ 13,46 M","- R$ 34,90 M","R$ 48,36 M","R$ 4,74 M","R$ 0,01"
37,31/03/2015,"R$ 296,99 M","R$ 122,61 M","R$ 35,94 M","- R$ 35,11 M","R$ 71,05 M","R$ 15,90 M","R$ 0,02"
38,31/12/2014,"R$ 212,44 M","R$ 44,54 M","R$ 13,74 M","- R$ 35,39 M","R$ 49,13 M","R$ 18,10 M","R$ 0,03"
39,30/09/2014,"R$ 248,56 M","R$ 69,92 M","R$ 38,10 M","- R$ 34,45 M","R$ 72,55 M","R$ 16,19 M","R$ 0,02"
40,30/06/2014,"R$ 262,44 M","R$ 78,24 M","R$ 45,85 M","- R$ 35,17 M","R$ 81,02 M","R$ 25,18 M","R$ 0,04"
41,31/03/2014,"R$ 280,11 M","R$ 97,12 M","R$ 54,97 M","- R$ 35,23 M","R$ 90,20 M","R$ 32,09 M","R$ 0,05"
