,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 994,83 M","- R$ 611,29 M","- R$ 548,94 M","- R$ 165,39 M"
1,31/03/2024,"R$ 898,30 M","- R$ 635,07 M","- R$ 359,40 M","- R$ 96,17 M"
2,31/12/2023,"R$ 798,87 M","- R$ 601,16 M","- R$ 444,86 M","- R$ 247,15 M"
3,30/09/2023,"R$ 705,71 M","- R$ 404,94 M","- R$ 487,35 M","- R$ 186,58 M"
4,30/06/2023,"R$ 670,15 M","- R$ 223,76 M","- R$ 819,59 M","- R$ 373,20 M"
5,31/03/2023,"R$ 670,91 M","- R$ 182,18 M","- R$ 844,25 M","- R$ 355,52 M"
6,31/12/2022,"R$ 733,84 M","- R$ 62,71 M","- R$ 879,84 M","- R$ 208,71 M"
7,30/09/2022,"R$ 594,15 M","R$ 166,22 M","- R$ 716,19 M","R$ 44,19 M"
8,30/06/2022,"R$ 521,19 M","R$ 33,49 M","- R$ 374,96 M","R$ 179,71 M"
9,31/03/2022,"R$ 470,36 M","R$ 55,16 M","- R$ 286,01 M","R$ 239,51 M"
10,31/12/2021,"R$ 386,69 M","- R$ 21,09 M","- R$ 186,12 M","R$ 179,48 M"
11,30/09/2021,"R$ 309,23 M","- R$ 201,02 M","- R$ 60,38 M","R$ 47,83 M"
12,30/06/2021,"R$ 231,76 M","- R$ 621,60 M","R$ 705,92 M","R$ 316,08 M"
13,31/03/2021,"R$ 179,46 M","- R$ 510,18 M","R$ 716,48 M","R$ 385,75 M"
14,31/12/2020,"R$ 146,29 M","- R$ 481,59 M","R$ 712,78 M","R$ 377,49 M"
15,30/09/2020,"R$ 132,67 M","- R$ 374,86 M","R$ 688,64 M","R$ 446,45 M"
16,30/06/2020,"R$ 141,35 M","R$ 119,64 M","- R$ 92,28 M","R$ 168,71 M"
17,31/03/2020,"R$ 99,91 M","- R$ 256,84 M","R$ 178,40 M","R$ 21,46 M"
18,31/12/2019,"R$ 98,90 M","- R$ 267,21 M","R$ 181,02 M","R$ 12,71 M"
19,30/09/2019,"R$ 94,55 M","- R$ 354,95 M","R$ 230,39 M","- R$ 30,01 M"
20,30/06/2019,"R$ 70,55 M","- R$ 377,04 M","R$ 242,61 M","- R$ 63,88 M"
21,31/03/2019,"R$ 81,32 M","- R$ 65,86 M","- R$ 19,58 M","- R$ 4,12 M"
22,31/12/2018,"R$ 75,23 M","- R$ 70,30 M","- R$ 22,00 M","- R$ 17,07 M"
23,30/09/2018,"R$ 103,05 M","- R$ 42,04 M","- R$ 45,64 M","R$ 15,37 M"
24,30/06/2018,"R$ 86,96 M","- R$ 31,29 M","- R$ 79,32 M","- R$ 23,65 M"
25,31/03/2018,"R$ 95,19 M","- R$ 22,90 M","R$ 35,42 M","R$ 107,71 M"
26,31/12/2017,"R$ 107,59 M","- R$ 6,23 M","- R$ 23,19 M","R$ 78,17 M"
27,30/09/2017,"R$ 104,83 M","- R$ 11,99 M","- R$ 25,18 M","R$ 67,66 M"
28,30/06/2017,"R$ 131,73 M","- R$ 12,70 M","- R$ 21,57 M","R$ 97,47 M"
29,31/03/2017,"R$ 120,87 M","- R$ 15,11 M","- R$ 167,47 M","- R$ 61,72 M"
30,31/12/2016,"R$ 121,74 M","- R$ 12,68 M","- R$ 142,61 M","- R$ 33,56 M"
31,30/09/2016,"R$ 114,70 M","- R$ 17,47 M","- R$ 167,17 M","- R$ 69,95 M"
32,30/06/2016,"R$ 132,46 M","- R$ 22,76 M","- R$ 109,12 M","R$ 586,00 mil"
33,31/03/2016,"R$ 148,95 M","- R$ 25,13 M","- R$ 139,45 M","- R$ 15,63 M"
34,31/12/2015,"R$ 167,56 M","- R$ 26,63 M","- R$ 133,22 M","R$ 7,71 M"
35,30/09/2015,"R$ 193,55 M","- R$ 23,67 M","- R$ 137,54 M","R$ 32,35 M"
36,30/06/2015,"R$ 227,15 M","- R$ 28,50 M","- R$ 162,94 M","R$ 35,72 M"
37,31/03/2015,"R$ 258,51 M","- R$ 27,99 M","- R$ 150,15 M","R$ 80,37 M"
38,31/12/2014,"R$ 264,72 M","- R$ 27,49 M","- R$ 141,80 M","R$ 95,42 M"
39,30/09/2014,"R$ 314,13 M","- R$ 51,83 M","- R$ 261,26 M","R$ 1,04 M"
40,30/06/2014,"R$ 316,28 M","- R$ 54,22 M","- R$ 265,45 M","- R$ 3,39 M"
41,31/03/2014,"R$ 371,87 M","- R$ 72,65 M","- R$ 370,62 M","- R$ 71,39 M"
42,31/12/2013,"R$ 410,81 M","- R$ 83,01 M","- R$ 341,26 M","- R$ 13,46 M"
43,30/09/2013,"R$ 436,90 M","- R$ 43,52 M","- R$ 327,84 M","R$ 65,54 M"
44,30/06/2013,"R$ 489,49 M","- R$ 62,26 M","- R$ 344,37 M","R$ 82,85 M"
45,31/03/2013,"R$ 481,23 M","- R$ 64,64 M","- R$ 314,78 M","R$ 101,81 M"
46,31/12/2012,"R$ 449,61 M","- R$ 70,25 M","- R$ 509,75 M","- R$ 130,39 M"
47,30/09/2012,"R$ 408,20 M","- R$ 126,19 M","- R$ 286,87 M","- R$ 4,86 M"
48,30/06/2012,"R$ 343,69 M","- R$ 145,16 M","- R$ 272,41 M","- R$ 73,88 M"
49,31/03/2012,"R$ 313,06 M","- R$ 177,14 M","- R$ 245,20 M","- R$ 109,28 M"
50,31/12/2011,"R$ 332,62 M","- R$ 202,87 M","R$ 54,51 M","R$ 184,27 M"
51,30/09/2011,"R$ 274,07 M","- R$ 202,58 M","- R$ 28,98 M","R$ 42,52 M"
52,30/06/2011,"R$ 272,44 M","- R$ 213,83 M","- R$ 39,31 M","R$ 19,30 M"
53,31/03/2011,"R$ 242,78 M","- R$ 200,20 M","- R$ 65,53 M","- R$ 22,96 M"
