,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 2,55 B","R$ 1,41 B","R$ 1,05 B","- R$ 232,66 M","R$ 1,28 B","R$ 683,56 M","R$ 0,79"
1,31/03/2024,"R$ 2,35 B","R$ 1,27 B","R$ 941,23 M","- R$ 226,82 M","R$ 1,17 B","R$ 606,22 M","R$ 0,70"
2,31/12/2023,"R$ 2,13 B","R$ 1,09 B","R$ 779,08 M","- R$ 221,01 M","R$ 1,00 B","R$ 504,30 M","R$ 0,58"
3,30/09/2023,"R$ 1,94 B","R$ 879,60 M","R$ 595,91 M","- R$ 235,69 M","R$ 831,60 M","R$ 414,82 M","R$ 0,48"
4,30/06/2023,"R$ 1,92 B","R$ 846,03 M","R$ 563,41 M","- R$ 227,27 M","R$ 790,68 M","R$ 381,77 M","R$ 0,44"
5,31/03/2023,"R$ 1,92 B","R$ 837,93 M","R$ 561,44 M","- R$ 221,56 M","R$ 783,00 M","R$ 384,96 M","R$ 0,45"
6,31/12/2022,"R$ 1,93 B","R$ 876,79 M","R$ 602,80 M","- R$ 207,14 M","R$ 809,95 M","R$ 429,45 M","R$ 0,50"
7,30/09/2022,"R$ 1,91 B","R$ 837,11 M","R$ 543,74 M","- R$ 222,01 M","R$ 765,76 M","R$ 420,20 M","R$ 0,49"
8,30/06/2022,"R$ 1,78 B","R$ 774,43 M","R$ 493,07 M","- R$ 209,22 M","R$ 702,29 M","R$ 377,05 M","R$ 0,44"
9,31/03/2022,"R$ 1,66 B","R$ 702,86 M","R$ 441,50 M","- R$ 195,33 M","R$ 636,83 M","R$ 335,04 M","R$ 0,39"
10,31/12/2021,"R$ 1,53 B","R$ 612,36 M","R$ 376,75 M","- R$ 187,23 M","R$ 563,98 M","R$ 271,73 M","R$ 0,31"
11,30/09/2021,"R$ 1,35 B","R$ 509,43 M","R$ 308,52 M","- R$ 178,72 M","R$ 487,23 M","R$ 172,25 M","R$ 0,20"
12,30/06/2021,"R$ 1,18 B","R$ 392,51 M","R$ 215,23 M","- R$ 169,68 M","R$ 384,91 M","R$ 100,18 M","R$ 0,12"
13,31/03/2021,"R$ 1,02 B","R$ 285,30 M","R$ 119,36 M","- R$ 160,08 M","R$ 279,44 M","R$ 30,39 M","R$ 0,04"
14,31/12/2020,"R$ 929,56 M","R$ 220,95 M","R$ 59,53 M","- R$ 152,36 M","R$ 211,89 M","- R$ 13,76 M","- R$ 0,02"
15,30/09/2020,"R$ 899,25 M","R$ 203,70 M","R$ 53,20 M","- R$ 147,91 M","R$ 201,11 M","- R$ 17,69 M","- R$ 0,02"
16,30/06/2020,"R$ 929,12 M","R$ 230,06 M","R$ 68,89 M","- R$ 141,94 M","R$ 210,83 M","- R$ 4,53 M","- R$ 0,01"
17,31/03/2020,"R$ 969,19 M","R$ 253,42 M","R$ 89,14 M","- R$ 138,22 M","R$ 227,36 M","R$ 11,21 M","R$ 0,02"
18,31/12/2019,"R$ 972,59 M","R$ 250,03 M","R$ 85,99 M","- R$ 135,65 M","R$ 221,64 M","R$ 15,38 M","R$ 0,02"
19,30/09/2019,"R$ 963,81 M","R$ 251,13 M","R$ 70,74 M","- R$ 130,01 M","R$ 200,75 M","R$ 8,76 M","R$ 0,01"
20,30/06/2019,"R$ 969,33 M","R$ 257,55 M","R$ 74,59 M","- R$ 127,53 M","R$ 202,12 M","R$ 10,19 M","R$ 0,02"
21,31/03/2019,"R$ 935,02 M","R$ 244,32 M","R$ 60,09 M","- R$ 125,65 M","R$ 185,74 M","- R$ 112,00 mil","- R$ 0,00"
22,31/12/2018,"R$ 921,52 M","R$ 247,28 M","R$ 65,37 M","- R$ 124,17 M","R$ 189,54 M","R$ 2,98 M","R$ 0,00"
