,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"8,19","4,18","1,70","9,90",NA,"1,17","6,30","22,22","6,18","5,33","-1,76","1,66",NA,"1,15","R$ 12,96 B","28,01%"
1,30/06/2024,NA,NA,NA,NA,NA,NA,NA,NA,"7,02","6,06",NA,"1,89",NA,"1,31","R$ 15,35 B","25,33%"
2,31/03/2024,NA,NA,NA,NA,NA,NA,NA,NA,"6,68","5,81",NA,"1,87","-77,88","1,34","R$ 15,15 B","27,67%"
3,31/12/2023,NA,NA,NA,NA,NA,NA,NA,NA,"7,89","6,85",NA,"2,19",NA,"1,59","R$ 18,22 B","25,33%"
4,30/09/2023,NA,NA,NA,NA,NA,NA,NA,NA,"6,74","5,83",NA,"1,86",NA,"1,29","R$ 14,12 B","37,53%"
5,30/06/2023,"8,59","4,06","1,67","10,89",NA,"1,17","6,79","9,98","8,03","6,78","-1,98","1,98",NA,"1,39","R$ 13,33 B","38,61%"
6,31/03/2023,NA,NA,NA,NA,NA,NA,NA,NA,"9,27","7,78",NA,"2,19","-38,48","1,53","R$ 14,29 B","38,55%"
7,31/12/2022,NA,NA,NA,NA,NA,NA,NA,NA,"9,21","7,75",NA,"2,18",NA,"1,45","R$ 13,23 B","38,55%"
8,30/09/2022,"13,57","4,32","2,17","12,71",NA,"1,48","9,60","11,15","9,42","7,86","-2,81","2,13",NA,"1,45","R$ 14,59 B","10,24%"
9,30/06/2022,"9,62","3,36","1,48","13,45",NA,"1,05","6,31","6,31","7,49","6,36","-2,00","1,76",NA,"1,24","R$ 12,11 B","21,78%"
10,31/03/2022,"11,01","3,64","1,58","13,04","-21,05","1,11","7,27","7,07","8,47","7,02","-2,06","1,85","-24,53","1,29","R$ 11,82 B","21,78%"
11,31/12/2021,"14,26","4,35","1,80","13,73",NA,"1,21","8,88","9,94","11,12","9,10","-2,00","2,25",NA,"1,51","R$ 14,36 B","18,58%"
12,30/09/2021,"15,75","4,10","1,99","12,47",NA,"1,16","9,80","7,23","10,01","8,19","-2,07","2,03",NA,"1,18","R$ 11,12 B","27,31%"
13,30/06/2021,"18,32","4,34","2,37","7,94",NA,"1,24","11,45","5,41","12,32","9,90","-2,55","2,55",NA,"1,33","R$ 13,66 B","12,86%"
14,31/03/2021,"15,24","3,21","1,82","6,54","-217,63","0,89","9,38","3,98","10,63","8,42","-1,77","2,07","-246,57","1,00","R$ 9,52 B","21,94%"
15,31/12/2020,"17,19","3,66","2,10","7,82",NA,"1,01","10,56","5,07","10,38","8,20","-1,92","2,07",NA,"0,99","R$ 8,89 B","14,49%"
16,30/09/2020,"19,08","3,57","2,29","10,23",NA,"1,04","11,69","4,26","8,98","6,92","-2,23","1,76",NA,"0,80","R$ 6,95 B","3,58%"
17,30/06/2020,"22,01","3,79","2,28","11,37",NA,"1,11","13,34","4,83","11,76","8,79","-2,32","2,01",NA,"0,98","R$ 7,41 B","7,29%"
18,31/03/2020,"27,11","4,18","2,55","14,85",NA,"1,27","15,56","6,58","10,83","8,05","-2,53","1,78",NA,"0,89","R$ 7,37 B","6,49%"
