,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"21,16%","21,46%","32,06%","32,52%","57,58%","16,68%","34,53%","20,70%","26,91%","31,20%","0,81","3,56","2,56","1,42"
1,31/03/2024,"22,25%","22,23%","33,71%","33,69%","67,53%","17,28%","34,97%","21,37%","28,06%","32,28%","0,81","2,88","1,88","1,31"
2,31/12/2023,"22,32%","23,07%","33,82%","34,96%","77,02%","17,40%","33,81%","21,45%","27,79%","32,02%","0,81","3,07","2,07","1,37"
3,30/09/2023,"21,84%","22,20%","33,08%","33,63%","48,51%","16,60%","35,11%","21,18%","27,61%","31,92%","0,78","3,22","2,22","1,39"
4,30/06/2023,"17,68%","19,34%","26,79%","29,31%","45,24%","14,09%","32,48%","19,48%","24,63%","29,16%","0,72","3,45","2,45","1,84"
5,31/03/2023,"17,68%","18,79%","26,78%","28,47%","45,32%","13,82%","32,75%","18,57%","23,65%","28,20%","0,74","3,91","2,91","2,13"
6,31/12/2022,"16,88%","18,24%","25,57%","27,63%","46,32%","12,83%","34,36%","18,28%","23,71%","28,18%","0,70","4,43","3,43","2,23"
7,30/09/2022,"15,91%","16,97%","24,11%","25,70%","38,35%","10,81%","32,24%","16,01%","22,63%","27,12%","0,68","2,92","1,92","1,63"
8,30/06/2022,"17,50%","21,39%","26,52%","32,41%","39,07%","11,16%","32,38%","15,41%","23,49%","27,70%","0,72","3,21","2,21","1,51"
9,31/03/2022,"15,15%","18,36%","22,96%","27,83%","34,93%","9,65%","30,25%","14,39%","21,79%","26,29%","0,67","3,28","2,28","1,70"
10,31/12/2021,"13,94%","16,40%","21,11%","24,86%","30,40%","8,38%","28,82%","12,63%","20,27%","24,77%","0,66","3,61","2,61","1,96"
11,30/09/2021,"13,07%","15,00%","19,80%","22,73%","25,87%","7,52%","29,07%","12,63%","20,30%","24,81%","0,60","3,55","2,55","2,17"
12,30/06/2021,"11,33%","12,44%","17,17%","18,85%","25,14%","7,35%","29,78%","12,93%","20,70%","25,74%","0,57","3,50","2,50","1,77"
13,31/03/2021,"12,03%","13,12%","18,22%","19,87%","21,45%","6,53%","30,02%","11,97%","19,46%","24,56%","0,55","3,62","2,62","2,09"
14,31/12/2020,"12,31%","12,03%","18,66%","18,22%","21,76%","7,22%","30,26%","12,23%","19,90%","25,21%","0,59","3,63","2,63","2,19"
15,30/09/2020,"15,23%","13,92%","23,08%","21,09%","20,71%","6,76%","31,72%","12,00%","19,58%","25,41%","0,56","3,44","2,44","2,09"
16,30/06/2020,"13,83%","11,96%","20,95%","18,13%","18,62%","6,01%","30,34%","10,35%","17,07%","22,86%","0,58","3,42","2,42","2,98"
17,31/03/2020,"14,07%","11,85%","21,32%","17,95%","17,24%","5,51%","28,66%","9,42%","16,41%","22,07%","0,59","3,29","2,29","2,09"
18,31/12/2019,"10,80%","9,53%","16,36%","14,44%","15,61%","5,18%","26,76%","8,38%","13,25%","18,74%","0,62","3,01","2,01","2,97"
19,30/09/2019,"15,85%","10,94%","24,02%","16,58%","19,95%","6,17%","26,59%","10,20%","15,35%","20,32%","0,60","3,06","2,06","1,80"
20,30/06/2019,"16,29%","10,90%","24,68%","16,51%","19,23%","5,38%","25,42%","9,31%","14,58%","19,50%","0,58","3,10","2,10","2,04"
21,31/03/2019,"18,10%","11,75%","27,42%","17,80%","19,59%","6,10%","25,61%","9,17%","14,70%","19,29%","0,67","3,13","2,13","1,94"
22,31/12/2018,"17,97%","12,04%","27,23%","18,24%","17,63%","5,30%","24,98%","8,29%","14,53%","19,08%","0,64","3,01","2,01","2,03"
23,30/09/2018,"13,56%","9,97%","20,54%","15,11%","23,41%","6,79%","23,80%","10,01%","12,90%","17,26%","0,68","3,23","2,23","2,36"
24,30/06/2018,"13,28%","10,75%","20,12%","16,29%","28,13%","7,79%","25,24%","11,20%","13,50%","17,60%","0,70","3,58","2,58","2,27"
25,31/03/2018,"13,81%","11,48%","20,93%","17,39%","27,97%","7,95%","25,60%","11,08%","13,49%","17,51%","0,72","3,21","2,21","2,09"
26,31/12/2017,"13,92%","11,21%","21,09%","16,98%","28,97%","7,87%","27,46%","11,91%","14,17%","18,26%","0,66","3,33","2,33","1,90"
27,30/09/2017,"13,91%","11,47%","21,08%","17,38%","17,66%","5,28%","26,40%","7,31%","12,00%","16,17%","0,72","3,45","2,45","2,89"
28,30/06/2017,"13,05%","10,97%","19,77%","16,62%","13,59%","3,89%","26,10%","5,60%","11,92%","16,20%","0,70","3,61","2,61","2,99"
29,31/03/2017,"12,75%","11,03%","19,32%","16,71%","17,23%","4,83%","26,14%","7,13%","12,36%","16,70%","0,68","3,52","2,52","2,69"
30,31/12/2016,"11,65%","10,20%","17,65%","15,45%","19,05%","5,13%","24,05%","7,79%","11,94%","16,34%","0,66","3,68","2,68","2,96"
31,30/09/2016,"8,37%","7,72%","12,69%","11,69%","14,57%","4,01%","22,74%","6,34%","9,01%","14,69%","0,63","3,34","2,34","2,26"
32,30/06/2016,"8,97%","7,15%","13,59%","10,84%","9,52%","2,80%","21,44%","4,15%","7,78%","13,42%","0,67","3,49","2,49","2,63"
33,31/03/2016,"6,93%","4,99%","10,50%","7,56%","69,01%","8,77%","19,26%","12,64%","5,29%","10,98%","0,69","3,57","2,57","3,24"
34,31/12/2015,"8,64%","6,32%","13,09%","9,57%","71,42%","8,61%","20,69%","12,42%","6,69%","11,11%","0,69","3,72","2,72","3,53"
35,30/09/2015,"22,69%","17,40%","34,39%","26,36%","224,98%","16,06%","24,18%","18,65%","12,16%","15,09%","0,86","3,63","2,63","2,03"
36,30/06/2015,"31,82%","25,91%","48,21%","39,26%","634,05%","21,36%","25,93%","23,60%","14,53%","17,64%","0,91","3,40","2,40","1,47"
37,31/03/2015,"25,77%","18,11%","39,05%","27,43%","113,37%","8,58%","22,59%","9,65%","11,52%","14,68%","0,89","7,87","6,87","3,44"
38,31/12/2014,"24,25%","14,38%","36,74%","21,79%","87,60%","7,72%","21,00%","8,66%","9,94%","14,23%","0,89","8,30","7,30","3,87"
