,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 1,99 B","R$ 593,88 M","R$ 29,64",20.039.539,0,0,20.039.539,0,0,0,0,20.039.539,0,20.039.539,175
1,31/03/2024,"R$ 2,11 B","R$ 365,92 M","R$ 0,94",389.648.916,0,0,389.648.916,0,0,0,0,389.648.916,0,389.648.916,175
2,31/12/2023,"R$ 1,56 B","R$ 117,57 M","R$ 0,33",351.837.605,0,0,351.837.605,0,0,0,0,351.837.605,0,351.837.605,175
3,30/09/2023,"R$ 1,69 B","R$ 126,81 M","R$ 0,61",206.985.433,0,0,206.985.433,0,0,0,0,206.985.433,0,206.985.433,175
4,30/06/2023,"R$ 1,89 B","R$ 362,61 M","R$ 2,58",140.702.013,0,0,140.702.013,0,0,0,0,140.702.013,0,140.702.013,175
5,31/03/2023,"R$ 1,96 B","R$ 411,77 M","R$ 2,93",140.584.517,0,0,140.584.517,0,0,0,0,140.584.517,0,140.584.517,175
6,31/12/2022,"R$ 1,98 B","R$ 498,33 M","R$ 3,55",140.287.686,0,0,140.287.686,0,0,0,0,140.287.686,0,140.287.686,175
7,30/09/2022,"R$ 1,96 B","R$ 537,37 M","R$ 3,83",140.270.473,0,0,140.270.473,0,0,0,0,140.270.473,0,140.270.473,175
8,30/06/2022,"R$ 1,98 B","R$ 548,36 M","R$ 3,91",140.270.473,0,0,140.270.473,0,0,0,0,140.270.473,0,140.270.473,175
9,31/03/2022,"R$ 1,97 B","R$ 572,66 M","R$ 4,09",139.898.823,0,0,139.898.823,0,0,0,0,139.898.823,0,139.898.823,175
10,31/12/2021,"R$ 1,98 B","R$ 600,83 M","R$ 4,31",139.431.109,0,0,139.431.109,0,0,0,0,139.431.109,0,139.431.109,175
11,30/09/2021,"R$ 1,93 B","R$ 602,73 M","R$ 4,32",139.431.109,0,0,139.431.109,0,0,0,0,139.431.109,0,139.431.109,175
12,30/06/2021,"R$ 1,92 B","R$ 600,87 M","R$ 4,34",138.468.249,0,0,138.468.249,0,0,0,0,138.468.249,0,138.468.249,175
13,31/03/2021,"R$ 1,61 B","R$ 397,39 M","R$ 3,07",129.246.255,0,0,129.246.255,0,0,0,0,129.246.255,0,129.246.255,175
14,31/12/2020,"R$ 1,38 B","R$ 411,33 M","R$ 3,23",127.150.021,0,0,127.150.021,0,0,0,0,127.150.021,0,127.150.021,175
15,30/09/2020,"R$ 910,93 M","R$ 72,80 M","R$ 0,74",98.848.161,0,0,98.848.161,0,0,0,0,98.848.161,0,98.848.161,175
16,31/03/2020,"R$ 760,78 M","R$ 75,54 M","R$ 0,02",4.942.408.361,900,900,4.942.409.261,0,0,0,0,4.942.408.361,900,4.942.409.261,175
