,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 110,64 M","- R$ 37,51 M","R$ 100,58 M","- R$ 47,58 M",175
1,31/03/2024,"- R$ 208,84 M","- R$ 41,44 M","R$ 208,00 M","- R$ 42,29 M",175
2,31/12/2023,"- R$ 279,28 M","- R$ 26,30 M","R$ 216,28 M","- R$ 89,31 M",175
3,30/09/2023,"- R$ 187,26 M","- R$ 71,38 M","R$ 202,00 M","- R$ 56,63 M",175
4,30/06/2023,"- R$ 176,96 M","- R$ 88,72 M","R$ 222,70 M","- R$ 42,97 M",175
5,31/03/2023,"- R$ 87,04 M","- R$ 97,15 M","R$ 83,16 M","- R$ 101,03 M",175
6,31/12/2022,"R$ 51,92 M","- R$ 90,38 M","- R$ 11,12 M","- R$ 49,58 M",175
7,30/09/2022,"R$ 30,74 M","- R$ 105,13 M","- R$ 68,13 M","- R$ 142,52 M",175
8,30/06/2022,"R$ 48,64 M","- R$ 123,98 M","- R$ 84,50 M","- R$ 159,84 M",175
9,31/03/2022,"- R$ 15,72 M","- R$ 259,34 M","R$ 115,48 M","- R$ 159,59 M",175
10,31/12/2021,"- R$ 87,90 M","- R$ 255,78 M","R$ 103,42 M","- R$ 240,25 M",175
11,30/09/2021,"- R$ 107,23 M","- R$ 260,83 M","R$ 463,50 M","R$ 95,44 M",175
12,30/06/2021,"- R$ 75,88 M","- R$ 233,13 M","R$ 528,80 M","R$ 219,79 M",175
13,31/03/2021,"- R$ 18,24 M","- R$ 92,75 M","R$ 370,29 M","R$ 259,30 M",175
14,31/12/2020,"R$ 28,35 M","- R$ 100,99 M","R$ 390,23 M","R$ 317,58 M",175
15,30/09/2020,"R$ 292,45 M","R$ 288,65 M","R$ 274,27 M","R$ 286,89 M",175
16,31/03/2020,"R$ 280,28 M","R$ 293,86 M","R$ 291,48 M","R$ 297,14 M",175
