,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"-13,02%","-10,56%","-19,72%","-16,00%","-3,99%","-2,59%","-27,33%","-8,63%","-27,33%","-23,92%","0,30","1,47","0,47","0,39"
1,30/06/2024,"-11,74%","-9,87%","-17,78%","-14,95%","-4,37%","-2,87%","-31,24%","-9,87%","-31,24%","-26,91%","0,29","1,27","0,27","0,70"
2,31/03/2024,"-6,70%","-3,97%","-10,15%","-6,02%","1,58%","0,99%","-11,33%","3,96%","-11,33%","-5,49%","0,25","1,22","0,22","4,35"
3,31/12/2023,"-50,95%","-14,18%","-77,20%","-21,48%","-2,36%","-1,37%","-21,76%","-5,68%","-21,76%","-15,69%","0,24","1,26","0,26","1,34"
4,30/09/2023,"-65,86%","-18,95%","-99,79%","-28,71%","-9,78%","-5,74%","-23,42%","-21,35%","-23,42%","-17,86%","0,27","1,54","0,54","2,59"
5,30/06/2023,"-40,11%","-18,12%","-60,78%","-27,46%","-6,24%","-3,73%","-29,30%","-13,62%","-29,30%","-24,08%","0,27","1,52","0,52","0,67"
6,31/03/2023,"-98,02%","-61,25%","-148,51%","-92,80%","-9,50%","-7,38%","-41,31%","-16,91%","-41,31%","-36,93%","0,44","1,60","0,60","1,40"
7,31/12/2022,"-87,13%","-56,22%","-132,02%","-85,18%","-8,79%","-6,61%","-38,44%","-16,22%","-38,44%","-34,72%","0,41","1,73","0,73","3,56"
8,30/09/2022,"-172,86%","-78,32%","-261,91%","-118,67%","-4,40%","-3,80%","-47,13%","-8,60%","-47,12%","-44,10%","0,44","1,70","0,70","3,02"
9,30/06/2022,"-246,08%","-57,63%","-372,85%","-87,31%","-19,79%","-16,20%","-42,30%","-21,32%","-42,29%","-39,88%","0,76","1,67","0,67","3,10"
10,31/03/2022,"-207,15%","-47,71%","-313,86%","-72,29%","-13,53%","-12,18%","-30,21%","-16,10%","-30,21%","-28,28%","0,76","1,29","0,29","5,89"
11,31/12/2021,"-190,89%","-185,54%","-289,22%","-281,12%","-10,65%","-10,02%","-25,75%","-14,35%","-25,75%","-24,02%","0,70","1,33","0,33","8,10"
12,30/09/2021,"-32,66%","-31,16%","-49,48%","-47,21%","-11,88%","-7,20%","-4,36%","-2,30%","-4,36%","-2,88%","3,13","1,16","0,16","94,76"
13,30/06/2021,NA,NA,NA,NA,NA,NA,"10,77%","7,41%","10,77%","12,05%",NA,"1,22","0,22","-6,93"
14,31/03/2021,NA,NA,NA,NA,NA,NA,"18,59%","13,47%","18,59%","19,85%",NA,"1,11","0,11","-6,62"
15,31/12/2020,NA,NA,NA,NA,NA,NA,"22,71%","15,73%","22,71%","24,13%",NA,"1,06","0,06","-10,94"
16,30/09/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,65","0,65","-0,61"
17,30/06/2020,"97,62%","102,07%","147,91%","154,66%","113,92%","68,97%","23,50%","25,34%","23,50%","25,61%","2,72","1,46","0,46","-0,82"
18,31/03/2020,"71,51%","74,78%","108,35%","113,30%","95,48%","57,81%","18,51%","22,84%","18,51%","20,76%","2,53","1,42","0,42","-0,62"
19,31/12/2019,NA,NA,NA,NA,NA,NA,"10,56%","18,45%","10,56%","12,98%",NA,"1,65","0,65","-0,69"
